737433.805422269,737433.805422269,737433.805596157,737433.805766134,737433.805766134,737433.805939907,737433.806110093,737433.806110093,737433.806283819
737433.806453507,737433.806453507,737433.806627211,737433.806796829,737433.806796829,737433.806970567,737433.807140093,737433.807140093,737433.807313796
737433.807473241,737433.807470417,737433.807646944,737433.807806377,737433.80780353,737433.807980058,737433.808139491,737433.808136655,737433.808313194
737433.808463981,737433.808461146,737433.808637685,737433.8087886,737433.808785764,737433.80896228,737433.809113056,737433.80911022,737433.809286748
737433.80944625,737433.809443414,737433.809619942,737433.809779444,737433.809776609,737433.809953137,737433.810112581,737433.810109745,737433.810286262
737433.81046162,737433.81046162,737433.810635301,737433.810810625,737433.810810625,737433.810984317,737433.811159687,737433.811159687,737433.811333368
737433.811514502,737433.811514502,737433.811688183,737433.811869317,737433.811869317,737433.812043021,737433.812224155,737433.812224155,737433.812397836
737433.812547153,737433.812547153,737433.812720833,737433.812870139,737433.812870139,737433.813043831,737433.813193125,737433.813193125,737433.813366806
737433.813526215,737433.81352338,737433.813699907,737433.81385934,737433.813856493,737433.814033009,737433.814192454,737433.814189606,737433.814366123
737433.814529919,737433.814527072,737433.8147036,737433.814867384,737433.814864549,737433.815041076,737433.815204838,737433.815202014,737433.815378542
737433.81552787,737433.81552787,737433.815701562,737433.815850914,737433.815850914,737433.816024595,737433.816173935,737433.816173935,737433.816347616
737433.816507049,737433.816504213,737433.816680741,737433.816840197,737433.816837361,737433.817013877,737433.81717331,737433.817170475,737433.817347014
737433.817516609,737433.817516609,737433.817690278,737433.817859896,737433.817859896,737433.818033576,737433.818203137,737433.818203137,737433.81837684
737433.818520382,737433.818520382,737433.818694074,737433.818837581,737433.818837581,737433.819011262,737433.819154803,737433.819154803,737433.819328484
737433.819480706,737433.819480706,737433.819654398,737433.819806597,737433.819806609,737433.819980278,737433.820132512,737433.820132512,737433.820306192
737433.820449722,737433.820449722,737433.820623403,737433.820766921,737433.820766921,737433.820940613,737433.821084155,737433.821084155,737433.821257847
737433.821425984,737433.821423148,737433.821599676,737433.821767836,737433.821765,737433.821941516,737433.822109653,737433.822106817,737433.822283345
737433.822441389,737433.822441389,737433.822615081,737433.822773125,737433.822773125,737433.822946806,737433.823104826,737433.823104826,737433.823278519
737433.823433669,737433.823433669,737433.823607373,737433.823762546,737433.823762546,737433.823936238,737433.824091331,737433.824091331,737433.824265023
737433.824414387,737433.824414387,737433.824588056,737433.824737384,737433.824737384,737433.824911053,737433.825060405,737433.825060405,737433.825234086
737433.825384896,737433.825382049,737433.825558576,737433.825709375,737433.825706539,737433.825883067,737433.826033866,737433.82603103,737433.826207546
737433.826351088,737433.826351088,737433.826524768,737433.826668345,737433.826668345,737433.826842037,737433.82698559,737433.82698559,737433.827159294
737433.827328912,737433.827328912,737433.827502593,737433.827672211,737433.827672211,737433.827845903,737433.828015498,737433.828015498,737433.82818919
737433.828347211,737433.828347211,737433.828520903,737433.828678935,737433.828678935,737433.828852627,737433.829010648,737433.829010648,737433.82918434
737433.829333785,737433.829333785,737433.829507465,737433.82965684,737433.82965684,737433.829830532,737433.829979931,737433.829979931,737433.830153611
737433.830304433,737433.830301597,737433.830478113,737433.830628958,737433.830626123,737433.83080265,737433.830953461,737433.830950625,737433.831127153
737433.831285243,737433.831285243,737433.831458924,737433.831617002,737433.831617002,737433.831790683,737433.831948738,737433.831948738,737433.832122442
