737442.395697396,737442.395697396,737442.395871262,737442.396020937,737442.396020937,737442.396194711,737442.396344595,737442.396344595,737442.396518299
737442.396687986,737442.396687986,737442.39686169,737442.397031204,737442.397031204,737442.397204942,737442.397374468,737442.397374468,737442.39754816
737442.3977061,737442.3977061,737442.397879792,737442.39803772,737442.39803772,737442.3982114,737442.398369329,737442.398369329,737442.398543009
737442.398711088,737442.398708241,737442.39888478,737442.399052847,737442.399050023,737442.399226539,737442.399394687,737442.399391852,737442.399568368
737442.39971912,737442.399716285,737442.399892801,737442.400043484,737442.400040648,737442.400217164,737442.400367859,737442.400365023,737442.400541551
737442.400722616,737442.400722616,737442.400896296,737442.401077407,737442.401077407,737442.401251088,737442.401432188,737442.401432188,737442.401605868
737442.401765232,737442.401762407,737442.401938912,737442.40209831,737442.402095475,737442.402271991,737442.402431343,737442.402428519,737442.402605058
737442.402764502,737442.402761667,737442.402938194,737442.403097674,737442.403094838,737442.403271354,737442.403430729,737442.403427894,737442.40360441
737442.403773912,737442.403773912,737442.403947604,737442.404117118,737442.404117118,737442.40429081,737442.404460301,737442.404460301,737442.404633993
737442.404803495,737442.404803495,737442.404977176,737442.405146701,737442.405146701,737442.405320394,737442.405489861,737442.405489861,737442.405663542
737442.405807002,737442.405807002,737442.405980683,737442.406124132,737442.406124132,737442.406297812,737442.406441262,737442.406441262,737442.406614942
737442.406769965,737442.406769965,737442.406943657,737442.407098681,737442.407098681,737442.407272384,737442.407427431,737442.407427431,737442.407601111
737442.407753252,737442.407753252,737442.407926944,737442.408079074,737442.408079074,737442.408252755,737442.408404896,737442.408404896,737442.408578576
737442.408727847,737442.408727847,737442.408901528,737442.409050775,737442.409050775,737442.409224456,737442.409373681,737442.409373681,737442.409547361
737442.409690845,737442.409690845,737442.409864537,737442.410008021,737442.410008021,737442.410181701,737442.41032515,737442.41032515,737442.410498843
737442.410658218,737442.410655382,737442.410831898,737442.410991296,737442.410988472,737442.411165,737442.41132434,737442.411321505,737442.411498032
737442.411655961,737442.411655961,737442.411829653,737442.411987616,737442.411987616,737442.412161296,737442.412319317,737442.412319317,737442.412492998
737442.412642245,737442.412642245,737442.412815949,737442.412965174,737442.412965174,737442.413138854,737442.413288206,737442.413288206,737442.413461898
737442.413619861,737442.413619861,737442.413793542,737442.413951458,737442.413951458,737442.414125139,737442.41428309,737442.41428309,737442.414456782
737442.414626331,737442.414626331,737442.414800012,737442.414969572,737442.414969572,737442.415143264,737442.415312755,737442.415312755,737442.415486435
737442.415650151,737442.415647303,737442.415823831,737442.415987546,737442.415984722,737442.416161238,737442.416324965,737442.416322118,737442.416498657
737442.416647928,737442.416647928,737442.41682162,737442.41697088,737442.41697088,737442.41714456,737442.417293831,737442.417293831,737442.417467512
737442.417626944,737442.417624109,737442.417800625,737442.417960012,737442.417957164,737442.418133692,737442.41829309,737442.418290266,737442.418466782
737442.418642083,737442.418642083,737442.418815775,737442.418991076,737442.418991076,737442.419164769,737442.419340058,737442.419340058,737442.41951375
737442.419657211,737442.419657211,737442.419830903,737442.419974444,737442.419974444,737442.420148137,737442.420291609,737442.420291609,737442.420465289
737442.42061603,737442.420613194,737442.420789711,737442.42094044,737442.420937593,737442.42111412,737442.421264838,737442.421262002,737442.42143853
737442.421589236,737442.4215864,737442.421762917,737442.421913646,737442.42191081,737442.422087326,737442.422238044,737442.422235208,737442.422411736
