grupo,banda,canal,psd_mean,psd_std,psd_db_mean,psd_db_std
all,total,C1,1.6218241983780595,1.0317754024469477,1.3349850445777092,2.5407260078236273
all,total,C2,1.162443111642916,0.8205257051847283,-0.2972227013681548,2.838649114616138
all,total,C3,0.9985984312995551,0.7495250020005597,-0.8239974911051348,2.5001349646257314
all,total,C4,1.1166927923308354,2.344202991524071,-1.331300722266619,3.4219632622208485
all,total,CP1,1.2891482872108517,1.000458502497997,-0.7741256295330403,4.897115403812825
all,total,CP3,1.093507957754496,0.8968526249304507,-0.5946159403580162,2.749093821700152
all,total,CPZ,1.66819593966406,1.463341984798665,1.0845619912112765,2.9332223231572745
all,total,CZ,1.8869281301304008,5.0909366237179885,0.860136206898296,3.045070176253078
all,total,F3,2.3548017339698237,7.5989455574193245,-1.0580549337266731,5.352254461463898
all,total,F4,0.8823759840619879,0.4805678022468653,-1.1710123725211041,2.35552254058026
all,total,F7,1.1424664648445444,0.5560156564741047,0.06858108785593003,2.1224437370307943
all,total,F8,1.3933816305232714,0.79966313221469,0.7452356304768389,2.4994654911868723
all,total,FC1,1.2975527824583903,0.9413437907451884,0.3286280468491123,2.4707229687232806
all,total,FC2,0.9916845675704623,0.5408923497152242,-0.6672613701621847,2.470805322006088
all,total,FC3,1.086769733189817,0.9990030375263643,-1.3382132225655594,4.19758393714994
all,total,FC4,1.288171661631951,0.9291549644161677,0.2671390114845374,2.7836645451971815
all,total,FCZ,1.5446143257854685,1.1770734276474053,0.927839265666998,2.7090412327223707
all,total,FP1,0.64562926997918,0.898914902995025,-4.904019877930604,4.8826814029174
all,total,FP2,0.5872684994987042,0.564696476498906,-4.001849332966038,3.7766726955100482
all,total,FZ,1.3230893258904157,0.9285775483018988,0.3305331971622043,2.6953092073906078
all,total,O1,1.6953472543765535,2.0332561271121734,0.27954150325670074,3.908714414607243
all,total,O2,1.820233351192593,2.280947668369905,-0.33251250262754706,5.31913712322076
all,total,OZ,1.4685377000888407,1.980098360652421,-2.746787897890948,7.239644599831456
all,total,P3,2.0455622453983437,3.4183143671157814,0.9146531036236242,3.854635633228415
all,total,P4,1.6045622012406182,2.063165957334396,-0.96185972997212,5.403800396983771
all,total,P7,1.3986128689223076,1.0929816432928434,0.5921056421754082,2.53042706397889
all,total,P8,1.21832864184661,0.5995884119351025,0.5335292514014118,1.5372648083426061
all,total,PZ,1.2575911380859672,0.7113841855216806,0.5581260215820971,1.8364193497352368
all,total,T7,2.528186681856196,4.960895226702528,1.2475187867250677,3.780250282480757
all,total,T8,1.243582249570533,0.8220340593816609,0.33891148307059993,2.2106444242971732
all,delta,C1,2.094792512925937,1.9492361880851599,1.6229663190493,3.750768245539722
all,delta,C2,1.346938389883725,1.083253560124125,-0.014888106051180591,3.487706935965959
all,delta,C3,1.5053589897482353,1.8624750571406785,0.17397931332643526,3.261005509903898
all,delta,C4,1.3512664290061887,2.5249409452558313,-0.8748065111345424,4.313955983372816
all,delta,CP1,1.5457668202096515,1.7630243493927336,-1.143764638884496,6.4172469477863725
all,delta,CP3,2.2849042659777172,3.037780585158265,0.5224862714441824,5.359501719674645
all,delta,CPZ,1.9073222265876657,2.100711955023188,1.0918711164938368,3.6950224883911327
all,delta,CZ,2.1142086752353597,4.8740758530007,0.8428310332273699,3.5715173381394165
all,delta,F3,3.3716408465165504,11.705756740390092,-0.784120808076058,6.595828686004237
all,delta,F4,1.6563178063355855,1.7042357113491122,0.6702432737813471,3.418854798404378
all,delta,F7,1.257819982336557,0.6761762134203231,0.5456488541504835,1.9434063600771678
all,delta,F8,1.9563012601545016,2.1512831577947598,1.1800817348121373,3.669067786430368
all,delta,FC1,1.766107899430464,2.5911052419008804,0.38051815870760713,3.6132025382234945
all,delta,FC2,1.4567108473713077,1.3414046099593282,-0.2805468513939101,4.797310118195289
all,delta,FC3,1.4012579273666783,1.865432778927327,-0.7560735048919072,4.72195987782695
all,delta,FC4,1.7386844009212932,1.700577549502539,0.8069053376499938,3.6532000391673036
all,delta,FCZ,2.3411565954116433,3.6268210481507,1.5385929329732082,3.548269021507109
all,delta,FP1,0.7644733787791314,0.9056850008621524,-3.6695277420935972,4.925470398202736
all,delta,FP2,0.6903395651901421,0.887690013960078,-4.318482698395974,4.926635466914761
all,delta,FZ,1.43953030863493,1.6187076137681713,0.16465376369848375,3.1438840155825196
all,delta,O1,0.7941072701070198,0.4803485783987064,-1.8465696041600437,2.9369042798670524
all,delta,O2,0.7998893919092551,0.8535048858772224,-2.526835570096069,4.02458688413475
all,delta,OZ,1.0589779400004649,1.403451387188953,-4.609354150831801,8.165793505234694
all,delta,P3,2.017473932831488,5.909869979249202,0.30010566890019397,3.651009281056509
all,delta,P4,1.0531290060508782,0.9385135158495465,-2.0170728434439997,5.491100638403849
all,delta,P7,1.9759014949506133,3.1703304001595085,0.785085214696318,3.5406775123782146
all,delta,P8,1.9119328972506722,2.0400414981122696,1.4208291945406069,3.1176531739603957
all,delta,PZ,1.9486216887565309,2.472871666395205,1.3745267625813697,3.291577928432919
all,delta,T7,5.911110522310477,18.684174415955738,1.8557639773013517,5.57299698030082
all,delta,T8,1.3868854120914602,1.0755931566361803,0.5490148060354652,2.6675244257117874
all,theta,C1,1.660805877460928,1.1443080432041037,1.3472241592766505,2.6606510943650443
all,theta,C2,1.226901321121335,1.0727037786195541,-0.45487174341176434,3.4052087462438476
all,theta,C3,1.2018515916897985,1.0765248977435875,-0.09224283624204933,2.4572650431594347
all,theta,C4,1.2930860193373321,2.9641338056206106,-1.3914098005016495,4.501555030146889
all,theta,CP1,1.2711554732210795,1.196607309183414,-1.310912434179651,5.547408268602935
all,theta,CP3,1.3273039326427083,1.2944771638958474,-0.07539041326381939,3.263066063888313
all,theta,CPZ,1.4470413128615962,1.3900016753916005,0.3773395724151483,3.0479399637914213
all,theta,CZ,1.6324152889630557,4.742195903361956,0.07407592782870426,3.0021840828202273
all,theta,F3,3.5186776621657945,13.678595104842962,-0.5408923101759756,5.86108104927333
all,theta,F4,1.2415281366499795,0.8767848281106239,0.05098390300406651,2.760014549720308
all,theta,F7,1.3093957964250427,0.6085468966078003,0.766381461980973,1.8981933131588595
all,theta,F8,1.7447880510873597,1.3604277867018206,1.3891536894145797,2.938568851091843
all,theta,FC1,1.4288618372552844,1.3794710986664225,0.5996135684424264,2.4699333397647942
all,theta,FC2,1.178420242980628,0.9735155882353701,-0.4874800772534659,3.4751203232049592
all,theta,FC3,1.3570273449224048,1.5736054982512648,-0.8503891357364428,4.715176144899838
all,theta,FC4,1.3998337121910636,1.1665647264010388,0.3896061531303822,3.030377646925954
all,theta,FCZ,1.6016487071511436,1.426606053318867,1.0879774088553757,2.5646819501213365
all,theta,FP1,0.6909256026602656,0.6821818044197328,-3.891988196901118,5.114336950545354
all,theta,FP2,0.6618271738170088,0.6657053881834769,-3.4929083860892374,3.805576384516162
all,theta,FZ,1.1381131820874515,0.8215569560465327,-0.1263084053498432,2.3014024504772403
all,theta,O1,0.8270002627959487,0.5050878305478735,-1.5946641696273014,2.6698774762763553
all,theta,O2,0.8218609501485531,0.6677911448189947,-2.3025951384123773,3.823408456139793
all,theta,OZ,0.8321112322780685,0.7804015807154486,-3.8745246837021443,6.492581191167211
all,theta,P3,1.908071458088361,3.8944665203092073,0.6497115182974562,3.591883418899818
all,theta,P4,1.0408131296829681,0.8777434109171892,-1.764136568010389,4.935068517527668
all,theta,P7,1.4281753011993104,1.3240728274023885,0.6623731501731265,2.402102645787081
all,theta,P8,1.5330451290568368,1.3814008518458667,1.0047819205787245,2.405887111592294
all,theta,PZ,1.5879208168628578,1.6444240172301448,0.8345432679406666,2.989232638775183
all,theta,T7,3.8203937893210886,9.09050533927094,1.4869079405778645,4.82540296165683
all,theta,T8,1.3555967006067275,0.9885259166470997,0.6435272442497758,2.2787945012783006
all,alfa,C1,1.7785761162681268,1.8801484754107003,0.8276300081248191,3.5604594564268455
all,alfa,C2,1.1955686471114335,1.034134051680659,-0.34577282673002463,3.100711099245931
all,alfa,C3,0.8511846490921315,0.5905569773415701,-1.6283048653810248,2.8214621758516154
all,alfa,C4,0.9519297247192995,1.4812966301320456,-1.3773616383693303,2.6704580510986218
all,alfa,CP1,1.2772303445259752,1.1476269329677142,-0.702816627523475,4.105297440207885
all,alfa,CP3,0.9876783735285455,0.6499283380176816,-0.9835292843875343,2.953255423551038
all,alfa,CPZ,2.52295247547796,3.2302771995533326,1.505045673339995,4.400992510913986
all,alfa,CZ,2.6646391629347645,8.801783851623226,1.3629416535229828,3.8483124046168125
all,alfa,F3,2.7573715165178148,5.778001893732294,0.465652559125169,5.261337575811916
all,alfa,F4,1.9158181545283455,2.1055691956010225,0.9485759004122273,3.850997218994125
all,alfa,F7,1.999441299035376,1.6855394117349887,1.7012312509810892,3.316208727571245
all,alfa,F8,2.0855839249088284,1.4535423245310934,2.075947541056873,3.2746925586566062
all,alfa,FC1,1.7690153782522597,2.008766400573972,0.5286167865908733,3.8884055729908735
all,alfa,FC2,1.2257761643378826,0.9297359304587032,-0.17106227193444626,2.998110510421403
all,alfa,FC3,1.463452977968461,1.6274455655924125,-0.8803707364864762,4.990643283359369
all,alfa,FC4,1.3962525447015806,1.0757657044956617,0.60442382124898,2.743952235873125
all,alfa,FCZ,1.82290932500006,2.1379341677106067,0.6963236555463217,3.688293998339124
all,alfa,FP1,1.123354486196731,1.3223865610416305,-2.4132695488780485,5.135117779199671
all,alfa,FP2,1.0871312979036887,1.018376662082556,-1.5432349131797176,4.234512269861461
all,alfa,FZ,1.9523125851719183,2.272756993073767,0.8220882784449607,4.017897024028215
all,alfa,O1,4.2133641231617265,7.745330417613749,1.8311898680331327,5.634295786013761
all,alfa,O2,4.233942047476475,8.475439712349417,0.6563050965536696,6.552055683422671
all,alfa,OZ,3.695190620856923,7.360547090582588,-1.1520664079245857,8.11582509031404
all,alfa,P3,2.5255134593648036,3.3212176713789963,1.336525030953535,4.796106125079858
all,alfa,P4,3.2215750172449598,6.497783834337296,-0.49669196972521135,6.219705856236935
all,alfa,P7,1.7146505651236899,1.652109135058517,0.776516577035151,3.5553827530186966
all,alfa,P8,1.141438138356274,0.63167755218291,0.1485233617468097,1.8038760893793966
all,alfa,PZ,1.3745620859332166,0.9504585105348569,0.5609732376584528,2.575170212838448
all,alfa,T7,1.6041206585658745,1.8813538371991585,0.7953949295423963,2.763873931642828
all,alfa,T8,1.5788997924042785,1.0477629814016434,1.2290689320973485,2.5059009667202305
all,beta,C1,1.077323221028295,0.5228848119099189,-0.08188262524739937,1.8081251362089439
all,beta,C2,0.9344786080087961,0.5365771815163081,-0.9507526575624516,2.373363184622547
all,beta,C3,0.7278529040889079,0.2757142372421322,-1.6873889738772543,1.6696682152268523
all,beta,C4,0.949699427373778,1.9604531948731563,-1.501330934055775,2.582286363664564
all,beta,CP1,0.8924917292126826,0.49307124342481556,-1.1910427871858755,2.601386092403603
all,beta,CP3,0.9286885703959293,0.480492020134392,-0.8786325909348748,2.2563471832237756
all,beta,CPZ,1.783636894806824,1.7594345287021935,0.9895179390160666,3.4044817392290394
all,beta,CZ,2.0080311494316825,12.550780418154488,-0.28952777919135503,2.4712667259172134
all,beta,F3,1.2884525840457186,3.2585153593891736,-2.0260521758312455,4.333175589571091
all,beta,F4,0.5148864550475142,0.31186505264744196,-3.6537356626504742,2.6238397066809616
