grupo,banda,canal,psd_mean,psd_std,psd_db_mean,psd_db_std
all,total,C1,18.12647297895848,11.309795994888923,11.85242210840803,2.77445377457559
all,total,C2,27.816980192740306,17.876158193257236,13.432599625497232,3.4814944033958346
all,total,C3,24.31418447504637,11.37392197529891,13.493008127976623,1.9170410391759016
all,total,C4,60.837046884236734,96.88287917610471,14.778741131645658,4.935305644916715
all,total,CP1,47.07873683144317,70.2428818624903,13.810731325604394,5.005532209822929
all,total,CP3,54.794304910916054,54.24137743666349,15.487448286289144,4.7110861998002544
all,total,CPZ,70.24207648733311,121.40885677276849,14.273785751522107,6.139217492651164
all,total,CZ,44.95490416350845,69.33183615444588,13.279316340803168,5.321591245473581
all,total,F3,36.89703393487804,22.238822414445877,15.042803196746675,2.5726503165818375
all,total,F4,36.37991163814959,15.1969559984939,15.235055935110912,2.0812462346152505
all,total,F7,32.960473790249154,14.397804859047506,14.662312103982925,2.5855739511246774
all,total,F8,36.60438196936032,14.579635919204831,15.29879954331365,1.9783108597163137
all,total,FC1,18.589945717326874,6.783178910473429,12.472657187074086,1.480659544388199
all,total,FC2,45.89419293135489,20.124998609491275,16.075050080546294,2.6977729156737618
all,total,FC3,18.43359021948565,7.963187788904365,12.255603268034912,2.1315795042456287
all,total,FC4,51.4292531442963,75.86095568401589,14.525336607782231,4.572505542692359
all,total,FCZ,20.49582784364188,11.026971171384846,12.59559687628913,2.3238619913791054
all,total,FP1,98.58830438383892,103.72826727382181,18.177011151199384,4.249766122534767
all,total,FP2,67.47599340105907,88.61087157752071,15.704722788368137,5.1174721547430995
all,total,FZ,21.1523479577729,10.652729684412456,12.821131545193373,2.0807293393196664
all,total,O1,61.51689162534478,38.312563936718895,17.082489137438905,3.0003147351276667
all,total,O2,182.4073733171109,311.89716294184706,18.62035310527007,5.906045295446508
all,total,OZ,132.18665930096316,187.54701491849272,18.523101090454116,4.841559366099553
all,total,P3,27.256695371052825,22.42832068894015,13.171325158996972,3.436066624825674
all,total,P4,87.90280124705343,93.71907914759004,16.558655931440764,5.853988376786225
all,total,P7,19.07897240516213,7.979996515966984,12.496935282950405,1.7833091746377798
all,total,P8,39.41172531267426,17.79345341928421,15.50339452761157,2.3115226331714442
all,total,PZ,42.30847343490677,21.096328106272477,15.76141104639125,2.4048619025129883
all,total,T7,52.619712937248984,36.14004650747749,16.636702442685728,2.1989136922997106
all,total,T8,37.745237309847234,27.460261219871697,14.7931256555761,3.246137801846781
all,delta,C1,5.257558707915185,6.46062335372151,5.286894567699655,4.047327552416714
all,delta,C2,8.402131620157386,9.609813979339753,5.887394568888446,6.354526882707556
all,delta,C3,3.355073969408077,2.4182122746556542,4.378536535882944,2.934100584800576
all,delta,C4,20.080704491629575,37.71501476708711,7.281027559141205,7.399765164346561
all,delta,CP1,18.086479507969006,36.710069905513464,6.920553855224822,6.622419266660014
