Desempenho,Acuracia,Acuracia,Similaridade,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y,Desempenho_ponderado,Complexidade,Complexidade,grupo
0.8089378876605421,0.88,0.6417592592592593,0.7134803296482928,0.8052190170059915,0.8333333333333334,0.8461538461538461,0.8053691275167785,0.667989752871986,6,CF_MÃ©dio,CF
0.765637495908614,0.5625,0.6417592592592593,0.7344124877258417,0.8052190170059915,1.0,0.9307692307692308,0.9395973154362416,0.7160113794340004,6,CF_MÃ©dio,CF
0.4703851430507793,0.5,0.6417592592592593,0.911155429152338,0.8052190170059915,0.0,0.7615384615384615,0.7794822627037392,0.3624366269084416,8,CF_DifÃ­cil,CF
0.5314858431944031,0.75,0.6417592592592593,0.8444575295832093,0.8052190170059915,0.0,0.8153846153846154,0.7526366251198466,0.4166905455781239,8,CF_DifÃ­cil,CF
0.8170381537492103,0.8333333333333334,0.6417592592592593,0.791694171392558,0.8052190170059915,0.8260869565217391,0.7807692307692308,0.8475551294343241,0.6652015644827882,8,CF_DifÃ­cil,CF
0.4896634037660036,0.6875,0.6830687830687832,0.781490211298011,0.8010698492663558,0.0,0.7230769230769231,0.7833173537871524,0.3688130745114454,4,CF_FÃ¡cil,CF
0.4627740374501374,0.4375,0.6830687830687832,0.6651078266361264,0.8010698492663558,0.2857142857142857,0.8173076923076923,0.8600191754554171,0.3881116633591633,4,CF_FÃ¡cil,CF
0.7714781694372533,0.6,0.6830687830687832,0.7144345083117603,0.8010698492663558,1.0,0.946153846153846,0.6931927133269415,0.6323600413907488,4,CF_FÃ¡cil,CF
0.9215501190053796,0.8333333333333334,0.6830687830687832,0.9313170236828052,0.8010698492663558,1.0,0.8884615384615384,0.775647171620326,0.7667797899069154,6,CF_MÃ©dio,CF
0.8160326254627887,0.8571428571428571,0.6830687830687832,0.7576216859121756,0.8010698492663558,0.8333333333333334,0.9403846153846154,0.8044103547459253,0.7119048101849464,6,CF_MÃ©dio,CF
0.822996737099337,0.6875,0.6830687830687832,0.781490211298011,0.8010698492663558,1.0,0.7903846153846154,0.7948226270373921,0.6523101940697749,6,CF_MÃ©dio,CF
0.4703851430507793,0.5,0.6830687830687832,0.911155429152338,0.8010698492663558,0.0,0.8096153846153846,0.8302972195589645,0.3856952624526636,8,CF_DifÃ­cil,CF
0.5038410210535559,0.6875,0.6830687830687832,0.8240230631606676,0.8010698492663558,0.0,0.8653846153846154,0.8159156279961649,0.4235540156612821,8,CF_DifÃ­cil,CF
0.8537475507330922,0.8571428571428571,0.6830687830687832,0.842988683945308,0.8010698492663558,0.8611111111111112,0.8423076923076923,0.8897411313518696,0.7393662204747422,8,CF_DifÃ­cil,CF
0.574628995875627,0.5625,0.7029012345679012,0.761386987626881,0.7834120300495928,0.4,0.8538461538461538,0.8053691275167785,0.4767166055355388,4,CF_FÃ¡cil,CF
0.6246233189901389,0.6111111111111112,0.7029012345679012,0.6701662532667129,0.7834120300495928,0.5925925925925926,0.8846153846153846,0.8245445829338447,0.5337905858078389,4,CF_FÃ¡cil,CF
0.6366666666666666,0.75,0.7029012345679012,0.76,0.7834120300495928,0.4,0.8307692307692308,0.6347075743048898,0.4665101162819283,4,CF_FÃ¡cil,CF
0.499824877398402,0.625,0.7029012345679012,0.8744746321952062,0.7834120300495928,0.0,0.8711538461538462,0.7948226270373921,0.4163482432307164,6,CF_MÃ©dio,CF
0.9209440781520494,1.0,0.7029012345679012,0.7628322344561482,0.7834120300495928,1.0,0.926923076923077,0.87248322147651,0.8285762873502996,6,CF_MÃ©dio,CF
0.7864708292419472,0.625,0.7029012345679012,0.7344124877258417,0.7834120300495928,1.0,0.9442307692307692,0.8341323106423778,0.6993153430605485,6,CF_MÃ©dio,CF
0.4896089890583219,0.5625,0.7029012345679012,0.9063269671749656,0.7834120300495928,0.0,0.8596153846153847,0.8533077660594439,0.4193312860682492,8,CF_DifÃ­cil,CF
0.5167701290807313,0.75,0.7029012345679012,0.8003103872421938,0.7834120300495928,0.0,0.9173076923076924,0.8657718120805369,0.4607211128219557,8,CF_DifÃ­cil,CF
