737455.487116898,737455.487114074,737455.48729066,737455.487441852,737455.487439016,737455.487615556,737455.487766331,737455.487763495,737455.487940023
737455.488089375,737455.488089375,737455.48826309,737455.488412315,737455.488412315,737455.488586007,737455.488735255,737455.488735255,737455.488908947
737455.489058264,737455.489058264,737455.489231944,737455.489381204,737455.489381204,737455.489554884,737455.48970412,737455.48970412,737455.489877789
737455.490053102,737455.490053102,737455.490226782,737455.490402072,737455.490402072,737455.490575764,737455.490751088,737455.490751088,737455.49092478
737455.491084201,737455.491081354,737455.491257894,737455.491417303,737455.491414468,737455.491591019,737455.491750428,737455.491747593,737455.49192412
737455.49207625,737455.49207625,737455.492249931,737455.492402095,737455.492402095,737455.492575787,737455.49272794,737455.49272794,737455.492901632
737455.49306103,737455.493058194,737455.493234711,737455.493394132,737455.493391296,737455.493567824,737455.493727211,737455.493724375,737455.493900891
737455.494055961,737455.494055961,737455.494229653,737455.494384757,737455.494384757,737455.494558461,737455.494713495,737455.494713495,737455.494887187
737455.49505669,737455.49505669,737455.495230382,737455.495399884,737455.495399884,737455.495573576,737455.495743079,737455.495743079,737455.495916759
737455.496076169,737455.496073345,737455.49624985,737455.496409225,737455.496406377,737455.496582905,737455.496742338,737455.496739502,737455.49691603
737455.497074039,737455.497074039,737455.49724772,737455.497405648,737455.497405648,737455.49757934,737455.497737303,737455.497737303,737455.497910995
737455.498068981,737455.498068981,737455.498242685,737455.498400764,737455.498400764,737455.498574456,737455.498732477,737455.498732477,737455.498906181
737455.499056921,737455.499054086,737455.499230613,737455.499381285,737455.499378461,737455.499554965,737455.49970625,737455.499703414,737455.499879942
737455.500043669,737455.500040822,737455.50021735,737455.500381088,737455.500378252,737455.50055478,737455.500718669,737455.500715833,737455.500892373
737455.501041655,737455.501041655,737455.501215336,737455.501364606,737455.501364618,737455.501538287,737455.501687558,737455.501687558,737455.501861238
737455.50202066,737455.502017824,737455.50219434,737455.502353715,737455.502350891,737455.502527407,737455.502686852,737455.502684005,737455.502860532
737455.503018542,737455.503018542,737455.503192222,737455.503350162,737455.503350162,737455.503523843,737455.503681852,737455.503681852,737455.503855556
737455.504025069,737455.504025069,737455.50419875,737455.504368356,737455.504368356,737455.504542049,737455.504711655,737455.504711655,737455.504885336
737455.505066435,737455.505066435,737455.505240127,737455.505421285,737455.505421285,737455.505594965,737455.505776157,737455.505776157,737455.505949838
737455.50609331,737455.50609331,737455.506267002,737455.506410486,737455.506410486,737455.506584167,737455.506727627,737455.506727627,737455.506901319
737455.507070857,737455.507070857,737455.507244525,737455.507414039,737455.507414039,737455.50758772,737455.507757245,737455.507757245,737455.507930937
737455.508099039,737455.508096204,737455.508272731,737455.508440787,737455.508437951,737455.508614479,737455.508782616,737455.50877978,737455.508956296
737455.509125926,737455.509125926,737455.509299618,737455.509469201,737455.509469201,737455.509642894,737455.509812488,737455.509812488,737455.509986181
737455.510135498,737455.510135498,737455.510309201,737455.510458519,737455.510458519,737455.510632199,737455.510781551,737455.510781551,737455.510955243
737455.511098785,737455.511098785,737455.511272477,737455.511416007,737455.511416007,737455.511589676,737455.511733229,737455.511733229,737455.51190691
737455.512050451,737455.512050451,737455.512224132,737455.512367662,737455.512367662,737455.512541343,737455.512684884,737455.512684884,737455.512858576
737455.513009329,737455.513006493,737455.513183021,737455.513333785,737455.513330949,737455.513507477,737455.513658252,737455.513655417,737455.513831944
