Trajectory,Repetition,Y_Position,X_Position
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,1,2868,441
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2128,748
1,2,2187,754
1,2,2191,753
1,2,2194,753
1,2,2198,753
1,2,2202,752
1,2,2203,752
1,2,2203,752
1,2,2204,752
1,2,2205,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2206,752
1,2,2209,752
1,2,2215,752
1,2,2221,752
1,2,2225,752
1,2,2230,752
1,2,2239,751
1,2,2247,750
1,2,2259,749
1,2,2272,747
1,2,2280,746
1,2,2297,743
1,2,2307,741
1,2,2320,738
1,2,2332,734
1,2,2342,730
1,2,2349,725
1,2,2354,720
1,2,2356,720
1,2,2356,720
1,2,2357,717
1,2,2358,713
1,2,2358,708
1,2,2359,703
1,2,2359,699
1,2,2359,697
1,2,2359,694
1,2,2360,689
1,2,2361,686
1,2,2362,682
1,2,2363,677
1,2,2364,670
1,2,2366,662
1,2,2367,654
1,2,2370,646
1,2,2374,638
1,2,2377,633
1,2,2379,626
1,2,2382,618
1,2,2385,611
1,2,2388,603
1,2,2390,597
1,2,2392,591
1,2,2395,586
1,2,2399,580
1,2,2402,574
1,2,2406,567
1,2,2409,561
1,2,2413,555
1,2,2418,548
1,2,2426,541
1,2,2432,535
1,2,2442,529
1,2,2457,522
1,2,2469,517
1,2,2479,512
1,2,2494,505
1,2,2509,497
1,2,2527,491
1,2,2548,485
1,2,2563,481
1,2,2581,476
1,2,2605,471
1,2,2621,467
1,2,2640,462
1,2,2661,458
1,2,2681,455
1,2,2697,451
1,2,2714,449
1,2,2731,446
1,2,2749,441
1,2,2762,436
1,2,2775,431
1,2,2785,428
1,2,2792,426
1,2,2796,422
1,2,2801,416
1,2,2803,408
1,2,2804,399
1,2,2804,390
1,2,2801,381
1,2,2793,375
1,2,2779,372
1,2,2764,370
1,2,2747,369
1,2,2727,369
1,2,2706,369
1,2,2688,369
1,2,2668,368
1,2,2647,367
1,2,2625,366
1,2,2603,365
1,2,2579,365
1,2,2556,364
1,2,2536,363
1,2,2518,363
1,2,2495,363
1,2,2480,363
1,2,2464,363
1,2,2457,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,2,2453,363
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2123,752
1,3,2182,747
1,3,2191,747
1,3,2195,747
1,3,2199,746
1,3,2203,746
1,3,2207,746
1,3,2210,746
1,3,2214,746
1,3,2217,746
1,3,2220,745
1,3,2224,745
1,3,2230,744
1,3,2236,744
1,3,2242,743
1,3,2254,743
1,3,2268,743
1,3,2284,743
1,3,2298,744
1,3,2317,745
1,3,2334,745
1,3,2352,746
1,3,2367,747
1,3,2387,747
1,3,2407,748
1,3,2422,749
1,3,2436,750
1,3,2448,750
1,3,2458,751
1,3,2464,751
1,3,2469,751
1,3,2471,751
1,3,2472,751
1,3,2472,751
1,3,2474,749
1,3,2474,748
1,3,2474,747
1,3,2475,746
1,3,2475,745
1,3,2475,744
1,3,2475,742
1,3,2475,741
1,3,2475,740
1,3,2475,739
1,3,2475,737
1,3,2475,735
1,3,2475,731
1,3,2475,728
1,3,2475,724
1,3,2475,720
1,3,2475,715
1,3,2475,711
1,3,2474,705
1,3,2473,700
1,3,2472,695
1,3,2471,690
1,3,2471,686
1,3,2471,679
1,3,2471,668
1,3,2473,658
1,3,2474,649
1,3,2475,642
1,3,2476,634
1,3,2477,629
1,3,2478,620
1,3,2480,611
1,3,2481,602
1,3,2484,595
1,3,2486,587
1,3,2488,581
1,3,2489,574
1,3,2490,566
1,3,2492,560
1,3,2494,552
1,3,2495,545
1,3,2497,538
1,3,2499,533
1,3,2501,528
1,3,2502,524
1,3,2503,519
1,3,2505,513
1,3,2506,507
1,3,2507,502
1,3,2507,497
1,3,2507,492
1,3,2508,489
1,3,2508,486
1,3,2508,482
1,3,2508,480
1,3,2508,477
1,3,2508,475
1,3,2508,473
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2508,472
1,3,2507,472
1,3,2505,471
1,3,2503,471
1,3,2500,470
1,3,2493,470
1,3,2484,469
1,3,2476,467
1,3,2467,466
1,3,2457,465
1,3,2452,463
1,3,2444,461
1,3,2438,459
1,3,2434,457
1,3,2428,456
1,3,2420,454
1,3,2414,452
1,3,2405,448
1,3,2399,446
1,3,2392,444
1,3,2385,441
1,3,2378,439
1,3,2373,437
1,3,2370,435
1,3,2366,433
1,3,2361,431
1,3,2357,430
1,3,2352,428
1,3,2348,427
1,3,2344,426
1,3,2341,424
1,3,2335,422
1,3,2331,420
1,3,2325,418
1,3,2320,417
1,3,2316,416
1,3,2313,414
1,3,2310,414
1,3,2307,412
1,3,2304,411
1,3,2302,410
1,3,2301,409
1,3,2300,409
1,3,2299,408
1,3,2299,408
1,3,2298,408
1,3,2298,408
1,3,2298,407
1,3,2298,407
1,3,2298,407
1,3,2298,407
1,3,2302,407
1,3,2316,407
1,3,2337,407
1,3,2360,408
1,3,2387,409
1,3,2419,409
1,3,2452,408
1,3,2479,407
1,3,2502,407
1,3,2526,407
1,3,2551,407
1,3,2573,407
1,3,2599,405
1,3,2615,405
1,3,2631,406
1,3,2645,407
1,3,2660,409
1,3,2672,411
1,3,2681,412
1,3,2686,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
1,3,2689,413
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2142,747
2,1,2186,726
2,1,2204,726
2,1,2215,726
2,1,2225,727
2,1,2237,729
2,1,2248,729
2,1,2262,730
2,1,2274,731
2,1,2283,731
2,1,2291,732
2,1,2300,732
2,1,2312,732
2,1,2327,733
2,1,2338,733
2,1,2350,734
2,1,2361,734
2,1,2368,734
2,1,2374,733
2,1,2380,731
2,1,2384,730
2,1,2387,727
2,1,2393,723
2,1,2396,721
2,1,2399,716
2,1,2402,710
2,1,2404,703
2,1,2406,695
2,1,2408,688
2,1,2410,678
2,1,2413,665
2,1,2415,651
2,1,2418,639
2,1,2421,628
2,1,2424,610
2,1,2427,595
2,1,2429,582
2,1,2431,567
2,1,2435,546
2,1,2438,529
2,1,2438,519
2,1,2438,506
2,1,2436,497
2,1,2433,490
2,1,2426,484
2,1,2416,479
2,1,2402,475
2,1,2384,471
2,1,2363,466
2,1,2337,463
2,1,2316,459
2,1,2287,453
2,1,2264,448
2,1,2237,440
2,1,2210,433
2,1,2190,428
2,1,2181,426
2,1,2179,424
2,1,2180,422
2,1,2194,420
2,1,2221,417
2,1,2241,417
2,1,2275,417
2,1,2305,417
2,1,2333,417
2,1,2362,417
2,1,2389,417
2,1,2420,418
2,1,2450,419
2,1,2479,420
2,1,2503,420
2,1,2532,420
2,1,2552,420
2,1,2573,421
2,1,2606,423
2,1,2620,425
2,1,2631,429
2,1,2637,432
2,1,2643,440
2,1,2648,454
2,1,2651,472
2,1,2651,495
2,1,2652,518
2,1,2652,545
2,1,2650,576
2,1,2646,602
2,1,2646,632
2,1,2645,662
2,1,2645,689
2,1,2642,711
2,1,2637,723
2,1,2615,731
2,1,2581,732
2,1,2571,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,730
2,1,2570,731
2,1,2570,731
2,1,2570,731
2,1,2570,731
2,1,2570,731
2,1,2570,731
2,1,2570,731
2,1,2570,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
2,1,2569,731
