737446.494672743,737446.494672743,737446.494846632,737446.495004954,737446.495004954,737446.495178727,737446.495337107,737446.495337107,737446.495510822
737446.495670266,737446.495667431,737446.495843958,737446.496003345,737446.496000521,737446.49617706,737446.496336412,737446.496333588,737446.496510127
737446.496669502,737446.496666667,737446.496843194,737446.497002593,737446.496999745,737446.497176262,737446.49733559,737446.497332755,737446.497509271
737446.497658542,737446.497658542,737446.497832222,737446.497981516,737446.497981516,737446.498155197,737446.49830441,737446.49830441,737446.49847809
737446.498647616,737446.498647616,737446.498821308,737446.498990764,737446.498990764,737446.499164433,737446.499333924,737446.499333924,737446.499507604
737446.49965103,737446.49965103,737446.499824722,737446.499968148,737446.499968148,737446.50014184,737446.500285243,737446.500285243,737446.500458912
737446.50060816,737446.50060816,737446.50078184,737446.500931042,737446.500931042,737446.501104722,737446.501253924,737446.501253924,737446.501427616
737446.501591296,737446.501588449,737446.501764988,737446.501928657,737446.501925822,737446.50210235,737446.502266007,737446.502263183,737446.502439699
737446.502609178,737446.502609178,737446.50278287,737446.502952338,737446.502952338,737446.50312603,737446.503295486,737446.503295486,737446.503469178
737446.503637176,737446.50363434,737446.503810868,737446.503978889,737446.503976053,737446.504152558,737446.504320602,737446.504317755,737446.504494271
737446.504663808,737446.504663808,737446.5048375,737446.505006944,737446.505006944,737446.505180637,737446.505350093,737446.505350093,737446.505523773
737446.505673021,737446.505673021,737446.505846713,737446.505995914,737446.505995914,737446.506169606,737446.506318796,737446.506318796,737446.5064925
737446.506644606,737446.506644606,737446.50681831,737446.506970486,737446.506970486,737446.507144167,737446.507296285,737446.507296285,737446.507469988
737446.507619236,737446.507619236,737446.507792917,737446.50794213,737446.50794213,737446.50811581,737446.508265035,737446.508265035,737446.508438704
737446.508596609,737446.50859662,737446.508770289,737446.508928252,737446.508928252,737446.509101933,737446.509259873,737446.509259873,737446.509433553
737446.509608866,737446.509608866,737446.509782546,737446.509957917,737446.509957917,737446.510131597,737446.510306875,737446.510306875,737446.510480556
737446.510639942,737446.510637095,737446.510813623,737446.510973021,737446.510970174,737446.511146701,737446.511306111,737446.511303287,737446.511479803
737446.511649306,737446.511649306,737446.511822986,737446.511992465,737446.511992465,737446.512166146,737446.512335625,737446.512335625,737446.512509317
737446.512664352,737446.512664352,737446.512838032,737446.512993067,737446.512993067,737446.513166748,737446.513321759,737446.513321759,737446.51349544
737446.513646111,737446.513643287,737446.513819803,737446.513970532,737446.513967708,737446.514144213,737446.514294884,737446.51429206,737446.514468576
737446.514649641,737446.514649641,737446.51482331,737446.51500441,737446.51500441,737446.51517809,737446.515359248,737446.515359248,737446.515532928
737446.515676424,737446.515676424,737446.515850116,737446.515993565,737446.515993565,737446.516167245,737446.516310833,737446.516310833,737446.516484502
737446.516643889,737446.516641053,737446.516817581,737446.516976991,737446.516974155,737446.517150683,737446.517310069,737446.517307234,737446.51748375
737446.517634456,737446.51763162,737446.517808148,737446.517958854,737446.517956007,737446.518132523,737446.518283241,737446.518280405,737446.518456933
737446.51860044,737446.51860044,737446.518774132,737446.518917604,737446.518917604,737446.519091285,737446.519234768,737446.519234768,737446.519408461
737446.51955919,737446.519556343,737446.51973287,737446.519883588,737446.519880752,737446.52005728,737446.520207986,737446.52020515,737446.520381667
737446.520539722,737446.520539722,737446.520713403,737446.520871377,737446.520871377,737446.521045058,737446.521203009,737446.521203009,737446.521376701
