737447.608542407,737447.608542407,737447.608716273,737447.608886319,737447.608886319,737447.609060093,737447.609230093,737447.609230093,737447.609403819
737447.609547419,737447.609547419,737447.609721123,737447.609864641,737447.609864653,737447.610038368,737447.61018191,737447.61018191,737447.61035559
737447.610519421,737447.610516586,737447.610693113,737447.610856933,737447.610854086,737447.611030602,737447.611194421,737447.611191586,737447.611368113
737447.611543472,737447.611543472,737447.611717164,737447.611892616,737447.611892616,737447.612066296,737447.61224162,737447.61224162,737447.612415313
737447.612564676,737447.612564676,737447.612738356,737447.612887674,737447.612887674,737447.613061366,737447.613210637,737447.613210648,737447.61338434
737447.613533611,737447.613533611,737447.613707315,737447.61385662,737447.61385662,737447.614030301,737447.614179699,737447.614179699,737447.61435338
737447.614512905,737447.614510069,737447.614686597,737447.614846076,737447.614843252,737447.61501978,737447.61517919,737447.615176354,737447.615352893
737447.615510868,737447.615510868,737447.615684572,737447.615842593,737447.615842593,737447.616016262,737447.616174329,737447.616174329,737447.616348009
737447.616497326,737447.616497326,737447.616671007,737447.616820359,737447.616820359,737447.616994039,737447.617143449,737447.617143449,737447.617317141
737447.617486713,737447.617486713,737447.617660405,737447.617829954,737447.617829954,737447.618003646,737447.618173194,737447.618173194,737447.618346875
737447.618516435,737447.618516435,737447.618690139,737447.618859734,737447.618859734,737447.619033414,737447.619202974,737447.619202974,737447.619376678
737447.619527569,737447.619524734,737447.61970125,737447.619852014,737447.619849167,737447.620025694,737447.620176447,737447.6201736,737447.620350139
737447.62050088,737447.620498032,737447.62067456,737447.62082537,737447.620822523,737447.620999063,737447.621149815,737447.621146979,737447.621323495
737447.621467072,737447.621467072,737447.621640764,737447.621784352,737447.621784352,737447.621958032,737447.622101678,737447.622101678,737447.622275382
737447.622427604,737447.622427604,737447.622601296,737447.622753484,737447.622753484,737447.622927176,737447.623079387,737447.623079387,737447.623253079
737447.623402431,737447.623402431,737447.623576123,737447.623725428,737447.623725428,737447.623899109,737447.624048437,737447.624048437,737447.624222118
737447.624372893,737447.624370058,737447.624546586,737447.624697454,737447.624694618,737447.624871134,737447.625021921,737447.625019074,737447.625195602
737447.625355197,737447.625352349,737447.6255289,737447.625688403,737447.625685579,737447.625862095,737447.626021551,737447.626018704,737447.626195231
737447.626363368,737447.626360532,737447.62653706,737447.626705255,737447.626702407,737447.626878924,737447.627047072,737447.627044248,737447.627220752
737447.627378785,737447.627378785,737447.627552477,737447.627710475,737447.627710475,737447.627884155,737447.628042176,737447.628042176,737447.628215868
737447.628375394,737447.628372546,737447.628549074,737447.628708553,737447.628705718,737447.628882234,737447.629041724,737447.629038889,737447.629215417
737447.629370556,737447.629370556,737447.629544248,737447.629699387,737447.629699387,737447.629873067,737447.630028183,737447.630028183,737447.630201863
737447.630361377,737447.630358553,737447.630535069,737447.630694595,737447.630691759,737447.630868287,737447.631027824,737447.631024977,737447.631201505
737447.631382755,737447.631382755,737447.631556435,737447.631737674,737447.631737674,737447.631911366,737447.632092569,737447.632092569,737447.632266262
737447.632435949,737447.632435949,737447.632609641,737447.632779271,737447.632779271,737447.632952951,737447.633122616,737447.633122616,737447.633296296
737447.63345434,737447.63345434,737447.633628021,737447.633786123,737447.633786123,737447.633959803,737447.634117836,737447.634117836,737447.634291528
737447.63443515,737447.63443515,737447.634608843,737447.634752477,737447.634752477,737447.634926157,737447.635069734,737447.635069734,737447.635243426
