,Score Parcial,Score Total,Acurácia,Precisão,Recall,Taxa de Falsos Positivos,Similaridade
0,0.1523809523809524,0.10071202048191502,0.5625,0.6428571428571429,0.8181818181818182,1.0,0.7675225788801975
1,0.10909090909090909,0.07337357273598885,0.375,0.45454545454545453,0.5555555555555556,0.8571428571428571,0.8342976876265135
2,0.054945054945054944,0.04117951338432199,0.625,0.6923076923076923,0.8181818181818182,0.8,0.8509106375192863
3,0.2571428571428571,0.16391126610685575,0.75,0.8571428571428571,0.8571428571428571,1.0,0.9081082718950217
4,1.0,0.7346421196253411,1.0,1.0,1.0,0.0,1.0
5,0.08095238095238096,0.06175059440399805,0.6875,1.0,0.6875,0.0,0.781490211298011
6,0.011695906432748537,0.00875393396587321,0.5625,0.8888888888888888,0.5714285714285714,0.5,0.7610738529282056
7,0.041666666666666664,0.02930299217002237,0.375,0.8333333333333334,0.35714285714285715,0.5,0.774707953872363
8,0.07352941176470588,0.05626987501247273,0.8125,1.0,0.7692307692307693,0.0,0.7714434522374274
9,0.15441176470588236,0.10679639337665889,0.625,0.6666666666666666,0.9090909090909091,1.0,0.7550471202820085
10,0.05454545454545454,0.03702550804899798,0.5,0.5454545454545454,0.6666666666666666,0.7142857142857143,0.7617500626155123
11,0.0641025641025641,0.044355000746972864,0.75,0.7692307692307693,0.9090909090909091,0.6,0.8467691965873326
12,0.09523809523809523,0.06542280825598179,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.9081082718950217
13,0.0761904761904762,0.05241740681817384,0.875,1.0,0.8461538461538461,0.0,0.8215269457798041
14,0.08095238095238096,0.05976626401722279,0.6875,1.0,0.6875,0.0,0.781490211298011
15,0.0196078431372549,0.014882127347583329,0.5,0.8,0.5714285714285714,1.0,0.8204490514119283
16,0.0989010989010989,0.0735514467094967,0.75,0.8571428571428571,0.8571428571428571,1.0,0.7854149590025222
17,0.0,0.0,0.5625,0.875,0.5384615384615384,0.3333333333333333,0.7756717518813396
18,0.24166666666666667,0.17577400158566264,0.875,0.8461538461538461,1.0,0.4,0.8473990242990481
19,0.05454545454545454,0.037995410629638814,0.5,0.5454545454545454,0.6666666666666666,0.7142857142857143,0.7617500626155123
20,0.0,0.0,0.875,0.9090909090909091,0.9090909090909091,0.2,0.8958572659547143
21,0.0380952380952381,0.019054010866091403,0.625,1.0,0.5714285714285714,0.0,0.9081082718950217
22,0.4358974358974359,0.33696376330604516,0.9375,1.0,0.9230769230769231,0.0,0.891566265060241
23,0.0761904761904762,0.06195982987929297,0.625,1.0,0.625,0.0,0.8003213007268788
24,0.011695906432748537,0.010028049386933174,0.5625,0.8888888888888888,0.5714285714285714,0.5,0.7610738529282056
25,0.0989010989010989,0.07114629875618886,0.75,0.8571428571428571,0.8571428571428571,1.0,0.7854149590025222
26,0.014705882352941176,0.009959631761842579,0.6875,0.9,0.6923076923076923,0.3333333333333333,0.7559289460184545
27,0.01904761904761905,0.017098992410593563,0.7551020408163265,0.4666666666666667,0.6363636363636364,0.21052631578947367,0.7610882466238301
28,0.05454545454545454,0.007943616785898664,0.5625,0.75,0.3333333333333333,0.14285714285714285,0.8160609224275623
29,0.01098901098901099,0.010952074328798276,0.3125,0.5,0.45454545454545453,1.0,0.8750205252108261
30,0.0380952380952381,0.036889080877575614,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8744997503107149
31,0.013071895424836602,0.010218220828169505,0.8125,0.8571428571428571,0.9230769230769231,0.6666666666666666,0.7247871795887415
32,0.0392156862745098,0.029692527501449725,0.875,1.0,0.875,0.0,0.8341038682490691
33,0.016666666666666666,0.014223240406126311,0.6875,0.9090909090909091,0.7142857142857143,0.5,0.8820336437750866
34,0.009523809523809525,0.009482824621846676,0.625,0.9,0.6428571428571429,0.5,0.8056594945107608
35,0.09523809523809523,0.09089841925412395,0.875,1.0,0.8461538461538461,0.0,0.8351822626018263
36,0.014705882352941176,0.011902637926621345,0.6875,0.7142857142857143,0.9090909090909091,0.8,0.7270938134338887
37,0.2909090909090909,0.2703943036828943,0.84,0.7272727272727273,0.8888888888888888,0.1875,0.8404750732848711
38,0.017543859649122806,0.014027405245172818,0.6875,0.7142857142857143,0.9090909090909091,0.8,0.7115124735378854
39,0.02857142857142857,0.026378762656327374,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.7880716975969911
40,0.016666666666666666,0.010702808097942326,0.8125,0.9166666666666666,0.8461538461538461,0.3333333333333333,0.8016690446381777
41,0.13333333333333333,0.11029771123730855,0.8125,1.0,0.8125,0.0,0.8675239039352518
42,0.03684210526315789,0.036382088416705156,0.8125,0.8666666666666667,0.9285714285714286,1.0,0.8024338383274515
43,0.01098901098901099,0.011010234879067389,0.52,0.5714285714285714,0.5714285714285714,0.5454545454545454,0.8041540158119213
44,0.09558823529411764,0.08949183280694828,0.75,0.9090909090909091,0.7692307692307693,0.3333333333333333,0.7602631123499285
45,0.08823529411764706,0.08696657418775461,0.75,0.7333333333333333,1.0,0.8,0.770904324972217
46,0.2909090909090909,0.28198941997599714,0.84,0.7272727272727273,0.8888888888888888,0.1875,0.8404750732848711
47,0.007352941176470588,0.006248162984863538,0.625,0.6666666666666666,0.9090909090909091,1.0,0.7761140001162655
48,0.02857142857142857,0.027037155078861695,0.8125,0.8666666666666667,0.9285714285714286,1.0,0.8423195726346616
49,0.007352941176470588,0.005743451549437534,0.8125,0.8571428571428571,0.9230769230769231,0.6666666666666666,0.7656957538972985
50,0.13333333333333333,0.12002655063057749,0.875,1.0,0.875,0.0,0.915092448320264
51,0.0457516339869281,0.041774094769554695,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8738847831984206
52,0.0,0.0,0.6875,0.9090909090909091,0.7142857142857143,0.5,0.8324833246120438
53,0.09523809523809523,0.09286293763762604,0.8125,0.9166666666666666,0.8461538461538461,0.3333333333333333,0.737563556583431
54,0.01904761904761905,0.01302564804961737,0.75,0.7692307692307693,0.9090909090909091,0.6,0.7982214819500759
55,0.05,0.03935513312191165,0.5,0.5384615384615384,0.7777777777777778,0.8571428571428571,0.765947139746306
56,0.03296703296703297,0.025633545781602426,0.4375,0.6,0.5454545454545454,0.8,0.815087612525153
57,0.0,0.0,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8065509751556162
58,0.05228758169934641,0.04479329504990776,0.8125,0.8571428571428571,0.9230769230769231,0.6666666666666666,0.8082640962877198
59,0.11764705882352941,0.08660874261940191,0.6875,1.0,0.6875,0.0,0.8165437868122466
60,1.0,0.832120731617376,1.0,1.0,1.0,0.0,1.0
61,0.3047619047619048,0.25712361144767665,0.9375,0.9333333333333333,1.0,0.5,0.8615968534825521
62,0.1523809523809524,0.11597118764904,0.84,0.8461538461538461,0.8461538461538461,0.16666666666666666,0.7341661937191061
63,0.014705882352941176,0.011208164861194865,0.8,0.75,0.8181818181818182,0.21428571428571427,0.7453652171457246
64,0.015151515151515152,0.01012674406130782,0.5,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.8502712798142947
65,0.023391812865497075,0.017838111886151448,0.6326530612244898,0.3157894736842105,0.5454545454545454,0.34210526315789475,0.7188858567255305
66,0.005847953216374269,0.004456045249934334,0.8125,0.8666666666666667,0.9285714285714286,1.0,0.7982717345852616
67,0.65,0.4825029961649089,1.0,1.0,1.0,0.0,0.9110433579144298
68,0.14166666666666666,0.11293473584580967,0.75,1.0,0.75,0.0,0.8147015986084701
69,0.15789473684210525,0.11887593596795291,0.8125,0.9230769230769231,0.8571428571428571,0.5,0.7861561209877058
70,0.3516483516483517,0.293824060739025,0.875,0.9285714285714286,0.9285714285714286,0.5,0.766217547013296
71,0.03676470588235294,0.02937292302052468,0.7777777777777778,0.7272727272727273,0.6153846153846154,0.13043478260869565,0.8075839156533009
72,0.022058823529411766,0.018164832724519853,0.6875,0.7142857142857143,0.9090909090909091,0.8,0.7453559924999299
73,0.03636363636363636,0.030785422631060214,0.625,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.8054637979602569
74,0.022058823529411766,0.014361072578231087,0.52,0.4666666666666667,0.6363636363636364,0.5714285714285714,0.7424621202458749
75,0.0761904761904762,0.06044665465566713,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8411944396780757
76,0.03676470588235294,0.02677754600807799,0.8,0.8333333333333334,0.7692307692307693,0.16666666666666666,0.8764565892771938
77,0.19166666666666668,0.1535280533225164,0.6875,1.0,0.6875,0.0,0.9453434383473802
78,0.16339869281045752,0.1322682531969938,0.8125,0.9230769230769231,0.8571428571428571,0.5,0.8155171372776423
79,0.175,0.13212748451213216,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8869140841669795
80,0.047619047619047616,0.03680906022708515,0.7959183673469388,0.6153846153846154,0.6153846153846154,0.1388888888888889,0.8890905059164917
81,0.0,0.0,0.625,0.6666666666666666,0.9090909090909091,1.0,0.7848622630307973
