,Score Parcial,Score Total,Acurácia,Precisão,Recall,Taxa de Falsos Positivos,Similaridade
0,0.038461538461538464,0.027512523614743545,0.5625,0.7,0.6363636363636364,0.6,0.8593378488473195
1,0.01904761904761905,0.015462774681374875,0.5625,0.5714285714285714,0.8888888888888888,0.8571428571428571,0.7630253807827609
2,0.4393939393939394,0.33953746197873713,0.875,1.0,0.8181818181818182,0.0,0.8803408430829505
3,0.025,0.02533612360793569,0.5625,0.8181818181818182,0.6428571428571429,1.0,0.8132089770860366
4,0.014705882352941176,0.013154031617809748,0.625,0.8888888888888888,0.6153846153846154,0.3333333333333333,0.7656629125304448
5,0.009523809523809525,0.009313107793452954,0.6875,1.0,0.6875,0.0,0.7745385337963969
6,0.0761904761904762,0.07560629207800829,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8275159265510558
7,0.058333333333333334,0.05608877559800378,0.75,0.9166666666666666,0.7857142857142857,0.5,0.8167066662472783
8,0.008333333333333333,0.008169404700444968,0.5,0.7272727272727273,0.6153846153846154,1.0,0.7876709540886306
9,0.02197802197802198,0.01572144206556774,0.5625,1.0,0.36363636363636365,0.0,0.8480264949694749
10,0.01904761904761905,0.015462774681374875,0.3125,0.25,0.1111111111111111,0.42857142857142855,0.7982796838956309
11,0.10606060606060606,0.08195731840866069,0.5,1.0,0.2727272727272727,0.0,0.8624604502056973
12,0.03676470588235294,0.037259005305787775,0.25,1.0,0.14285714285714285,0.0,0.7515232229232706
13,0.007352941176470588,0.006577015808904874,0.25,1.0,0.07692307692307693,0.0,0.7542610857543938
14,0.009523809523809525,0.009313107793452954,0.125,1.0,0.125,0.0,0.7567306698448661
15,0.0380952380952381,0.03780314603900414,0.3125,1.0,0.21428571428571427,0.0,0.8275159265510558
16,0.025,0.024038046684858767,0.3125,1.0,0.21428571428571427,0.0,0.8734224069588948
17,0.008333333333333333,0.008169404700444968,0.1875,0.5,0.07692307692307693,0.3333333333333333,0.7730844549388411
18,0.038461538461538464,0.027512523614743545,0.5625,0.7,0.6363636363636364,0.6,0.8593378488473195
19,0.01904761904761905,0.015462774681374875,0.5625,0.5714285714285714,0.8888888888888888,0.8571428571428571,0.7630253807827609
20,0.4393939393939394,0.33953746197873713,0.875,1.0,0.8181818181818182,0.0,0.8803408430829505
21,0.025,0.02533612360793569,0.5625,0.8181818181818182,0.6428571428571429,1.0,0.8132089770860366
22,0.014705882352941176,0.013154031617809748,0.625,0.8888888888888888,0.6153846153846154,0.3333333333333333,0.7656629125304448
23,0.009523809523809525,0.009313107793452954,0.6875,1.0,0.6875,0.0,0.7745385337963969
24,0.0761904761904762,0.07560629207800829,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8275159265510558
25,0.058333333333333334,0.05608877559800378,0.75,0.9166666666666666,0.7857142857142857,0.5,0.8167066662472783
26,0.008333333333333333,0.008169404700444968,0.5,0.7272727272727273,0.6153846153846154,1.0,0.7876709540886306
27,0.038461538461538464,0.029664301882938955,0.625,0.6923076923076923,0.8181818181818182,0.8,0.8104432008587534
28,0.02564102564102564,0.025333372100279687,0.5,0.5384615384615384,0.7777777777777778,0.8571428571428571,0.7915594835766294
29,0.41818181818181815,0.4576278922419862,0.8125,0.9,0.8181818181818182,0.2,0.9526279441628824
30,0.025,0.024675031344494433,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8470926844646214
31,0.025,0.024736683199350986,0.6875,0.9,0.6923076923076923,0.3333333333333333,0.796038672058404
32,0.009523809523809525,0.009500770881403673,0.6875,1.0,0.6875,0.0,0.7745385337963969
33,0.06666666666666667,0.06589964844998403,0.5625,0.8181818181818182,0.6428571428571429,1.0,0.851618690541463
34,0.0761904761904762,0.06910468885540794,0.8125,0.9230769230769231,0.8571428571428571,0.5,0.8560738778986544
35,0.0761904761904762,0.07458275824527025,0.5,0.7272727272727273,0.6153846153846154,1.0,0.7023590753145372
36,0.02564102564102564,0.01977620125529263,0.5625,1.0,0.36363636363636365,0.0,0.8331965061799335
37,0.02564102564102564,0.025333372100279687,0.3125,0.25,0.1111111111111111,0.42857142857142855,0.8052516912381623
38,0.14545454545454545,0.15917491904069087,0.4375,1.0,0.18181818181818182,0.0,0.9152492334988814
39,0.058333333333333334,0.057575073137153675,0.3125,1.0,0.21428571428571427,0.0,0.8470926844646214
40,0.008333333333333333,0.008245561066450328,0.3125,1.0,0.15384615384615385,0.0,0.7791016790358848
41,0.009523809523809525,0.009500770881403673,0.125,1.0,0.125,0.0,0.7567306698448661
42,0.03333333333333333,0.032949824224992014,0.25,1.0,0.14285714285714285,0.0,0.8364112139246511
43,0.0380952380952381,0.03455234442770397,0.375,1.0,0.2857142857142857,0.0,0.8153084551415757
44,0.0380952380952381,0.037291379122635124,0.1875,0.5,0.07692307692307693,0.3333333333333333,0.7464798341932238
45,0.038461538461538464,0.029664301882938955,0.625,0.6923076923076923,0.8181818181818182,0.8,0.8104432008587534
46,0.02564102564102564,0.025333372100279687,0.5,0.5384615384615384,0.7777777777777778,0.8571428571428571,0.7915594835766294
47,0.41818181818181815,0.4576278922419862,0.8125,0.9,0.8181818181818182,0.2,0.9526279441628824
48,0.025,0.024675031344494433,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8470926844646214
49,0.025,0.024736683199350986,0.6875,0.9,0.6923076923076923,0.3333333333333333,0.796038672058404
50,0.009523809523809525,0.009500770881403673,0.6875,1.0,0.6875,0.0,0.7745385337963969
51,0.06666666666666667,0.06589964844998403,0.5625,0.8181818181818182,0.6428571428571429,1.0,0.851618690541463
52,0.0761904761904762,0.06910468885540794,0.8125,0.9230769230769231,0.8571428571428571,0.5,0.8560738778986544
53,0.0761904761904762,0.07458275824527025,0.5,0.7272727272727273,0.6153846153846154,1.0,0.7023590753145372
54,0.03296703296703297,0.023526514970389885,0.6875,0.7142857142857143,0.9090909090909091,0.8,0.821730116653506
55,0.02197802197802198,0.02146121265709731,0.5625,0.5714285714285714,0.8888888888888888,0.8571428571428571,0.7768997059248713
56,0.02564102564102564,0.025468158154012564,0.875,1.0,0.8181818181818182,0.0,0.7839294959021853
57,0.013071895424836602,0.012920848945325851,0.5,0.8,0.5714285714285714,1.0,0.7943739591415307
58,0.029411764705882353,0.028182659227862544,0.625,0.8888888888888888,0.6153846153846154,0.3333333333333333,0.7300506840406568
59,0.009523809523809525,0.009317620698253488,0.6875,1.0,0.6875,0.0,0.7745385337963969
60,0.0761904761904762,0.07600869568271296,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8275159265510558
61,0.058333333333333334,0.05841658062295646,0.75,0.9166666666666666,0.7857142857142857,0.5,0.8167066662472783
62,0.009523809523809525,0.009364040401911928,0.5625,0.75,0.6923076923076923,1.0,0.7433301302514802
63,0.07692307692307693,0.05489520159757641,0.5625,1.0,0.36363636363636365,0.0,0.9302605094190635
64,0.02197802197802198,0.02146121265709731,0.3125,0.25,0.1111111111111111,0.42857142857142855,0.8017429525812685
65,0.02564102564102564,0.025468158154012564,0.4375,1.0,0.18181818181818182,0.0,0.8105746418436737
66,0.0457516339869281,0.045222971308640475,0.25,1.0,0.14285714285714285,0.0,0.7912240535768487
67,0.007352941176470588,0.007045664806965636,0.25,1.0,0.07692307692307693,0.0,0.7542610857543938
68,0.009523809523809525,0.009317620698253488,0.125,1.0,0.125,0.0,0.7567306698448661
69,0.0380952380952381,0.03800434784135648,0.3125,1.0,0.21428571428571427,0.0,0.8275159265510558
70,0.025,0.025035677409838482,0.3125,1.0,0.21428571428571427,0.0,0.8734224069588948
71,0.0,0.0,0.25,0.6666666666666666,0.15384615384615385,0.3333333333333333,0.7685277617854287
72,0.03296703296703297,0.023526514970389885,0.6875,0.7142857142857143,0.9090909090909091,0.8,0.821730116653506
73,0.02197802197802198,0.02146121265709731,0.5625,0.5714285714285714,0.8888888888888888,0.8571428571428571,0.7768997059248713
74,0.02564102564102564,0.025468158154012564,0.875,1.0,0.8181818181818182,0.0,0.7839294959021853
75,0.013071895424836602,0.012920848945325851,0.5,0.8,0.5714285714285714,1.0,0.7943739591415307
76,0.029411764705882353,0.028182659227862544,0.625,0.8888888888888888,0.6153846153846154,0.3333333333333333,0.7300506840406568
77,0.009523809523809525,0.009317620698253488,0.6875,1.0,0.6875,0.0,0.7745385337963969
78,0.0761904761904762,0.07600869568271296,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8275159265510558
79,0.058333333333333334,0.05841658062295646,0.75,0.9166666666666666,0.7857142857142857,0.5,0.8167066662472783
80,0.009523809523809525,0.009364040401911928,0.5625,0.75,0.6923076923076923,1.0,0.7433301302514802
81,0.0641025641025641,0.038125223382709184,0.3125,0.5,0.18181818181818182,0.4,0.6956655929999346
82,0.02857142857142857,0.02138468913636699,0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.7563041899959053
83,0.016666666666666666,0.014453499520613615,0.8125,0.7857142857142857,1.0,0.6,0.7605783203873873
84,0.0380952380952381,0.027431226491629178,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8320502943378437
85,0.05,0.039728685743786414,0.6875,0.7857142857142857,0.8461538461538461,1.0,0.9381985494802796
86,0.05714285714285714,0.049629134049076526,0.5625,1.0,0.5625,0.0,0.781490211298011
87,0.14285714285714285,0.12846330323559468,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8353912079997924
88,0.0,0.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.7990502432696326
89,0.016666666666666666,0.010546469749489883,0.5,0.7272727272727273,0.6153846153846154,1.0,0.8168439523882095
90,0.02564102564102564,0.014614027772262155,0.375,1.0,0.09090909090909091,0.0,0.7809727769012628
91,0.07692307692307693,0.06481693964270113,0.6666666666666666,0.36363636363636365,0.4444444444444444,0.25925925925925924,0.8193419066805777
92,0.03636363636363636,0.0308282656940375,0.625,0.7272727272727273,0.7272727272727273,0.6,0.8874119674649423
93,0.0380952380952381,0.032045452150917156,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8434361952066176
94,0.18095238095238095,0.13699178897165476,0.6875,0.7857142857142857,0.8461538461538461,1.0,0.9257914981537437
95,0.08095238095238096,0.06824039734634174,0.6875,1.0,0.6875,0.0,0.781490211298011
96,0.14285714285714285,0.12229423261302455,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8353912079997924
97,0.0,0.0,0.8125,0.9230769230769231,0.8571428571428571,0.5,0.7889320586105297
98,0.08571428571428572,0.06761323527862359,0.6944444444444444,0.5833333333333334,0.5384615384615384,0.21739130434782608,0.8720983634634086
99,0.0,0.0,0.4375,0.5833333333333334,0.6363636363636364,1.0,0.821730116653506
100,0.01098901098901099,0.009264618042920279,0.7346938775510204,0.35714285714285715,0.5555555555555556,0.225,0.7225916412701
101,0.0641025641025641,0.05512340653667447,0.75,0.7692307692307693,0.9090909090909091,0.6,0.8467691965873326
102,0.02857142857142857,0.024665325087185108,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8320502943378437
103,0.03333333333333333,0.028970087518745233,0.625,0.7692307692307693,0.7692307692307693,1.0,0.8192719727855963
104,0.08095238095238096,0.06525580443845065,0.6875,1.0,0.6875,0.0,0.781490211298011
105,0.11428571428571428,0.09108836513438623,0.625,0.8333333333333334,0.7142857142857143,1.0,0.9040534990682685
106,0.0,0.0,0.8125,0.9230769230769231,0.8571428571428571,0.5,0.7740992446055606
107,0.02857142857142857,0.02430936752605017,0.4375,0.7,0.5384615384615384,1.0,0.7754763931697962
108,0.10256410256410256,0.08783001545004643,0.75,0.7692307692307693,0.9090909090909091,0.6,0.8461980479554632
109,0.01904761904761905,0.015975173755614795,0.76,0.6153846153846154,0.8888888888888888,0.3125,0.7610917498101478
110,0.025,0.023211934877203334,0.75,0.7333333333333333,1.0,0.8,0.8769841068089578
111,0.06666666666666667,0.06144830002212552,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8122367307548523
112,0.007352941176470588,0.006914958807477559,0.625,0.7692307692307693,0.7692307692307693,1.0,0.7439546575666784
113,0.05714285714285714,0.05338963050372446,0.75,0.8181818181818182,0.5625,0.1,0.7885314156404046
114,0.0380952380952381,0.033435707788536176,0.5,0.8,0.5714285714285714,1.0,0.9111554291523379
115,0.08571428571428572,0.07667513933813071,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8444575295832093
116,0.19047619047619047,0.17365692792346676,0.9375,1.0,0.9230769230769231,0.0,0.7453620034111159
117,0.02564102564102564,0.023325740685059215,0.6875,0.75,0.8181818181818182,0.6,0.7961173386514129
118,0.0,0.0,0.4375,0.5,0.7777777777777778,1.0,0.6898792816876329
119,0.03333333333333333,0.031591101851168965,0.625,0.6666666666666666,0.9090909090909091,1.0,0.8447367914999205
120,0.009523809523809525,0.008728449562581873,0.75,0.8571428571428571,0.8571428571428571,1.0,0.7668845337545204
121,0.026143790849673203,0.023634375450403877,0.6875,0.7857142857142857,0.8461538461538461,1.0,0.7630690025746119
122,0.08095238095238096,0.07575061284193596,0.6875,1.0,0.6875,0.0,0.781490211298011
123,0.0380952380952381,0.033984526180115826,0.5,0.8,0.5714285714285714,1.0,0.9111554291523379
124,0.08571428571428572,0.07749481103747644,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8444575295832093
125,0.08571428571428572,0.07942297156343178,0.9375,1.0,0.9230769230769231,0.0,0.8371578903249574
126,0.02197802197802198,0.019698667362580632,0.6875,0.75,0.8181818181818182,0.6,0.7745966692414834
127,0.02197802197802198,0.021208835784025694,0.4375,0.5,0.7777777777777778,1.0,0.7610738529282056
128,0.0380952380952381,0.03374585146397227,0.625,0.6666666666666666,0.9090909090909091,1.0,0.85
129,0.0380952380952381,0.0329409388949178,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8736528090547359
130,0.010526315789473684,0.009940028180932455,0.8125,0.8125,1.0,1.0,0.7681940365004358
131,0.05714285714285714,0.054128465015329835,0.75,0.8181818181818182,0.5625,0.1,0.7885314156404046
132,0.0380952380952381,0.03288467684440839,0.5,0.8,0.5714285714285714,1.0,0.9111554291523379
133,0.075,0.06726864997418688,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8003103872421938
134,0.18095238095238095,0.16480909710296096,1.0,1.0,1.0,0.0,0.8139287438099234
135,0.02857142857142857,0.020191886253727098,0.5625,0.6428571428571429,0.8181818181818182,1.0,0.7703238776024629
136,0.01904761904761905,0.015763471108629308,0.5625,0.5714285714285714,0.8888888888888888,0.8571428571428571,0.7450494508490871
137,0.016666666666666666,0.01257069412690218,0.625,0.6666666666666666,0.9090909090909091,1.0,0.8499046787510721
138,0.01904761904761905,0.015638216050488343,0.75,0.6923076923076923,0.6428571428571429,0.18181818181818182,0.9245474942228675
139,0.008658008658008658,0.007843163547861534,0.875,0.8666666666666667,1.0,0.6666666666666666,0.6701771847255139
140,0.05714285714285714,0.05730785034716003,0.75,0.8181818181818182,0.5625,0.1,0.7885314156404046
141,0.0380952380952381,0.032955302926539747,0.5,0.8,0.5714285714285714,1.0,0.9111554291523379
142,0.08571428571428572,0.07530659656738276,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8444575295832093
143,0.03333333333333333,0.03303036728372299,0.875,0.8666666666666667,1.0,0.6666666666666666,0.7862839336031381
144,0.02564102564102564,0.01686600914143506,0.75,0.7692307692307693,0.9090909090909091,0.6,0.7854091098781056
145,0.008333333333333333,0.006960851648351648,0.5625,0.5714285714285714,0.8888888888888888,0.8571428571428571,0.6748819059987713
146,0.016666666666666666,0.012955539985741327,0.625,0.6666666666666666,0.9090909090909091,1.0,0.7671942104328858
147,0.01904761904761905,0.01618534868774562,0.7755102040816326,0.6,0.6428571428571429,0.17142857142857143,0.827328794659617
148,0.017543859649122806,0.015252088662544332,0.8125,0.8125,1.0,1.0,0.7474555834410685
149,0.08095238095238096,0.07449623602667707,0.6875,1.0,0.6875,0.0,0.781490211298011
150,0.0380952380952381,0.03240996140325,0.5,0.8,0.5714285714285714,1.0,0.9111554291523379
151,0.08571428571428572,0.07654380854045284,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8444575295832093
152,0.03333333333333333,0.028825349706222192,0.875,0.8666666666666667,1.0,0.6666666666666666,0.7862839336031381
153,0.03296703296703297,0.02630500077398816,0.75,0.7692307692307693,0.9090909090909091,0.6,0.7674257668936506
154,0.0,0.0,0.4375,0.5,0.7777777777777778,1.0,0.6262126856349297
155,0.029411764705882353,0.022397430836041177,0.6875,0.7142857142857143,0.9090909090909091,0.8,0.8292279828967711
156,0.06666666666666667,0.05748113184354795,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8661311391372267
157,0.005263157894736842,0.004942041797834803,0.8125,0.8125,1.0,1.0,0.7243475426973831
158,0.08095238095238096,0.07499715089959577,0.6875,1.0,0.6875,0.0,0.781490211298011
159,0.0380952380952381,0.032480166046800756,0.5625,0.8181818181818182,0.6428571428571429,1.0,0.9063269671749657
160,0.075,0.07089854985618407,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8003103872421938
161,0.08571428571428572,0.08114520666294396,0.75,0.8461538461538461,0.8461538461538461,0.6666666666666666,0.8139287438099234
162,0.1111111111111111,0.07870571821914103,0.6875,0.7142857142857143,0.9090909090909091,0.8,0.7458216945088149
163,0.01904761904761905,0.016369552467347292,0.5,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.8725125761206665
164,0.016666666666666666,0.012398698896182118,0.4375,0.6,0.5454545454545454,0.8,0.8029550685469662
165,0.01904761904761905,0.015372411225718995,0.625,0.8333333333333334,0.7142857142857143,1.0,0.8304818663752367
166,0.16883116883116883,0.1394142769981696,0.88,0.8571428571428571,0.9230769230769231,0.16666666666666666,0.7134803296482928
167,0.023809523809523808,0.022266268407208002,0.5625,1.0,0.5625,0.0,0.7344124877258417
168,0.0380952380952381,0.029352775699851445,0.5,0.8,0.5714285714285714,1.0,0.9111554291523379
169,0.08571428571428572,0.06720091030733409,0.75,0.8571428571428571,0.8571428571428571,1.0,0.8444575295832093
170,0.13333333333333333,0.10855495734690365,0.8333333333333334,0.7333333333333333,0.8461538461538461,0.17391304347826086,0.791694171392558
171,0.14166666666666666,0.10670292794453867,0.6875,0.6875,1.0,1.0,0.781490211298011
172,0.03333333333333333,0.027955447796051823,0.4375,0.5,0.5555555555555556,0.7142857142857143,0.6651078266361264
173,0.016666666666666666,0.013661221329006563,0.6,1.0,0.09090909090909091,0.0,0.7144345083117603
174,0.05714285714285714,0.04754596314519613,0.8333333333333334,1.0,0.5714285714285714,0.0,0.9313170236828051
175,0.38596491228070173,0.33671481879712184,0.8571428571428571,0.6666666666666666,0.9230769230769231,0.16666666666666666,0.7576216859121756
176,0.08095238095238096,0.06416315028850983,0.6875,1.0,0.6875,0.0,0.781490211298011
177,0.0380952380952381,0.03123643055570189,0.5,0.8,0.5714285714285714,1.0,0.9111554291523379
178,0.08571428571428572,0.07205572471631916,0.6875,0.8461538461538461,0.7857142857142857,1.0,0.8240230631606676
179,0.175,0.15155427207021166,0.8571428571428571,0.6875,0.8461538461538461,0.1388888888888889,0.842988683945308
