737443.42582515,737443.42582515,737443.425999016,737443.426148681,737443.426148681,737443.426322465,737443.426472164,737443.426472164,737443.426645891
737443.426815509,737443.426815509,737443.426989213,737443.427158669,737443.427158669,737443.427332396,737443.427501863,737443.427501863,737443.427675544
737443.427833472,737443.427833472,737443.428007153,737443.428165023,737443.428165023,737443.428338704,737443.428496539,737443.428496539,737443.428670231
737443.428838264,737443.428835417,737443.429011944,737443.429179977,737443.429177141,737443.429353657,737443.429521644,737443.429518808,737443.429695336
737443.429846076,737443.429843241,737443.430019757,737443.430170382,737443.430167546,737443.430344063,737443.430494711,737443.430491863,737443.430668403
737443.430849421,737443.430849421,737443.431023113,737443.431204132,737443.431204132,737443.431377813,737443.431558831,737443.431558831,737443.431732523
737443.431891829,737443.431888981,737443.432065498,737443.432224873,737443.432222037,737443.432398576,737443.43255787,737443.432555035,737443.432731551
737443.432890845,737443.432888009,737443.433064537,737443.433223843,737443.433221007,737443.433397523,737443.433556863,737443.433554039,737443.433730556
737443.433900035,737443.433900035,737443.434073715,737443.434243171,737443.434243171,737443.434416852,737443.434586331,737443.434586331,737443.434760012
737443.434929514,737443.434929514,737443.435103194,737443.43527265,737443.43527265,737443.435446343,737443.435615764,737443.435615764,737443.435789468
737443.435932986,737443.435932986,737443.436106678,737443.43625015,737443.43625015,737443.436423843,737443.436567245,737443.436567245,737443.436740938
737443.436895914,737443.436895914,737443.437069595,737443.437224653,737443.437224653,737443.437398357,737443.437553333,737443.437553345,737443.437727037
737443.43787912,737443.43787912,737443.438052812,737443.438204919,737443.438204919,737443.4383786,737443.438530694,737443.438530694,737443.438704387
737443.438853623,737443.438853623,737443.439027292,737443.439176528,737443.439176528,737443.43935022,737443.439499421,737443.439499421,737443.439673102
737443.439816551,737443.439816551,737443.439990255,737443.440133692,737443.440133692,737443.440307373,737443.440450822,737443.440450822,737443.440624502
737443.4407839,737443.440781065,737443.440957593,737443.441116956,737443.44111412,737443.44129066,737443.44145,737443.441447164,737443.441623704
737443.44178162,737443.44178162,737443.441955336,737443.442113241,737443.442113241,737443.442286933,737443.442444826,737443.442444826,737443.442618507
737443.442767743,737443.442767743,737443.442941435,737443.443090648,737443.443090648,737443.443264329,737443.443413692,737443.443413692,737443.443587373
737443.443745289,737443.443745289,737443.44391897,737443.444076875,737443.444076875,737443.444250567,737443.444408495,737443.444408495,737443.444582187
737443.444751655,737443.444751655,737443.444925347,737443.44509485,737443.44509485,737443.44526853,737443.445438021,737443.445438021,737443.445611701
737443.445775417,737443.445772569,737443.445949097,737443.446112789,737443.446109954,737443.44628647,737443.446450185,737443.44644735,737443.446623866
737443.446773102,737443.446773102,737443.446946782,737443.447096018,737443.447096018,737443.447269699,737443.447418958,737443.447418958,737443.447592639
737443.447752014,737443.447749178,737443.447925706,737443.448085104,737443.448082268,737443.448258796,737443.448418194,737443.448415359,737443.448591875
737443.448767176,737443.448767176,737443.448940856,737443.449116157,737443.449116157,737443.449289838,737443.449465174,737443.449465174,737443.449638854
737443.449782384,737443.449782384,737443.449956065,737443.450099514,737443.450099514,737443.450273194,737443.450416701,737443.450416701,737443.450590382
737443.450741088,737443.450738252,737443.45091478,737443.451065486,737443.45106265,737443.451239178,737443.451389907,737443.451387072,737443.451563611
737443.451714294,737443.45171147,737443.451887975,737443.452038681,737443.452035856,737443.452212361,737443.45236309,737443.452360243,737443.452536759
