,Acuracia,Especificidade,Similaridade,grupo
786,0.68,0.7272727272727273,0.7801080992678706,SV
787,0.5625,0.0,0.8293893427471718,SV
788,0.75,1.0,0.8737885707746205,SV
789,0.875,0.5,0.8417791471075866,SV
790,0.75,0.0,0.7282956597405345,SV
791,0.8367346938775511,0.8888888888888888,0.9057952949088828,SV
792,0.625,0.6,0.7559289460184545,SV
793,0.8125,0.7142857142857143,0.8510644963469901,SV
794,0.7142857142857143,0.7894736842105263,0.808290376865476,SV
795,0.72,0.8181818181818181,0.7767356373806173,SV
796,0.625,0.0,0.8448198351466543,SV
797,0.625,1.0,0.8073285818138001,SV
798,0.625,0.0,0.8350049111119214,SV
799,0.625,0.0,0.8442957118463564,SV
800,0.7959183673469388,0.8888888888888888,0.762000762001143,SV
801,0.7777777777777778,0.88,0.8898206684033634,SV
802,0.3125,0.1428571428571429,0.8260331876309022,SV
803,0.625,0.8,0.7912565680749444,SV
804,0.8125,1.0,0.8475706863595912,SV
805,0.9375,1.0,0.9518072289156626,SV
806,0.76,0.8888888888888888,0.7831762572995925,SV
807,0.5625,0.0,0.8533820185387183,SV
808,0.8125,0.0,0.7587449244554323,SV
809,0.7959183673469388,0.8611111111111112,0.781126577552403,SV
810,0.75,0.8,0.8240253983603036,SV
811,0.8367346938775511,0.85,0.7122445697957627,SV
812,0.8518518518518519,0.9,0.7951332228659945,SV
813,0.8125,0.5,0.8825226081218281,SV
814,0.8125,0.6666666666666667,0.8555277382080452,SV
815,0.625,1.0,0.9065686678323176,SV
816,0.6875,0.0,0.8534743109759685,SV
817,0.625,0.5,0.8254166036140119,SV
818,0.8125,1.0,0.8049844718999243,SV
819,0.75,0.6,0.8875,SV
820,0.8125,0.7142857142857143,0.8029550685469662,SV
821,0.9375,0.8,0.8401388774085707,SV
822,0.25,1.0,0.8438530156892917,SV
823,0.68,0.5833333333333333,0.8118167540639774,SV
824,0.5625,1.0,0.819631530627009,SV
825,0.75,1.0,0.7803095914255858,SV
826,0.6875,0.5,0.8655962321421531,SV
827,0.8333333333333334,0.9130434782608696,0.8309921450925271,SV
828,0.625,0.8,0.7747720562400497,SV
829,0.8775510204081632,0.9,0.8079756941618661,SV
830,0.75,1.0,0.6940220937885672,SV
831,0.64,0.7272727272727273,0.9046950831485676,SV
832,0.8125,1.0,0.8091928604387327,SV
833,0.8125,1.0,0.848641001825144,SV
834,0.625,0.0,0.8109307588519342,SV
835,0.6875,0.5,0.8637073444776134,SV
836,0.5,0.3333333333333333,0.6645977285885579,SV
837,0.6875,0.6,0.8074061938731719,SV
838,0.8125,0.5714285714285714,0.6045825828298823,SV
839,0.8333333333333334,0.88,0.8244509614010418,SV
840,0.75,0.0,0.8419248843001392,SV
841,0.6875,0.6666666666666667,0.8503445724851287,SV
842,0.75,1.0,0.7659084464333031,SV
843,0.625,0.5,0.8094487507439181,SV
844,0.6875,0.5,0.8019566782714445,SV
845,0.8125,0.6666666666666667,0.7592566023652966,SV
846,0.75,0.6,0.8875,SV
847,0.8125,0.7142857142857143,0.8029550685469662,SV
848,1.0,1.0,1.0,SV
849,0.8,0.8953488372093024,0.7483470518571647,SV
850,0.68,0.6666666666666667,0.778349998578115,SV
851,0.5625,1.0,0.819631530627009,SV
852,0.75,1.0,0.8008148024519071,SV
853,0.625,0.0,0.8106792283998809,SV
854,0.8333333333333334,0.9130434782608696,0.7724715714944618,SV
855,0.8125,0.8,0.8970852271450606,SV
856,0.8,0.75,0.8151933134075309,SV
857,0.5625,0.4,0.7765802747153208,SV
858,0.875,0.0,0.928655226929768,SV
859,0.8125,1.0,0.8468496511259617,SV
860,0.5625,1.0,0.7545501584960188,SV
861,0.75,0.0,0.8043478260869565,SV
862,0.75,0.5,0.846968902521858,SV
863,0.7959183673469388,0.8611111111111112,0.8427009716003845,SV
864,0.8333333333333334,0.84,0.8018632638284106,SV
865,0.5625,0.1428571428571429,0.7779866052154991,SV
866,0.8333333333333334,0.88,0.8244509614010418,SV
867,1.0,1.0,0.8558004242796232,SV
868,0.6875,0.6666666666666667,0.8503445724851287,SV
869,0.625,1.0,0.8514608763306709,SV
870,0.625,0.5,0.8759053287470834,SV
871,0.75,0.5,0.790934242078241,SV
872,0.625,0.0,0.7612020568998559,SV
873,0.75,0.6,0.8875,SV
874,0.9375,0.8571428571428572,0.951189731211342,SV
875,0.8125,0.8,0.8401388774085707,SV
876,0.9375,0.5,0.9367659069225724,SV
877,0.8125,1.0,0.8812844060648344,SV
878,0.5625,1.0,0.819631530627009,SV
879,0.8125,1.0,0.8314800973905477,SV
880,0.6875,0.0,0.8630339426736915,SV
881,0.8125,0.6666666666666667,0.7592566023652966,SV
882,0.84,0.8571428571428572,0.8767140075192094,SV
883,0.8125,0.7142857142857143,0.8510644963469901,SV
884,0.6875,0.8,0.8743828992755144,SV
885,0.875,0.0,0.9367659069225724,SV
886,0.8125,1.0,0.9052401100310647,SV
887,0.7142857142857143,0.8484848484848485,0.7764807322840056,SV
888,0.875,0.5,0.8481952335504856,SV
889,0.875,1.0,0.798368487215841,SV
890,0.8125,0.8823529411764706,0.7882407813680822,SV
891,0.9375,1.0,0.7923321138079843,SV
892,0.8055555555555556,0.7777777777777778,0.8025383458814722,SV
893,0.8367346938775511,0.868421052631579,0.7854091098781056,SV
894,0.875,1.0,0.8665897736089426,SV
895,0.8125,0.6666666666666667,0.8555277382080452,SV
896,0.75,1.0,0.8810099639215181,SV
897,0.8125,0.5,0.8785764965929087,SV
898,0.75,0.5,0.8310858166694651,SV
899,0.6875,0.3333333333333333,0.7949984100047699,SV
900,0.875,0.6,0.7639872188644489,SV
901,0.6875,0.5714285714285714,0.8488382153210785,SV
902,0.8333333333333334,0.84,0.8583325077599887,SV
903,0.6875,0.0,0.8606888267023434,SV
904,0.8125,0.6666666666666667,0.8403691032851185,SV
905,0.8125,1.0,0.7855577408569383,SV
906,0.75,0.5,0.8143879346968547,SV
907,0.75,0.5,0.8310858166694651,SV
908,0.625,0.3333333333333333,0.798812409657477,SV
909,0.8125,1.0,0.8077410799098391,SV
910,0.8055555555555556,0.8148148148148149,0.8112630727941166,SV
911,0.5625,0.4,0.835509977844025,SV
912,0.68,0.9090909090909092,0.8193464903987027,SV
913,0.5625,0.3333333333333333,0.841560574856282,SV
914,0.75,0.85,0.8511379722701269,SV
915,0.75,0.5,0.8404696207817698,SV
916,0.6875,0.5,0.8637073444776134,SV
917,0.64,0.75,0.75,SV
918,0.8888888888888888,0.92,0.8244509614010418,SV
919,0.8611111111111112,0.8518518518518519,0.6713343662993523,SV
920,0.84,0.7857142857142857,0.8370775100096616,SV
921,0.9375,1.0,0.7953036546224644,SV
922,0.8125,0.6666666666666667,0.8768105301663434,SV
923,0.96,0.8888888888888888,0.8515674113789572,SV
924,0.6875,0.5,0.8544181257852469,SV
925,0.875,0.0,0.8041578301409761,SV
926,0.75,0.3333333333333333,0.8568753083836919,SV
927,0.9375,1.0,0.8875,SV
928,0.625,0.5714285714285714,0.781166566864507,SV
929,0.84,0.8571428571428572,0.9209109202723808,SV
930,0.875,0.0,0.884053437733959,SV
931,0.8125,0.3333333333333333,0.7430584203084154,SV
932,0.8125,1.0,0.800044325013193,SV
933,0.875,1.0,0.8915931536971684,SV
934,0.8125,0.5,0.83624777717348,SV
935,0.8367346938775511,0.9166666666666666,0.7938286555839551,SV
936,1.0,1.0,1.0,SV
937,0.68,0.625,0.8151933134075309,SV
938,0.68,0.6428571428571428,0.9428090415820634,SV
939,0.625,0.0,0.87167173692536,SV
940,0.6875,0.6666666666666667,0.8129756650809232,SV
941,0.8125,1.0,0.800044325013193,SV
942,0.75,0.5,0.8404696207817698,SV
943,0.6875,0.0,0.8104408984731077,SV
944,0.7777777777777778,0.8260869565217391,0.848528137423857,SV
945,0.90625,0.9245283018867924,0.820412654142367,SV
946,0.84,0.8125,0.7970811413304556,SV
947,0.9444444444444444,0.92,0.9035079029052512,SV
948,1.0,1.0,0.8558004242796232,SV
949,0.625,0.3333333333333333,0.778014977471544,SV
950,0.75,1.0,0.8402783883318415,SV
951,0.8,0.8181818181818181,0.8316847989130756,SV
952,0.8125,0.0,0.782983818783922,SV
953,0.75,0.6666666666666667,0.8634629012402222,SV
954,0.76,0.7857142857142857,0.9429903335828896,SV
955,0.8125,0.7142857142857143,0.8510644963469901,SV
956,0.8055555555555556,0.84,0.835509977844025,SV
957,0.76,0.7272727272727273,0.8084245764806932,SV
958,0.8125,0.6666666666666667,0.9156330260447352,SV
959,0.8125,1.0,0.800044325013193,SV
960,0.8125,0.5,0.8277812410582097,SV
961,0.8125,0.5,0.83624777717348,SV
962,0.8367346938775511,0.8888888888888888,0.7683498199278324,SV
963,0.875,0.8,0.8685990362153791,SV
964,0.6875,0.5714285714285714,0.8510644963469901,SV
965,0.5,0.4,0.7839294959021853,SV
966,0.9375,0.5,0.9367659069225724,SV
967,0.75,0.6666666666666667,0.9072699205202812,SV
968,0.8,0.8888888888888888,0.8034091928287773,SV
969,0.8163265306122449,0.8857142857142857,0.8803941926854268,SV
970,0.8125,0.5,0.8071417672951359,SV
971,0.75,0.0,0.8009085749662975,SV
972,0.9375,0.8,0.843058517275878,SV
973,0.6,0.5625,0.7726438749546088,SV
974,0.875,0.6,0.8401388774085707,SV
975,0.875,1.0,0.945092878742904,SV
976,0.4375,0.3333333333333333,0.8595162341335421,SV
977,1.0,1.0,1.0,SV
978,0.68,0.7272727272727273,0.8561706738324666,SV
979,0.6875,0.5,0.7977906370990442,SV
980,0.8611111111111112,0.8695652173913043,0.7822165589515727,SV
981,0.625,0.1999999999999999,0.8144258552404943,SV
982,0.6875,0.5714285714285714,0.8488382153210785,SV
983,0.6666666666666666,0.72,0.8583325077599887,SV
984,0.3125,1.0,0.7317117587562044,SV
985,0.8125,0.6666666666666667,0.8403691032851185,SV
986,0.72,0.7777777777777778,0.8208726945742082,SV
987,0.875,1.0,0.8192794869521737,SV
988,0.75,0.5,0.8310858166694651,SV
989,0.625,0.6666666666666667,0.7756717518813397,SV
990,0.375,0.0,0.775,SV
991,0.8055555555555556,0.8148148148148149,0.8112630727941166,SV
992,0.4375,0.1999999999999999,0.7722137674012959,SV
993,0.76,0.9090909090909092,0.8534859274986486,SV
994,0.8125,0.3333333333333333,0.8149580519916495,SV
995,0.8055555555555556,0.85,0.8029603511982328,SV
996,0.625,0.5,0.8750094682111575,SV
997,0.625,0.5,0.8353890708881835,SV
998,0.625,0.0,0.7612020568998559,SV
999,0.8163265306122449,0.8947368421052632,0.809776330178916,SV
1000,0.8611111111111112,0.8518518518518519,0.6713343662993523,SV
1001,0.875,0.6,0.8401388774085707,SV
1002,0.6875,0.0,0.7725393039369071,SV
1003,0.8125,0.6666666666666667,0.8909030059424665,SV
1004,0.7777777777777778,0.8,0.8163616919309311,SV
1005,0.6875,0.0,0.750027870162214,SV
1006,0.75,0.5,0.8034481504428455,SV
1007,0.6875,0.3333333333333333,0.8573669721886888,SV
1008,0.6875,0.4,0.8461980479554632,SV
1009,0.8125,0.7142857142857143,0.8029550685469662,SV
1010,0.9375,0.8,0.8401388774085707,SV
1011,0.875,0.0,0.884053437733959,SV
1012,0.8125,0.6666666666666667,0.8248159098493204,SV
1013,0.75,1.0,0.8191523901557465,SV
1014,0.75,0.5,0.7577754301140095,SV
1015,0.8125,0.5,0.8541985556144386,SV
1016,0.5625,0.3333333333333333,0.7183153983413225,SV
1017,0.875,1.0,0.8875,SV
1018,0.68,0.625,0.8151933134075309,SV
1019,0.6111111111111112,0.6799999999999999,0.7616867247541254,SV
1020,0.6875,0.0,0.8849953577374196,SV
1021,0.875,0.6666666666666667,0.8835852486128687,SV
1022,0.6944444444444444,0.8,0.7597456497402568,SV
1023,0.5625,0.5,0.8714143060628625,SV
1024,0.875,1.0,0.8712034792451622,SV
1025,0.6875,0.0,0.7758392910291326,SV
1026,0.890625,0.9245283018867924,0.8438530156892917,SV
1027,0.75,0.5714285714285714,0.7680003654969891,SV
1028,0.875,0.6,0.8401388774085707,SV
1029,0.875,1.0,0.7415497622520352,SV
1030,0.8125,0.6666666666666667,0.8909030059424665,SV
1031,0.72,0.6666666666666667,0.8075343841087772,SV
1032,0.8125,0.0,0.8973031700969425,SV
1033,0.75,0.5,0.7860400632011593,SV
1034,0.8125,0.0,0.8003675626198988,SV
1035,0.75,0.4,0.7710107309044482,SV
1036,0.75,0.7142857142857143,0.8052627168725033,SV
1037,0.875,0.6,0.8401388774085707,SV
1038,0.8125,0.5,0.7866781555746067,SV
1039,0.75,0.6666666666666667,0.8604202427326287,SV
1040,0.8125,1.0,0.8168873634345234,SV
1041,0.75,0.5,0.7524200596152733,SV
1042,0.6875,0.0,0.8040844011283461,SV
1043,0.8163265306122449,0.8888888888888888,0.8000946913656627,SV
1044,0.875,0.8,0.8685990362153791,SV
1045,0.6875,0.5714285714285714,0.8510644963469901,SV
1046,0.3125,0.0,0.8228507357554792,SV
1047,0.875,0.0,0.8729035458601565,SV
1048,0.875,0.3333333333333333,0.8396376564614171,SV
1049,0.7755102040816326,0.8787878787878788,0.7628172477005296,SV
1050,0.72,0.7272727272727273,0.8446530265013354,SV
1051,0.75,0.5,0.8159150473744309,SV
1052,0.6875,0.0,0.7627700713964738,SV
1053,0.84,0.8571428571428572,0.8161648117874232,SV
1054,0.5,0.1428571428571429,0.8042946923566697,SV
1055,0.9166666666666666,0.92,0.8244509614010418,SV
1056,0.6530612244897959,0.7428571428571429,0.8740284488750757,SV
1057,0.8125,0.3333333333333333,0.7534031188084134,SV
1058,0.625,1.0,0.8737435238121212,SV
1059,0.875,0.5,0.9513652501417031,SV
1060,0.75,0.5,0.8310858166694651,SV
1061,0.75,0.8260869565217391,0.8614283623897067,SV
1062,0.4375,0.0,0.8373674286275504,SV
1063,0.5,0.2857142857142857,0.6936475308782408,SV
1064,0.9444444444444444,0.92,0.9035079029052512,SV
1065,0.875,0.0,0.9367659069225724,SV
1066,0.5,0.0,0.828532918731807,SV
1067,0.8125,1.0,0.8575745218394285,SV
1068,0.8,0.9090909090909092,0.8648292355287597,SV
1069,0.6875,0.5,0.8167066662472783,SV
1070,0.6875,0.0,0.8515620322306778,SV
1071,0.5625,0.4,0.7419408268023742,SV
1072,0.8,0.75,0.8151933134075309,SV
1073,0.68,0.7857142857142857,0.7183811165192391,SV
1074,0.76,0.6363636363636364,0.9667550799532344,SV
1075,0.6875,0.3333333333333333,0.814173155294097,SV
1076,0.7551020408163265,0.8484848484848485,0.8088700371332465,SV
1077,0.8125,1.0,0.8427009716003845,SV
1078,0.625,0.5,0.7402023140737117,SV
1079,0.7755102040816326,0.8611111111111112,0.7903026719257705,SV
1080,0.8055555555555556,0.88,0.8357448101873575,SV
1081,0.8,0.75,0.6390866872108506,SV
1082,0.9444444444444444,0.92,0.9035079029052512,SV
1083,0.625,0.0,0.7671124679351382,SV
1084,0.875,0.6666666666666667,0.8150279304957,SV
1085,0.92,0.8888888888888888,0.8304860777105237,SV
1086,0.8125,0.5,0.8668807377250547,SV
1087,0.75,0.0,0.7452350324224537,SV
1088,0.75,0.6666666666666667,0.8838834764831843,SV
1089,0.64,0.6428571428571428,0.7836445860269197,SV
1090,0.4375,0.2857142857142857,0.8488382153210785,SV
1091,0.7777777777777778,0.8,0.9035079029052512,SV
1092,0.9375,0.5,0.884053437733959,SV
1093,0.5,0.0,0.7926802250499961,SV
1094,0.6875,1.0,0.9259416862330891,SV
1095,0.72,0.8181818181818181,0.811443805660871,SV
1096,0.6875,0.5,0.8148055264767241,SV
1097,0.5625,0.6666666666666667,0.7714434522374274,SV
1098,0.6875,0.8,0.9125,SV
1099,0.48,0.5,0.8151933134075309,SV
1100,0.76,0.7857142857142857,0.7542472332656507,SV
1101,0.8125,0.0,0.8423195726346616,SV
1102,0.8125,0.6666666666666667,0.8119631737991282,SV
1103,0.625,1.0,0.805418998778512,SV
1104,0.875,1.0,0.8456872867237141,SV
1105,0.72,0.7272727272727273,0.7879125274918306,SV
1106,0.7755102040816326,0.8333333333333334,0.8684111532186138,SV
1107,0.6875,0.6,0.8292279828967711,SV
1108,0.5,0.2857142857142857,0.786732081728623,SV
1109,0.9444444444444444,0.92,0.9035079029052512,SV
1110,0.76,0.7272727272727273,0.7903905329456671,SV
1111,0.5625,0.3333333333333333,0.8561924992174353,SV
1112,0.9375,1.0,0.8138381567063987,SV
1113,0.8,0.6363636363636364,0.8996469021204838,SV
1114,0.6875,0.5,0.7085452585284243,SV
1115,0.6,0.5,0.8086937042208112,SV
1116,0.8,0.7857142857142857,0.7416198487095663,SV
1117,0.4375,0.1428571428571429,0.8337342394041923,SV
1118,0.8125,0.8,0.8401388774085707,SV
1119,0.8,0.7272727272727273,0.9246929112180866,SV
1120,0.5625,0.3333333333333333,0.8604202427326287,SV
1121,0.75,1.0,0.8647707859496934,SV
1122,0.6875,0.5,0.8952046159107012,SV
1123,0.8125,0.5,0.83624777717348,SV
1124,0.7777777777777778,0.8695652173913043,0.8283250865328128,SV
1125,0.625,0.8,0.8418729120241367,SV
1126,0.75,0.7142857142857143,0.8236577760362478,SV
1127,0.76,0.8571428571428572,0.7606388292556648,SV
1128,0.875,0.0,0.8772266680960713,SV
1129,0.6666666666666666,0.6956521739130435,0.8020818198568549,SV
1130,0.625,1.0,0.805418998778512,SV
1131,0.84,1.0,0.9032329495627084,SV
1132,0.75,0.0,0.7587449244554323,SV
1133,0.8163265306122449,0.8611111111111112,0.7888426505157585,SV
1134,0.75,0.1999999999999999,0.8132062148225916,SV
1135,0.8,0.75,0.8842821310068665,SV
1136,0.9444444444444444,0.92,0.9035079029052512,SV
1137,0.875,0.0,0.9367659069225724,SV
1138,0.9375,0.6666666666666667,0.8018684584958439,SV
1139,0.88,0.8888888888888888,0.8944011318252354,SV
1140,0.75,0.5,0.9695920253653976,SV
1141,0.75,0.5,0.85146931829632,SV
1142,0.8125,0.3333333333333333,0.8333088681424018,SV
1143,0.5,0.0,0.8401388774085707,SV
1144,0.5625,0.2857142857142857,0.8918325397005953,SV
1145,0.7777777777777778,0.8,0.9035079029052512,SV
1146,0.6875,0.0,0.9367659069225724,SV
1147,0.8125,0.6666666666666667,0.8403691032851185,SV
1148,0.84,0.7777777777777778,0.8591762345488783,SV
1149,0.6875,0.0,0.8689771213663764,SV
1150,0.75,0.5,0.85146931829632,SV
1151,0.8333333333333334,0.8260869565217391,0.8504200642707613,SV
1152,0.875,0.6,0.7355424714268559,SV
1153,0.68,0.625,0.8151933134075309,SV
1154,0.6875,0.6,0.8101914936669333,SV
1155,0.6875,0.0,0.928655226929768,SV
1156,0.6,0.5833333333333333,0.850352452649271,SV
1157,0.6875,1.0,0.859419469006961,SV
1158,0.75,0.5,0.8289563383053072,SV
1159,0.75,0.5,0.8055411545812777,SV
1160,0.8271604938271605,0.8970588235294118,0.7456011350793257,SV
1161,0.875,0.6,0.8401388774085707,SV
1162,0.64,0.5625,0.6807251484180581,SV
1163,0.90625,0.9245283018867924,0.8555731964627541,SV
1164,0.75,0.0,0.862440385651912,SV
1165,0.8125,0.6666666666666667,0.8909030059424665,SV
1166,0.96,0.8888888888888888,0.8304860777105237,SV
1167,0.6875,1.0,0.90816963710618,SV
1168,0.75,0.5,0.796544260302395,SV
1169,0.8125,0.6666666666666667,0.838552760240712,SV
1170,0.96,0.9285714285714286,0.8318688682439609,SV
1171,0.76,0.75,0.8749572785196142,SV
1172,0.875,0.6,0.8401388774085707,SV
1173,0.875,0.0,0.884053437733959,SV
1174,0.8125,0.6666666666666667,0.8219644634897771,SV
1175,0.625,1.0,0.8469804522684231,SV
1176,0.625,0.5,0.8749070460642712,SV
1177,0.75,0.5,0.85146931829632,SV
1178,0.5625,0.3333333333333333,0.7612020568998559,SV
1179,0.875,0.6,0.799502686333539,SV
1180,0.76,0.75,0.7982796838956309,SV
1181,0.5,0.0,0.8401388774085707,SV
1182,0.875,0.0,0.8576578123452984,SV
1183,0.8125,0.6666666666666667,0.8909030059424665,SV
1184,0.8125,1.0,0.7871469099844897,SV
1185,0.8125,0.5,0.8271383929183074,SV
1186,0.75,0.5,0.8398387664337814,SV
1187,0.8148148148148148,0.8823529411764706,0.8049844718999243,SV
1188,0.875,0.6,0.799502686333539,SV
1189,0.625,0.4285714285714286,0.7680003654969891,SV
1190,0.8333333333333334,0.84,0.8583325077599887,SV
1191,0.875,0.0,0.8393427238127074,SV
1192,0.75,0.3333333333333333,0.8742671711966791,SV
1193,0.875,1.0,0.8336878678455791,SV
1194,0.625,0.5,0.8266293486534401,SV
1195,0.75,0.5,0.7860400632011593,SV
1196,0.9375,0.6666666666666667,0.8060433501697916,SV
1197,0.8611111111111112,0.8,0.7931790872912177,SV
1198,0.7222222222222222,0.7037037037037037,0.7766431633476234,SV
1199,0.6875,0.1999999999999999,0.7868588344784758,SV
1200,0.875,0.0,0.8882176431559488,SV
1201,0.8125,0.6666666666666667,0.8528997913607468,SV
1202,0.8125,1.0,0.8668273689494929,SV
1203,0.75,0.5,0.8620703852607454,SV
1204,0.75,0.5,0.85146931829632,SV
1205,0.75,0.0,0.8139287438099234,SV
1206,1.0,1.0,1.0,SV
1207,0.5625,0.4285714285714286,0.8388704928078611,SV
1208,0.5,0.0,0.8401388774085707,SV
1209,0.875,0.0,0.8772266680960713,SV
1210,0.8125,0.6666666666666667,0.8811660687121098,SV
1211,0.75,1.0,0.7900584012487727,SV
1212,0.875,0.5,0.8861862597425677,SV
1213,0.75,0.5,0.8011927448021526,SV
1214,0.8148148148148148,0.8823529411764706,0.7888888888888889,SV
1215,0.5625,0.1999999999999999,0.7184212081070996,SV
1216,0.75,0.7777777777777778,0.7584114779753877,SV
1217,0.8125,0.6,0.8178064193007666,SV
1218,0.875,0.0,0.7087835840655705,SV
1219,0.9375,0.6666666666666667,0.8018684584958439,SV
1220,1.0,1.0,0.7058563703386853,SV
1221,0.75,0.5,0.8470839101854908,SV
1222,0.8125,0.5,0.83624777717348,SV
1223,0.6875,0.3333333333333333,0.8407615595399209,SV
1224,0.5625,0.1999999999999999,0.9056042444793684,SV
1225,0.625,0.4285714285714286,0.7794488346453278,SV
1226,0.84,0.8571428571428572,0.8231365399742987,SV
1227,0.9375,0.5,0.8116471566769876,SV
1228,0.8125,0.0,0.84324062123274,SV
1229,0.8,0.7777777777777778,0.7746670967243985,SV
1230,0.75,0.5,0.8495186414651514,SV
1231,0.75,0.0,0.8673072277057966,SV
1232,0.84,0.8333333333333334,0.850728110360184,SV
1233,0.875,0.8,0.79,SV
1234,0.375,0.1428571428571429,0.7010662495304765,SV
1235,0.6875,0.6,0.8401388774085707,SV
1236,0.75,0.8181818181818181,0.8705149382958673,SV
1237,0.8125,0.6666666666666667,0.8514751492728411,SV
1238,0.75,1.0,0.931559715949802,SV
1239,0.875,0.0,0.8062029235969145,SV
1240,0.875,0.0,0.6556705731606094,SV
1241,0.625,0.3333333333333333,0.7888426505157585,SV
1242,0.875,0.8,0.7545446354176848,SV
1243,0.625,0.2857142857142857,0.6424925662032356,SV
1244,0.6875,0.6,0.7832647378983919,SV
1245,0.75,0.0,0.71541351451888,SV
1246,0.75,0.6666666666666667,0.8252740455007532,SV
1247,0.9375,1.0,0.778590180126859,SV
1248,0.75,0.5,0.8557250996811163,SV
1249,0.8125,0.5,0.7772815877574013,SV
1250,0.75,0.3333333333333333,0.7660850002087956,SV
1251,0.625,0.1999999999999999,0.7274014732084384,SV
1252,0.8125,0.7142857142857143,0.8488382153210785,SV
1253,0.84,0.8571428571428572,0.8231365399742987,SV
1254,0.8125,0.0,0.7321765321469981,SV
1255,0.75,0.0,0.8214819924924042,SV
1256,0.75,1.0,0.8857933595859279,SV
1257,0.8125,0.5,0.7985494095046906,SV
1258,0.6875,0.0,0.7611998997348344,SV
1259,0.8125,0.3333333333333333,0.8227195572487128,SV
1260,0.6875,0.1999999999999999,0.7626591218691433,SV
1261,0.76,0.6875,0.6653127337741475,SV
1262,0.56,0.6428571428571428,0.8134609701761972,SV
1263,0.875,0.0,0.7844645405527361,SV
1264,0.6875,0.3333333333333333,0.7254563846614089,SV
1265,0.8125,1.0,0.873246807271666,SV
1266,0.625,0.0,0.7777784120892148,SV
1267,0.875,0.0,0.7633862853691146,SV
1268,0.7959183673469388,0.8611111111111112,0.8643558937793571,SV
1269,0.7755102040816326,0.8157894736842105,0.7534455389609657,SV
1270,0.625,0.4285714285714286,0.7138277697663796,SV
1271,0.875,0.6,0.8401388774085707,SV
1272,0.9375,0.5,0.7836769818337361,SV
1273,0.625,0.0,0.8742671711966791,SV
1274,0.9375,1.0,0.7640001035106234,SV
1275,0.8,0.7272727272727273,0.8163928948718484,SV
1276,0.75,0.5,0.7860400632011593,SV
1277,0.75,0.3333333333333333,0.7636363636363637,SV
1278,0.625,0.1999999999999999,0.7789711910621947,SV
1279,0.6111111111111112,0.6296296296296297,0.8175191193132878,SV
1280,0.8979591836734694,0.9210526315789472,0.7673994195716326,SV
1281,0.6875,0.5,0.7580716771900756,SV
1282,0.8125,0.6666666666666667,0.8955447809287841,SV
1283,0.875,1.0,0.812207806007285,SV
1284,0.8125,0.0,0.7441611006409122,SV
1285,0.8125,0.5,0.8258918255501917,SV
1286,0.75,0.3333333333333333,0.8060433501697916,SV
1287,0.6875,0.1999999999999999,0.6471832459560073,SV
1288,0.625,0.4285714285714286,0.8598892366800223,SV
1289,0.75,0.4,0.7719252839930797,SV
1290,0.875,0.0,0.8008075518142515,SV
1291,0.625,0.0,0.8541663883916589,SV
1292,0.875,1.0,0.8051828719568184,SV
1293,0.875,0.5,0.7748077496159599,SV
1294,0.875,0.5,0.7643157063581784,SV
1295,0.8125,0.3333333333333333,0.7893522173763263,SV
