737450.414445799,737450.414445799,737450.414619699,737450.414769363,737450.414769363,737450.414943148,737450.415092905,737450.415092905,737450.41526662
737450.415436123,737450.415436192,737450.415609907,737450.415779456,737450.415779456,737450.415953194,737450.416122674,737450.416122674,737450.416296366
737450.416454259,737450.416454259,737450.416627951,737450.41678588,737450.41678588,737450.41695956,737450.417117442,737450.417117442,737450.417291146
737450.417459271,737450.417456435,737450.417632963,737450.417800995,737450.41779816,737450.417974676,737450.418142766,737450.418139919,737450.418316447
737450.418467164,737450.418464329,737450.418640845,737450.418791505,737450.418788669,737450.418965208,737450.419115845,737450.419113021,737450.419289549
737450.419470579,737450.419470579,737450.419644271,737450.41982544,737450.41982544,737450.41999912,737450.420180162,737450.420180162,737450.420353854
737450.420513194,737450.42051037,737450.420686898,737450.420846238,737450.420843403,737450.421019942,737450.421179317,737450.421176493,737450.421353021
737450.421512419,737450.421509595,737450.421686123,737450.421845451,737450.421842616,737450.422019132,737450.422178484,737450.422175648,737450.422352153
737450.422521644,737450.422521644,737450.422695336,737450.42286478,737450.42286478,737450.423038472,737450.423207928,737450.423207928,737450.423381609
737450.423551088,737450.423551088,737450.423724769,737450.423894259,737450.423894259,737450.42406794,737450.424237407,737450.424237407,737450.4244111
737450.424554537,737450.424554537,737450.424728229,737450.424871678,737450.424871678,737450.42504537,737450.425188935,737450.425188935,737450.425362627
737450.425517639,737450.425517639,737450.425691319,737450.425846343,737450.425846343,737450.426020035,737450.426175046,737450.426175046,737450.426348727
737450.426500857,737450.426500857,737450.426674549,737450.426826713,737450.426826713,737450.427000394,737450.427152593,737450.427152593,737450.427326285
737450.427475509,737450.427475509,737450.42764919,737450.427798414,737450.427798414,737450.427972118,737450.428121366,737450.428121366,737450.428295058
737450.428438542,737450.428438542,737450.428612222,737450.428755718,737450.428755718,737450.42892941,737450.429072859,737450.429072859,737450.429246539
737450.429405914,737450.429403079,737450.429579595,737450.429738935,737450.429736111,737450.429912627,737450.430072002,737450.430069155,737450.430245706
737450.430403623,737450.430403623,737450.430577326,737450.430735405,737450.430735405,737450.430909086,737450.431067072,737450.431067072,737450.431240764
737450.43139015,737450.43139015,737450.431563843,737450.431713125,737450.431713125,737450.431886806,737450.432036042,737450.432036042,737450.432209722
737450.43236772,737450.43236772,737450.432541412,737450.432699352,737450.432699352,737450.432873032,737450.433031018,737450.433031018,737450.433204699
737450.433374201,737450.433374201,737450.433547894,737450.433717546,737450.433717546,737450.433891227,737450.434060729,737450.434060729,737450.434234421
737450.434398171,737450.434395324,737450.434571852,737450.434735579,737450.434732743,737450.434909271,737450.435072998,737450.43507015,737450.435246678
737450.435395926,737450.435395926,737450.435569606,737450.435718866,737450.435718866,737450.435892558,737450.436041829,737450.436041829,737450.436215521
737450.436374919,737450.436372072,737450.436548611,737450.436708032,737450.436705197,737450.436881713,737450.437041285,737450.437038437,737450.437214954
737450.437390301,737450.437390301,737450.437563993,737450.437739329,737450.437739329,737450.437913021,737450.43808838,737450.43808838,737450.438262072
737450.438405579,737450.438405579,737450.438579259,737450.438722766,737450.438722766,737450.438896458,737450.439039954,737450.439039954,737450.439213634
737450.43936434,737450.439361505,737450.439538032,737450.439688762,737450.439685914,737450.439862442,737450.440013148,737450.440010324,737450.44018684
737450.440337593,737450.440334769,737450.440511285,737450.440662037,737450.440659201,737450.440835718,737450.440986481,737450.440983634,737450.44116015
