Trajectory,Repetition,Y_Position,X_Position
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2139,759
1,2,2190,743
1,2,2199,743
1,2,2209,745
1,2,2221,746
1,2,2238,746
1,2,2253,747
1,2,2270,748
1,2,2288,750
1,2,2310,751
1,2,2327,751
1,2,2345,751
1,2,2368,750
1,2,2389,750
1,2,2408,750
1,2,2434,750
1,2,2451,750
1,2,2470,748
1,2,2492,746
1,2,2510,745
1,2,2526,744
1,2,2538,744
1,2,2556,744
1,2,2574,744
1,2,2594,744
1,2,2611,744
1,2,2630,744
1,2,2655,745
1,2,2674,745
1,2,2702,747
1,2,2723,747
1,2,2747,747
1,2,2775,745
1,2,2797,744
1,2,2817,743
1,2,2835,742
1,2,2854,742
1,2,2869,742
1,2,2886,741
1,2,2902,740
1,2,2919,738
1,2,2928,737
1,2,2939,737
1,2,2948,737
1,2,2961,738
1,2,2978,739
1,2,2992,740
1,2,3008,741
1,2,3023,742
1,2,3034,742
1,2,3049,742
1,2,3060,742
1,2,3068,743
1,2,3074,744
1,2,3082,745
1,2,3086,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,2,3094,746
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2137,757
1,3,2202,763
1,3,2214,762
1,3,2232,762
1,3,2249,760
1,3,2267,758
1,3,2291,756
1,3,2318,755
1,3,2341,753
1,3,2368,752
1,3,2392,752
1,3,2416,752
1,3,2437,753
1,3,2457,754
1,3,2482,755
1,3,2506,755
1,3,2528,755
1,3,2549,755
1,3,2573,755
1,3,2595,756
1,3,2614,757
1,3,2640,757
1,3,2661,757
1,3,2685,757
1,3,2713,756
1,3,2734,755
1,3,2753,755
1,3,2771,755
1,3,2793,755
1,3,2811,756
1,3,2830,757
1,3,2847,758
1,3,2862,759
1,3,2882,759
1,3,2900,759
1,3,2920,760
1,3,2938,760
1,3,2961,760
1,3,2981,760
1,3,3000,760
1,3,3020,761
1,3,3039,761
1,3,3052,761
1,3,3064,761
1,3,3070,761
1,3,3072,761
1,3,3076,761
1,3,3079,761
1,3,3084,762
1,3,3088,762
1,3,3088,762
1,3,3089,762
1,3,3089,762
1,3,3089,762
1,3,3089,762
1,3,3089,762
1,3,3089,762
1,3,3089,762
1,3,3089,762
1,3,3090,762
1,3,3094,762
1,3,3096,762
1,3,3096,762
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3096,763
1,3,3100,763
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
1,3,3104,762
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2135,758
2,1,2205,768
2,1,2220,769
2,1,2237,770
2,1,2251,770
2,1,2266,770
2,1,2288,770
2,1,2316,768
2,1,2335,769
2,1,2353,770
2,1,2362,770
2,1,2367,770
2,1,2367,770
2,1,2368,770
2,1,2368,768
2,1,2370,761
2,1,2370,757
2,1,2371,748
2,1,2372,739
2,1,2373,729
2,1,2373,720
2,1,2373,711
2,1,2373,701
2,1,2373,692
2,1,2373,681
2,1,2373,671
2,1,2371,659
2,1,2371,648
2,1,2370,636
2,1,2368,627
2,1,2368,613
2,1,2368,601
2,1,2368,586
2,1,2368,574
2,1,2368,566
2,1,2368,559
2,1,2368,558
2,1,2368,558
2,1,2371,558
2,1,2384,558
2,1,2406,557
2,1,2424,555
2,1,2450,554
2,1,2467,554
2,1,2483,554
2,1,2506,554
2,1,2526,555
2,1,2545,556
2,1,2565,557
2,1,2585,559
2,1,2603,561
2,1,2620,563
2,1,2630,564
2,1,2639,566
2,1,2645,567
2,1,2652,568
2,1,2658,569
2,1,2660,569
2,1,2660,569
2,1,2660,569
2,1,2660,569
2,1,2660,567
2,1,2660,563
2,1,2659,558
2,1,2659,552
2,1,2657,544
2,1,2657,537
2,1,2657,529
2,1,2657,524
2,1,2657,516
2,1,2658,509
2,1,2659,500
2,1,2660,493
2,1,2660,483
2,1,2660,475
2,1,2660,468
2,1,2660,460
2,1,2660,453
2,1,2661,446
2,1,2662,438
2,1,2662,433
2,1,2663,426
2,1,2663,421
2,1,2663,415
2,1,2663,408
2,1,2663,399
2,1,2663,391
2,1,2663,382
2,1,2663,375
2,1,2662,370
2,1,2662,367
2,1,2661,362
2,1,2660,359
2,1,2660,359
2,1,2660,359
2,1,2660,359
2,1,2660,359
2,1,2658,354
2,1,2657,351
2,1,2657,351
2,1,2657,351
2,1,2657,351
2,1,2657,351
2,1,2660,351
2,1,2671,349
2,1,2685,348
2,1,2714,345
2,1,2746,343
2,1,2773,343
2,1,2811,343
2,1,2839,343
2,1,2878,344
2,1,2914,346
2,1,2955,349
2,1,2977,350
2,1,2996,351
2,1,3014,352
2,1,3021,352
2,1,3030,352
2,1,3033,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
2,1,3036,352
