Desempenho,Acuracia,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y
0.6435531648369203,0.625,0.8056594945107608,0.5,1.0076923076923077,0.9837008628954936
0.903394087533942,0.875,0.8351822626018263,1.0,0.9826923076923076,0.9261744966442952
0.5381979378112962,0.6875,0.7270938134338887,0.1999999999999999,0.7884615384615384,0.8302972195589645
0.830991691094957,0.84,0.8404750732848711,0.8125,0.9653846153846154,0.8935762224352828
0.5330041578459618,0.6875,0.7115124735378854,0.1999999999999999,0.6288461538461538,0.9702780441035476
0.4918572325323304,0.6875,0.7880716975969911,0.0,0.971153846153846,0.87535953978907
0.7602785704349482,0.8125,0.8016690446381777,0.6666666666666667,0.5211538461538462,0.763183125599233
0.8933413013117506,0.8125,0.8675239039352518,1.0,0.8692307692307693,0.785234899328859
0.5383112794424839,0.8125,0.8024338383274515,0.0,0.9846153846153848,0.9904122722914668
0.5928998234524586,0.52,0.8041540158119213,0.4545454545454546,1.0096153846153846,0.9942473633748802
0.7256432596721983,0.75,0.7602631123499285,0.6666666666666667,0.9865384615384616,0.8859060402684564
0.573634774990739,0.75,0.770904324972217,0.1999999999999999,1.001923076923077,0.969319271332694
0.830991691094957,0.84,0.8404750732848711,0.8125,1.0134615384615384,0.925215723873442
0.4670380000387551,0.625,0.7761140001162655,0.0,0.8596153846153847,0.8398849472674976
0.5516065242115539,0.8125,0.8423195726346616,0.0,0.9942307692307693,0.8983700862895494
0.6371763624102106,0.8125,0.7656957538972985,0.3333333333333333,0.7980769230769231,0.7641418983700863
0.9300308161067546,0.875,0.915092448320264,1.0,0.9384615384615383,0.8619367209971237
0.5412949277328069,0.75,0.8738847831984206,0.0,0.8826923076923077,0.9434324065196548
0.6733277748706813,0.6875,0.8324833246120438,0.5,1.0057692307692307,0.8791946308724832
0.7389100744166992,0.8125,0.737563556583431,0.6666666666666667,0.9923076923076924,0.9578139980824544
0.4699540876769324,0.625,0.7848622630307973,0.0,0.5557692307692308,0.4976030680728667
0.7252151335950572,0.7346938775510204,0.6909515232341512,0.75,0.6653846153846154,0.6845637583892618
0.7772078702738047,0.8,0.8173378965356997,0.7142857142857143,0.5923076923076923,0.5934803451581975
0.5075353142891498,0.6875,0.8351059428674495,0.0,1.0173076923076922,0.7027804410354745
0.4559695779349595,0.5625,0.8054087338048787,0.0,0.8730769230769231,0.6778523489932886
0.8676675137413534,0.8125,0.7905025412240602,1.0,0.8557692307692307,0.6433365292425696
0.5108360150191666,0.75,0.7825080450574998,0.0,0.9,0.6673058485139022
0.4864577631379088,0.75,0.7093732894137263,0.0,0.8653846153846154,0.8111217641418984
0.8284456282114805,0.8125,0.790483943457971,0.8823529411764706,0.5596153846153846,0.6318312559923298
0.7190653405309457,0.75,0.6871960215928373,0.72,0.7173076923076923,0.4276126558005753
0.5378490029599794,0.5,0.8278327231656524,0.2857142857142857,0.7192307692307692,0.7603068072866731
0.7663830773066768,0.8333333333333334,0.665815898586697,0.8,0.5230769230769231,0.663470757430489
0.7672212972145794,0.7551020408163265,0.7751332793988405,0.7714285714285715,0.9557692307692308,0.775647171620326
0.5165969695258489,0.6875,0.8622909085775465,0.0,0.7057692307692308,0.6586768935762224
0.7931786554785006,0.7222222222222222,0.90731374421328,0.75,0.6211538461538462,0.6951102588686481
0.6742204632022148,0.68,0.797206844152099,0.5454545454545454,1.001923076923077,0.5781399808245445
0.7004773528701765,0.8125,0.7889320586105297,0.5,0.6942307692307692,0.725790987535954
0.7655468853662498,0.7222222222222222,0.7483314773547882,0.8260869565217391,0.921153846153846,0.7679769894534996
0.54428533083331,0.6875,0.7453559924999299,0.1999999999999999,0.7826923076923077,0.5234899328859061
0.515821449443266,0.5,0.7617500626155123,0.2857142857142857,0.5942307692307692,0.8485139022051774
0.6498342287778464,0.75,0.799502686333539,0.4,0.7134615384615385,0.7708533077660594
0.7075298037311638,0.68,0.806225774829855,0.6363636363636364,0.8307692307692308,0.7353787152444871
0.6851145362492407,0.875,0.8470102754143884,0.3333333333333333,0.6038461538461538,0.675934803451582
0.8953900709219859,0.75,0.9361702127659576,1.0,0.971153846153846,0.716203259827421
0.6833341075177662,0.75,0.800002322553299,0.5,0.9692307692307692,0.6567593480345159
0.5327650464645511,0.8125,0.7857951393936532,0.0,0.8134615384615385,0.7440076701821668
0.7942397666996612,0.75,0.8066323435772447,0.8260869565217391,0.7538461538461538,0.6893576222435283
0.7496580226825861,0.76,0.7746883537620438,0.7142857142857143,0.6153846153846154,0.5934803451581975
0.4731657097190653,0.5625,0.7141399863000529,0.1428571428571429,0.7230769230769231,0.9108341323106424
0.6123725465122362,0.6875,0.7496176395367088,0.4,0.7538461538461538,0.7737296260786194
0.7594136052572841,0.76,0.790968088499125,0.7272727272727273,0.8346153846153846,0.8360498561840843
