CZ_0,CZ_1,CZ_2,CZ_3,CZ_4,CZ_5,CZ_6,CZ_7,CZ_8,CZ_9,CZ_10,CZ_11,CZ_12,CZ_13,CZ_14,CZ_15,CZ_16,CZ_17,CZ_18,CZ_19,CZ_20,CZ_21,CZ_22,CZ_23,CZ_24,CZ_25,CZ_26,CZ_27,CZ_28,CZ_29,CZ_30,CZ_31,CZ_32,CZ_33,CZ_34,CZ_35,CZ_36,CZ_37,CZ_38,CZ_39,CZ_40,CZ_41,CZ_42,CZ_43,CZ_44,CZ_45,CZ_46,CZ_47,CZ_48,CZ_49,CZ_50,CZ_51,CZ_52,CZ_53,CZ_54,CZ_55,CZ_56,CZ_57,CZ_58,CZ_59,CZ_60,CZ_61,CZ_62,CZ_63,CZ_64,CZ_65,CZ_66,CZ_67,CZ_68,CZ_69,CZ_70,CZ_71,CZ_72,CZ_73,CZ_74,CZ_75,CZ_76,CZ_77,CZ_78,CZ_79,CZ_80,CZ_81,CZ_82,CZ_83,CZ_84,CZ_85,CZ_86,CZ_87,CZ_88,CZ_89,CZ_90,CZ_91,CZ_92,CZ_93,CZ_94,CZ_95,CZ_96,CZ_97,CZ_98,CZ_99,CZ_100,CZ_101,CZ_102,CZ_103,CZ_104,CZ_105,CZ_106,CZ_107,CZ_108,CZ_109,C3_0,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C3_10,C3_11,C3_12,C3_13,C3_14,C3_15,C3_16,C3_17,C3_18,C3_19,C3_20,C3_21,C3_22,C3_23,C3_24,C3_25,C3_26,C3_27,C3_28,C3_29,C3_30,C3_31,C3_32,C3_33,C3_34,C3_35,C3_36,C3_37,C3_38,C3_39,C3_40,C3_41,C3_42,C3_43,C3_44,C3_45,C3_46,C3_47,C3_48,C3_49,C3_50,C3_51,C3_52,C3_53,C3_54,C3_55,C3_56,C3_57,C3_58,C3_59,C3_60,C3_61,C3_62,C3_63,C3_64,C3_65,C3_66,C3_67,C3_68,C3_69,C3_70,C3_71,C3_72,C3_73,C3_74,C3_75,C3_76,C3_77,C3_78,C3_79,C3_80,C3_81,C3_82,C3_83,C3_84,C3_85,C3_86,C3_87,C3_88,C3_89,C3_90,C3_91,C3_92,C3_93,C3_94,C3_95,C3_96,C3_97,C3_98,C3_99,C3_100,C3_101,C3_102,C3_103,C3_104,C3_105,C3_106,C3_107,C3_108,C3_109,C4_0,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C4_7,C4_8,C4_9,C4_10,C4_11,C4_12,C4_13,C4_14,C4_15,C4_16,C4_17,C4_18,C4_19,C4_20,C4_21,C4_22,C4_23,C4_24,C4_25,C4_26,C4_27,C4_28,C4_29,C4_30,C4_31,C4_32,C4_33,C4_34,C4_35,C4_36,C4_37,C4_38,C4_39,C4_40,C4_41,C4_42,C4_43,C4_44,C4_45,C4_46,C4_47,C4_48,C4_49,C4_50,C4_51,C4_52,C4_53,C4_54,C4_55,C4_56,C4_57,C4_58,C4_59,C4_60,C4_61,C4_62,C4_63,C4_64,C4_65,C4_66,C4_67,C4_68,C4_69,C4_70,C4_71,C4_72,C4_73,C4_74,C4_75,C4_76,C4_77,C4_78,C4_79,C4_80,C4_81,C4_82,C4_83,C4_84,C4_85,C4_86,C4_87,C4_88,C4_89,C4_90,C4_91,C4_92,C4_93,C4_94,C4_95,C4_96,C4_97,C4_98,C4_99,C4_100,C4_101,C4_102,C4_103,C4_104,C4_105,C4_106,C4_107,C4_108,C4_109
4.2426724,3.6397545,6.491481,5.558067,7.3388314,15.520636,14.742343,6.596062,3.8828826,3.026616,1.3267846,2.9225638,4.832434,6.131687,3.7703183,3.2647152,1.7015523,1.633829,2.4414024,2.6962817,2.5090168,2.172353,1.2314217,1.2508588,0.86974657,1.2608635,1.1851853,1.0519394,1.0657699,0.38462922,0.09758258,0.15709141,0.14711232,0.25968418,0.20243016,0.12150535,0.048983615,0.10048423,0.11818207,0.11543864,0.3335238,0.5692619,0.39838225,0.37249047,1.2918335,1.5249127,0.76291525,0.36348146,0.39864355,0.8391324,0.53970057,0.60850424,1.1936013,0.917692,0.98793614,0.7640226,0.7090906,0.67447317,0.3574386,0.29706895,0.33357418,0.4279311,0.6449475,0.75172603,0.3359625,0.5749887,0.70759857,0.5215814,0.7768466,0.7059182,1.1177217,0.56456137,1.0908127,1.4155041,1.021186,1.056405,0.7014803,0.5684223,1.5139921,0.7503556,1.302967,1.094135,0.7821644,1.0296799,0.6358813,0.8651111,1.3418418,1.1546499,1.0769432,1.3799258,0.9122896,0.64239573,0.3718172,0.89615333,1.6596134,0.66285247,0.39390266,0.81695706,0.74194086,1.0218043,1.421308,0.68777,1.0091789,0.63858545,0.61786383,1.3914611,2.2542677,1.3907533,1.3095245,1.5870028,1.3092135,1.498308,4.9931827,6.163731,2.4111576,1.1342896,1.3098307,3.2319193,1.7735398,1.1654309,1.1545163,1.472686,1.855964,1.2100329,2.125503,1.8797841,1.3331845,1.251467,0.7510454,0.35719466,0.5145623,1.2836764,0.8013447,1.188463,0.7569192,0.9501372,0.77686757,0.66575015,0.6512043,0.5038686,0.292073,0.4497127,0.21462949,0.12047108,0.22770588,0.2286681,0.12609808,0.05274916,0.054442916,0.043589663,0.07781415,0.08521591,0.14080174,0.16253051,0.1085269,0.09290739,0.11630133,0.17491533,0.15888669,0.07148,0.111355305,0.19008258,0.62234867,0.32114685,0.48509145,0.3382231,0.23543306,0.43482715,0.4809951,0.21799093,0.21622978,0.21485518,0.27647343,0.30833805,0.233941,0.27127835,0.14221705,0.19101244,0.43137804,0.48033914,0.30689093,0.19821592,0.23672926,0.22689591,0.28087702,0.22443894,0.1480846,0.22725493,0.3172268,0.27813578,0.40819734,0.29949385,0.10450723,0.37251925,0.5561303,0.4866544,0.23677886,0.17556778,0.20453551,0.4259834,0.15706466,0.13307722,0.21161807,0.22169165,0.3460519,0.55262685,0.5190948,0.7548594,1.0196254,0.643335,0.69135326,0.90042514,1.2830101,0.69816595,0.87549925,1.045781,0.7148323,2.1075516,1.2297515,1.4869328,1.7640924,1.6413263,3.6693146,3.6330636,4.657105,2.8588378,1.2739897,1.5676067,2.5901947,2.7855823,2.000617,2.83973,3.0750096,2.3557158,1.050641,1.4219807,1.5074091,1.366757,0.8598908,1.4115329,0.67356724,0.9022934,1.4293652,1.6345552,0.8961441,0.7007848,0.7987292,0.62829274,0.69382995,0.54360974,0.18068114,0.14041997,0.1586524,0.13717705,0.13401742,0.17259943,0.05059564,0.04713317,0.073069945,0.05975056,0.116577804,0.1800458,0.18189947,0.15518798,0.2205956,0.14849657,0.09723928,0.08443317,0.051074825,0.15180236,0.21596146,0.16737759,0.2383984,0.2574539,0.4590668,0.2832679,0.2819664,0.16882609,0.23171276,0.23214602,0.26681605,0.16545029,0.24053007,0.20596987,0.0753616,0.19865137,0.18613331,0.24442536,0.25070262,0.24711618,0.37383673,0.27206683,0.41436434,0.23219539,0.2982883,0.3739506,0.19034389,0.14540185,0.23192234,0.1333022,0.17028503,0.21756242,0.40997192,0.51905894,0.39955962,0.312086,0.34996504,0.6983661,0.4120899,0.52259564,1.1528015,0.8343844,0.48277393,0.50427073,0.65889764,0.8568327,0.789449,0.4926581,0.59167665,0.3844621,1.4374714,1.6561722,1.4807324,1.0787135,1.0533185,2.0759091,1.335348,1.3806155,1.4968108,1.2914429
2.799095,2.7658842,9.340454,1.2395353,2.9831898,5.1536007,5.2217293,2.4416614,1.6671412,1.7910801,1.6677239,0.9083378,2.862975,3.1135037,1.2738934,2.0275176,0.7927611,0.88893515,2.1660542,1.1508546,3.4103007,0.878333,2.0739653,2.5418549,1.4533322,1.495232,0.7680855,1.1402112,0.65776736,0.51132375,0.11599991,0.2969616,0.4114256,0.32552257,0.21492521,0.17435332,0.08746389,0.09613326,0.04958884,0.083365716,0.28628007,0.40844473,0.28795424,1.0667739,0.83439314,0.38683352,0.20384616,0.24790283,0.3620904,0.216225,0.44231296,0.36846548,1.16313,0.7308152,0.6001526,1.21646,1.2587522,0.7019675,0.63523376,0.65509814,0.21012968,0.35976312,0.69730425,1.073237,0.45805126,0.1788959,0.31990445,0.24896576,0.39919585,0.46981922,0.4986359,0.8118951,1.0321771,0.6466626,0.39364448,0.20225608,0.21231245,0.21820739,0.55508035,0.82174885,0.6910274,0.8670433,1.1873765,0.85915786,0.46347836,0.50621724,0.39095157,0.5066737,1.2104337,0.5447301,0.48154685,1.2854569,0.63642585,1.827037,1.5113294,0.8129598,0.35804525,0.23991035,0.8801586,1.2633156,0.8094665,0.6915842,0.67579085,0.8692709,0.27266526,0.79713815,0.9412187,1.4847088,1.6912026,1.2429142,1.2403396,1.0594729,3.2641127,1.3698041,1.6223565,1.4974799,1.319965,2.1031659,2.1433706,1.3437926,1.3979316,1.4475038,0.9104404,1.0749992,1.7966201,0.9510321,0.57415664,0.38994828,1.0886033,0.24912255,0.555711,1.0608565,1.024092,1.3038257,0.95803493,1.1343771,1.0864913,0.7176102,0.30503094,0.28520325,0.4633321,0.3637832,0.21071872,0.23738621,0.41840568,0.20039207,0.05094404,0.043346144,0.10356543,0.15230282,0.10160572,0.2543827,0.3250439,0.25508356,0.15644844,0.16944279,0.1403084,0.11410986,0.120172724,0.16664523,0.10005413,0.19984058,0.29346326,0.15561783,0.14787138,0.33038095,0.33672714,0.288971,0.32527706,0.44578046,0.4338437,0.16066392,0.28670627,0.46166572,0.2546976,0.19513077,0.3552145,0.22638953,0.2101874,0.1539559,0.0977157,0.056487154,0.14741552,0.12083566,0.19816406,0.06420471,0.0809033,0.20922549,0.16216984,0.088286676,0.15628964,0.2099827,0.16997844,0.21537203,0.27751005,0.27921775,0.18767808,0.14772162,0.30317003,0.33795282,0.27797762,0.16594304,0.27726573,0.47120744,0.4281416,0.28729042,0.3693252,0.38721886,0.4576336,0.41657844,0.6309061,1.1623878,1.1397847,0.45391962,0.40641445,0.6546333,0.5806152,0.71318656,0.37988472,0.43895528,1.9935075,1.7925153,1.4843128,0.34450975,0.2161886,0.5224628,1.0468692,1.1703233,1.1927088,1.1786326,1.2166127,0.5379436,0.683355,0.42985573,0.42018706,0.5806914,0.47339818,0.44406486,0.64564043,0.7310708,0.69829506,0.4087184,0.08900083,0.36046666,0.6993504,0.39865604,0.31213287,0.34736753,0.29788423,0.17992912,0.19942711,0.2176439,0.11412522,0.038632482,0.051893216,0.07028513,0.035307772,0.014204216,0.022882586,0.03735372,0.09547576,0.19365335,0.16310737,0.28405076,0.23965928,0.1313384,0.21973754,0.18081403,0.12743866,0.087760895,0.1297687,0.45912293,0.41608095,0.34114867,0.38394743,0.4092073,0.3144023,0.24944913,0.42500618,0.2612708,0.22357422,0.19973542,0.1984161,0.34737024,0.15508445,0.16497387,0.27993074,0.1789497,0.2228487,0.32519707,0.40008762,0.28604895,0.3488654,0.16267094,0.13233013,0.13841428,0.08707131,0.10993868,0.19782908,0.33054918,0.30315584,0.27192447,0.34415475,0.23316997,0.23368283,0.6593061,0.3956205,0.44959354,0.8348437,0.6605719,0.86904275,0.6553551,0.6604215,0.32790792,0.19055158,0.48117244,1.0897148,1.6292028,1.6505256,1.0931613,0.42165986,1.2550613,1.4857814,1.1044155,1.145229,1.4154634,0.90676314,0.654189,0.8973973,0.64958507
6.3992643,5.7253075,4.0117006,1.5735508,1.8592284,2.569601,4.3597455,3.0748181,1.842262,1.5253514,1.1174797,1.5169237,2.1391375,2.5979817,2.4390852,2.1550756,2.56957,4.3426623,4.8333335,1.0197186,1.3366879,2.790695,4.0167294,3.5235493,0.6959918,1.0023834,1.3689916,0.93016183,0.8031813,0.52157587,0.46978706,0.5848688,0.2816898,0.20060459,0.19763143,0.11207462,0.08117006,0.13135925,0.17178358,0.19042373,0.28444132,0.73621374,0.7225302,0.69276565,0.5193059,0.73553306,0.8560318,0.3960124,0.56222504,1.0178667,0.4533959,0.7053807,0.804677,1.010454,0.6970347,0.76933384,0.40836722,0.26578042,0.17782746,0.40876564,0.9129491,0.94054645,0.42188752,0.31877157,0.5558602,0.43506455,0.35209733,0.37786302,0.50665647,0.6076409,0.76117384,0.46537045,0.3308547,0.41494823,0.56896156,0.55478746,0.35324758,0.48677862,0.7345978,0.4155297,0.3747291,0.6213004,1.349832,0.6330357,0.27313447,0.17466007,0.23238477,0.4413396,0.37185934,0.21272278,0.2743268,0.51342523,0.9894851,1.4337698,0.74752074,0.62063897,1.2529598,0.73629576,0.30279207,0.48223433,0.65068054,0.4291042,0.80017745,0.9011172,0.8116521,0.79293704,0.8455276,0.98009217,1.4668596,1.0934854,1.1665456,0.99198633,3.7138321,4.32067,1.9155143,0.70833087,1.157523,2.2569451,1.0899953,0.7305736,0.6876286,1.5493085,1.263886,0.4141145,0.6475677,0.716052,0.4910196,0.4700791,0.78639513,0.7592178,0.8231742,0.99685013,1.8718314,2.00611,0.6752826,1.336817,1.2734609,0.8232286,0.41110066,0.26162544,0.24076784,0.4393222,0.18981123,0.1056743,0.2108829,0.12710793,0.06207285,0.06442712,0.06578795,0.13635758,0.28315353,0.35386735,0.28430313,0.15393862,0.07968749,0.11456681,0.15823212,0.1186334,0.09301382,0.09848512,0.1069856,0.13250902,0.2358396,0.1582645,0.24836308,0.3216536,0.31483105,0.41449663,0.37677547,0.29926953,0.18912454,0.09233523,0.16133857,0.40209743,0.21275805,0.23539266,0.18944295,0.140758,0.23140487,0.20065492,0.14304876,0.040096026,0.10901314,0.21933433,0.11406489,0.05884186,0.11677718,0.22398533,0.12021029,0.093305185,0.15679182,0.11795115,0.14868933,0.2183987,0.14061292,0.100269996,0.15552308,0.30639187,0.2140587,0.17124806,0.15047623,0.16586038,0.21680756,0.5322453,0.72653645,0.45555565,0.35955235,0.38622528,0.28242114,0.25516567,0.25391695,0.3932601,1.2844323,1.1222126,0.809523,0.5749259,0.800553,0.6884247,0.8801101,1.204237,2.8900836,2.4294128,1.5826639,1.5712475,1.3654172,1.0006367,0.43587747,0.5639529,1.255349,1.6820595,1.1761997,0.9421606,0.57340556,0.42952433,0.5618888,1.4192466,0.9137448,0.55934167,1.2931165,0.9729269,0.35944936,0.383848,0.58933586,0.94677013,0.479585,0.5931769,0.45054945,0.46227363,0.67600596,0.714304,0.22791502,0.119794026,0.09448283,0.15895614,0.10864797,0.04985353,0.015155935,0.018467765,0.08924358,0.10309932,0.14081466,0.17386796,0.11058423,0.20655157,0.18376246,0.13255858,0.11228346,0.1498756,0.17366666,0.14407991,0.071795955,0.3736039,0.23305859,0.21942732,0.25282434,0.22817206,0.35680187,0.3469101,0.19428052,0.08247895,0.14239028,0.057214115,0.03661065,0.17966351,0.25333813,0.1292052,0.23747486,0.4460662,0.3342041,0.29424563,0.22087097,0.12036203,0.16848265,0.1958035,0.23268759,0.20245762,0.085067,0.15049146,0.13898984,0.3000302,0.39657155,0.3258618,0.4899192,0.31344885,0.17324878,0.23265478,0.3139015,0.66440046,0.5924126,0.53859526,0.5886289,0.34379658,0.4957136,0.52051616,0.37303796,0.6225156,0.77640015,0.55256325,0.2460591,0.37851733,0.48120853,0.35916597,0.6802382,0.9250197,0.9222745,1.7096043,1.0813004,0.65907454,1.7174629,1.2489187
1.3799708,1.4355946,2.7363436,2.3357744,3.1625981,2.7065527,3.4958892,4.449286,3.432178,2.4657469,1.4899393,0.9863274,2.312299,1.3167101,1.3431008,2.0033667,1.2631669,2.2474766,1.8331002,1.3577056,3.4183915,2.0621758,1.5176224,2.7845883,1.8566327,1.3964095,0.68774545,0.33030468,0.5205924,0.38986507,0.15946029,0.38452065,0.3002741,0.39690977,0.20428465,0.13635162,0.115539275,0.06513049,0.05482998,0.117734246,0.3138675,0.8822296,0.87365943,0.31402153,0.39170653,0.51408446,0.5679335,0.5110545,0.590014,0.5241117,0.66119105,1.1830934,1.047119,0.62378657,0.44214082,0.7604286,0.67254925,0.6747234,0.8708479,0.8291534,0.81147325,0.88367575,0.3360833,0.4520305,0.68533427,0.48236766,0.26374283,0.46414444,0.49029183,0.5937469,0.69830203,0.68606305,0.53954244,0.5030334,0.5305755,0.37665656,0.9424921,0.67369753,0.40953946,0.7115621,0.44727352,0.8808532,1.1528922,0.66863704,0.20713352,0.11361104,0.7231155,0.9439178,0.8770809,0.65645486,0.26363078,0.3892934,0.6997744,1.598447,1.6784822,0.5922386,0.5075524,0.5335582,0.824042,0.7787062,0.6956739,1.006526,0.5770402,0.7555786,0.7218963,1.022032,0.5051722,0.3492454,0.680386,0.60715586,0.5609109,0.5118273,0.7269736,0.9499974,0.5340279,0.42366776,0.90693414,0.64475495,0.89303577,0.33880103,0.5754886,1.0927904,0.61412084,0.5510265,0.9561836,1.2554778,0.9272144,0.5231844,1.3587248,2.3080025,4.993147,4.123956,0.72475857,0.7338779,0.9280838,1.2063891,1.3397076,0.97700256,0.73227817,0.38813797,0.36373025,0.36147007,0.29761103,0.16408382,0.12541714,0.17628789,0.12146178,0.025933616,0.018582996,0.06263818,0.1082227,0.22392808,0.42054147,0.20007715,0.13511135,0.19546762,0.18368733,0.08799044,0.23423733,0.14545217,0.14580056,0.1244298,0.23414479,0.33743456,0.3535181,0.5798515,0.50706226,0.45425907,0.16833675,0.31623936,0.35546896,0.46274912,0.26540115,0.27068624,0.3242347,0.21460824,0.10953174,0.08411487,0.06961617,0.111157715,0.049638517,0.052428577,0.07523982,0.25764364,0.24426313,0.11561347,0.11154748,0.21883397,0.1291802,0.1306282,0.1434154,0.17078249,0.19811814,0.26721388,0.15172108,0.08566311,0.14463648,0.29515862,0.30682352,0.25275686,0.2986413,0.28199777,0.2573141,0.5857916,0.7510084,0.60832804,0.36857927,0.5962433,0.5659472,0.4793024,0.5745781,0.12819076,0.8585901,1.0461003,0.942497,1.1176136,0.4831057,1.2146405,1.2510521,0.63695663,0.5528707,0.5379717,1.2064071,1.9499362,1.2156372,0.9945062,0.95809954,0.96491385,1.450459,0.8226172,0.5135943,1.0501693,1.1169211,1.1743149,1.5356977,1.1189815,1.5265799,1.4572058,2.019844,3.891053,5.598703,2.2171063,1.5553026,1.4068466,2.4602497,3.1248572,1.5932809,1.2682357,1.0312759,0.6100963,0.68661106,0.28153744,0.5214096,0.21204026,0.16444199,0.26328015,0.07946567,0.15910873,0.17596135,0.18385427,0.5010217,1.0243286,0.69840735,0.45665997,0.4611633,0.26586545,0.56626743,0.4912778,0.34869835,0.4504642,0.64738643,0.6790424,0.5346887,1.296827,0.78322303,0.53811723,0.71335477,0.9331789,0.65270054,0.5098895,0.8086678,0.6340926,0.4892594,0.5605602,0.94440466,0.7639308,0.6826871,0.4321606,0.47766036,0.5852066,0.5183462,0.48714498,0.6407693,0.3420806,0.27297646,0.6443939,0.9121552,0.4842725,0.6477044,0.92804486,0.4665011,0.91324645,1.2883394,0.9803693,0.36196527,0.67974883,1.3594561,1.8005702,1.2213827,1.5157399,2.2254062,2.0122993,2.2171364,2.0099833,1.6848155,2.905406,1.4174178,2.0119119,2.505822,3.458059,2.4481275,2.208482,2.460824,2.8164792,2.7977557,2.1388738,3.7337112,3.3245573,1.8510139,0.81650794
3.844333,3.640334,7.1732516,3.0842013,6.102229,5.688258,2.6042285,1.5161713,1.3719221,1.5357462,1.1070515,0.95816106,1.5572108,1.1844075,1.2464669,1.7774669,1.1030836,0.74866205,1.1462406,2.3091462,4.270361,2.4423647,1.7780074,1.3087839,0.934647,1.5664816,1.1062227,0.80754876,0.44057256,0.31192473,0.4448528,0.34145588,0.30262107,0.20040888,0.13452977,0.10978053,0.1305983,0.10814565,0.07801823,0.15814638,0.47586507,0.723684,0.9361278,1.2405717,1.489373,1.2170062,0.58213526,0.4773451,0.5580388,0.53259796,0.9731591,1.4190758,1.3321759,0.77048963,1.3907828,1.1769569,0.95378286,0.9699206,0.68814075,0.5474899,1.1640575,1.0424911,1.1332011,1.0694114,0.5956324,0.3519429,0.5199139,0.4852995,1.1535726,0.9926796,0.5851408,0.64770174,0.79956603,0.81090003,0.45841292,0.64266455,0.66146606,0.42263862,0.5039624,0.63456124,0.6659062,0.5455075,1.0731486,1.2157336,0.5715641,0.3452767,0.81329256,0.9787344,1.0686132,0.6021975,0.25047955,0.4753283,0.540569,1.013142,0.7675,0.5009837,1.0860777,1.4317675,0.699486,0.4087986,0.47702605,0.87268764,2.1828017,1.6071309,0.86025727,0.7468326,0.9423989,0.81061465,0.70425534,0.6465916,0.637747,0.5893969,2.6151576,0.9318261,0.719456,0.7726232,1.1961104,0.9157252,1.0544349,1.5962731,0.91222775,0.86707234,1.057108,0.49548933,1.0676285,1.4959191,0.55118644,1.2593421,2.1029181,1.2527808,0.65705764,1.723786,1.7795813,1.2066853,2.6128542,2.6113431,1.4030876,1.2037212,0.9147895,0.54227155,0.21239503,0.27076396,0.34508938,0.28020057,0.3093356,0.1558107,0.08336265,0.077847496,0.14542134,0.30759206,0.50222725,0.3120357,0.6144217,0.32641718,0.16732685,0.22994581,0.2225636,0.20837754,0.16293739,0.1829871,0.35822782,0.20087416,0.24130006,0.3667182,0.34960708,0.83585215,0.7219984,0.9704456,0.71223545,0.54132116,0.5224634,0.47310042,0.37144953,0.466905,0.38204494,0.29003504,0.24362943,0.29979327,0.24757823,0.2164889,0.17534964,0.21583457,0.3071012,0.2488277,0.16785473,0.17821775,0.13660933,0.15730841,0.16810548,0.24120149,0.18168649,0.1933872,0.21634296,0.194258,0.12552726,0.17186043,0.11346236,0.23359478,0.21363397,0.3601958,0.19427101,0.15612507,0.31062397,0.6295262,0.43363962,0.2699293,0.41188028,0.5896061,0.28970203,0.19466205,0.43158442,1.0820885,1.6962498,1.0365835,0.4104344,0.24378899,0.5418013,0.786974,0.8159891,0.57197016,0.976468,0.87582743,2.848856,0.71443474,1.510553,1.508239,1.0982479,0.8112267,1.0785592,0.5760613,0.7066701,1.6894594,1.3046718,1.1861589,1.4588443,1.0397921,1.4738632,1.227842,1.0346456,0.9776055,2.1131198,3.5130525,3.4662383,4.3750443,4.8270497,2.4169698,1.1845663,0.9162725,0.8238072,1.2595818,0.48165962,0.15708613,0.4845719,0.5646026,0.17314592,0.18668967,0.22132756,0.094631724,0.1352733,0.24660608,0.47741953,0.7278105,1.0793301,1.1639713,0.7160862,0.65266794,0.46617085,0.24839339,0.47337893,0.4950929,0.41789615,0.71365094,0.8995559,1.0093881,0.69919086,0.5764563,0.75330657,0.619443,0.6500208,0.59276885,0.7140795,0.668668,0.69407296,0.41492248,0.3625469,0.66182816,0.73877203,0.41130733,0.42178416,0.36616918,0.37016836,0.38508147,0.71648306,0.23903921,0.12146541,0.26229382,0.18026055,0.23938887,0.43447894,0.4171028,0.21226668,0.1553329,0.71760327,0.7794022,0.42060438,0.48323372,0.43090832,0.9913808,0.89916956,1.0165011,1.7385685,1.1119148,0.73380053,1.2282264,0.9744154,1.0123402,0.9165335,0.71508956,0.5403641,0.56474453,0.6409406,1.3089412,2.355,1.2680639,0.6519001,1.2956843,1.3981832,1.1990016,1.1949283,1.4816481
2.3574104,2.3288503,7.539155,6.9490666,7.498187,6.2288003,3.5589976,1.5301775,1.4293836,1.9785147,2.0852966,1.3694046,2.4110324,4.5904818,2.2637637,1.2545048,1.0166098,1.980773,2.4750292,1.2204857,3.1707487,1.4851006,1.2060262,1.1248271,0.930635,1.0870183,0.6339955,0.40892074,0.68337935,0.52912414,0.21199138,0.32571912,0.29043764,0.19054067,0.13610873,0.083946474,0.055960763,0.058034357,0.058302246,0.092998914,0.09455783,0.19730249,0.24878529,0.52642125,0.5304845,0.75720173,0.8711512,0.6204475,0.6480645,0.82525474,0.5046432,0.5770244,1.2540357,1.7349335,1.2501274,1.3114868,0.73204595,0.359672,0.5208184,0.6863906,1.0774231,0.8456914,0.9793655,0.88709223,0.8514312,0.73782074,0.2372037,0.6500241,0.5636004,0.5064981,0.86371577,0.60874104,0.3860988,0.6809746,0.43415508,0.38758197,0.46552524,0.27722213,0.39259845,0.97544104,0.9344503,1.144617,0.7391159,0.50507545,0.39245266,0.31512868,0.3791326,0.7005815,1.2204014,1.1004345,0.80657685,0.9944403,1.4384618,1.398532,1.568825,1.2530378,1.1222717,0.35768902,0.95345235,0.92588323,0.5255615,0.8856973,1.4840937,0.84574944,0.25335842,1.3429992,1.5111499,0.62671685,0.6569625,1.5206366,0.7152803,0.6877393,2.9376113,1.3485622,0.45572987,0.57095844,0.842197,0.5145369,0.5513796,0.709252,0.40085244,0.4379621,1.0377151,0.6589273,0.7196701,1.3197945,1.0046285,0.8503239,0.71666235,1.0272874,1.8955681,2.9460514,0.6986591,1.0275029,1.2559341,1.0951302,0.6610648,0.85250854,0.3045805,0.6758137,0.47685385,0.45475492,0.268427,0.20293237,0.18910375,0.14765282,0.05379617,0.060680117,0.03660957,0.13875964,0.13599412,0.099609114,0.21600033,0.2243129,0.25925443,0.22066155,0.1945117,0.23076138,0.2889361,0.25424653,0.23629402,0.30517337,0.33970168,0.17856455,0.28937757,0.75490344,0.7043663,0.84328514,0.54701823,0.27167207,0.12397264,0.25666225,0.23945826,0.29030988,0.30215546,0.23554477,0.13470523,0.26287028,0.35533077,0.33884808,0.254925,0.18647623,0.21383983,0.1327876,0.07316535,0.20139562,0.1873267,0.16693644,0.1477064,0.12679727,0.25217074,0.45618445,0.388866,0.4136693,0.41831946,0.19541046,0.1888292,0.15618922,0.20963228,0.203877,0.37110835,0.368352,0.6710193,0.7603349,0.5869478,0.53068113,0.4349822,0.5442722,0.5416765,0.32899386,0.5807972,1.1650921,1.7109853,0.98092335,0.5687091,1.2513783,1.1157733,0.57940483,0.48207924,0.8653085,0.73372036,0.6869529,1.4008123,4.4569354,3.2491574,0.9347128,1.2343174,1.383494,2.6911325,2.0427744,2.1699436,3.1098464,1.9270207,1.9587256,1.2298843,1.5234777,2.3833401,2.790379,3.3574526,4.463352,8.080679,3.1062202,1.2042434,1.7029154,1.1180627,0.7404972,1.5848777,1.7200712,1.1137993,0.8695793,0.43771508,0.5439165,0.5289632,0.23535842,0.068005696,0.20456445,0.13923533,0.054187354,0.05554752,0.15303697,0.16317928,0.12684594,0.29603738,0.11607308,0.05958771,0.28118354,0.32481712,0.29123738,0.24912219,0.29099426,0.31034422,0.288228,0.3312476,0.39515266,0.3742244,0.63925755,0.5599254,0.2375185,0.444478,0.41833436,0.44284403,0.55225205,0.5081782,0.492377,0.4434231,0.3255096,0.19173063,0.24272372,0.57139593,0.57276386,0.42143235,0.3572124,0.2747721,0.23382826,0.16184182,0.13655749,0.1342475,0.12709625,0.19638756,0.34612367,0.29270244,0.18351942,0.39335132,0.31666386,0.33980688,0.44438952,0.32243565,0.42192948,0.8096771,0.90135485,0.74736077,0.79680514,1.2026584,0.9895761,0.95585436,1.4007702,1.2162088,1.0465506,1.1134843,0.6946877,0.74440503,1.7721965,1.1114808,0.7115267,0.63132674,1.2129699,1.0447334,0.806813,0.8851671,2.0345755
