Trajectory,Repetition,Y_Position,X_Position
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2142,754
1,3,2201,759
1,3,2208,760
1,3,2216,760
1,3,2223,760
1,3,2231,760
1,3,2240,760
1,3,2246,760
1,3,2252,760
1,3,2257,760
1,3,2266,761
1,3,2276,761
1,3,2287,761
1,3,2299,761
1,3,2309,761
1,3,2320,761
1,3,2331,761
1,3,2338,761
1,3,2345,760
1,3,2353,759
1,3,2360,757
1,3,2363,757
1,3,2364,757
1,3,2365,757
1,3,2369,757
1,3,2373,757
1,3,2374,757
1,3,2374,757
1,3,2374,757
1,3,2376,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,757
1,3,2377,755
1,3,2377,753
1,3,2377,753
1,3,2377,753
1,3,2377,753
1,3,2377,753
1,3,2377,753
1,3,2377,753
1,3,2377,753
1,3,2377,752
1,3,2377,749
1,3,2378,743
1,3,2378,738
1,3,2378,735
1,3,2377,730
1,3,2377,726
1,3,2377,720
1,3,2377,711
1,3,2377,706
1,3,2377,702
1,3,2377,699
1,3,2375,698
1,3,2373,696
1,3,2367,695
1,3,2361,693
1,3,2353,692
1,3,2345,691
1,3,2338,689
1,3,2331,688
1,3,2325,688
1,3,2317,687
1,3,2308,686
1,3,2300,685
1,3,2291,684
1,3,2287,683
1,3,2286,683
1,3,2283,683
1,3,2281,683
1,3,2281,683
1,3,2281,683
1,3,2282,681
1,3,2288,671
1,3,2296,654
1,3,2300,646
1,3,2301,643
1,3,2301,641
1,3,2301,635
1,3,2301,627
1,3,2301,621
1,3,2301,615
1,3,2301,611
1,3,2300,609
1,3,2299,607
1,3,2299,607
1,3,2299,607
1,3,2299,607
1,3,2299,607
1,3,2301,607
1,3,2311,606
1,3,2325,607
1,3,2334,608
1,3,2343,608
1,3,2350,608
1,3,2358,609
1,3,2366,609
1,3,2372,610
1,3,2373,610
1,3,2373,610
1,3,2373,610
1,3,2378,610
1,3,2386,610
1,3,2392,610
1,3,2395,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,610
1,3,2396,609
1,3,2396,609
1,3,2396,609
1,3,2397,609
1,3,2397,608
1,3,2397,608
1,3,2398,608
1,3,2398,608
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,607
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,608
1,3,2398,609
1,3,2398,609
1,3,2398,609
1,3,2398,609
1,3,2398,609
1,3,2398,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
1,3,2397,609
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2130,755
2,1,2190,760
2,1,2197,761
2,1,2207,762
2,1,2212,762
2,1,2218,763
2,1,2226,764
2,1,2232,765
2,1,2239,765
2,1,2248,765
2,1,2253,765
2,1,2260,765
2,1,2266,764
2,1,2271,764
2,1,2279,763
2,1,2284,762
2,1,2289,761
2,1,2297,761
2,1,2302,760
2,1,2309,760
2,1,2314,760
2,1,2320,760
2,1,2324,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,760
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2325,759
2,1,2326,759
2,1,2327,757
2,1,2329,753
2,1,2331,749
2,1,2331,745
2,1,2331,740
2,1,2331,734
2,1,2332,727
2,1,2333,721
2,1,2333,713
2,1,2333,708
2,1,2333,702
2,1,2333,696
2,1,2333,690
2,1,2333,686
2,1,2334,681
2,1,2336,674
2,1,2340,662
2,1,2342,653
2,1,2342,647
2,1,2342,646
2,1,2341,645
2,1,2336,642
2,1,2329,640
2,1,2320,638
2,1,2313,637
2,1,2304,636
2,1,2294,635
2,1,2285,635
2,1,2273,634
2,1,2263,634
2,1,2255,634
2,1,2253,634
2,1,2248,634
2,1,2245,634
2,1,2243,634
2,1,2243,634
2,1,2243,634
2,1,2242,634
2,1,2239,634
2,1,2234,633
2,1,2229,633
2,1,2228,633
2,1,2227,633
2,1,2227,633
2,1,2227,633
2,1,2227,633
2,1,2227,633
2,1,2241,634
2,1,2255,635
2,1,2271,637
2,1,2284,638
2,1,2298,638
2,1,2310,638
2,1,2325,637
2,1,2343,637
2,1,2360,637
2,1,2374,636
2,1,2392,634
2,1,2411,633
2,1,2428,632
2,1,2439,631
2,1,2455,630
2,1,2470,631
2,1,2481,632
2,1,2489,633
2,1,2501,634
2,1,2513,636
2,1,2526,639
2,1,2533,641
2,1,2538,643
2,1,2543,645
2,1,2548,647
2,1,2559,650
2,1,2567,652
2,1,2577,653
2,1,2585,655
2,1,2593,656
2,1,2604,657
2,1,2616,655
2,1,2635,653
2,1,2643,653
2,1,2652,652
2,1,2664,650
2,1,2672,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2674,649
2,1,2673,649
2,1,2667,656
2,1,2661,665
2,1,2655,676
2,1,2650,685
2,1,2645,696
2,1,2642,705
2,1,2641,711
2,1,2641,717
2,1,2640,722
2,1,2638,728
2,1,2638,732
2,1,2636,737
2,1,2636,739
2,1,2635,743
2,1,2635,745
2,1,2635,751
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
2,1,2635,754
