,Acuracia,Especificidade,Similaridade,grupo
89,0.8333333333333334,0.8260869565217391,0.791694171392558,CF
90,0.6875,0.0,0.781490211298011,CF
91,0.4375,0.2857142857142857,0.6651078266361264,CF
92,0.6,1.0,0.7144345083117603,CF
93,0.8333333333333334,1.0,0.9313170236828052,CF
94,0.8571428571428571,0.8333333333333334,0.7576216859121756,CF
95,0.6875,1.0,0.781490211298011,CF
96,0.5,0.0,0.911155429152338,CF
97,0.6875,0.0,0.8240230631606676,CF
98,0.8571428571428571,0.8611111111111112,0.842988683945308,CF
99,0.5625,0.4,0.761386987626881,CF
100,0.6111111111111112,0.5925925925925926,0.6701662532667129,CF
101,0.75,0.4,0.76,CF
102,0.625,0.0,0.8744746321952062,CF
103,1.0,1.0,0.7628322344561482,CF
104,0.625,1.0,0.7344124877258417,CF
105,0.5625,0.0,0.9063269671749656,CF
106,0.75,0.0,0.8003103872421938,CF
107,0.84,0.75,0.7807983207583857,CF
108,0.72,0.6428571428571428,0.7382518694760007,CF
109,0.5625,0.1428571428571429,0.7815390739430262,CF
110,0.875,0.6,0.7402332101976052,CF
111,0.625,0.0,0.8838834764831844,CF
112,0.88,0.8333333333333334,0.7604691006293736,CF
113,0.875,1.0,0.7814236239386015,CF
114,0.8125,0.5,0.8343058507453917,CF
115,0.52,0.4545454545454546,0.7894840920675568,CF
116,0.7755102040816326,0.8055555555555556,0.825526651825102,CF
117,0.75,0.4,0.7474093186836597,CF
118,0.76,0.6875,0.6841170910977037,CF
119,0.6875,0.4,0.7681706886470947,CF
120,0.7777777777777778,0.8181818181818181,0.8485666220435755,CF
121,0.8571428571428571,0.8888888888888888,0.7145991037213356,CF
122,0.72,0.8888888888888888,0.7863695938229543,CF
123,0.625,0.0,0.8365507441279434,CF
124,0.6666666666666666,0.7727272727272727,0.7530977603847103,CF
125,0.8055555555555556,0.782608695652174,0.8182235610872907,CF
126,0.875,0.6,0.7174911692708499,CF
127,0.625,0.1428571428571429,0.7411990403144051,CF
128,0.76,0.7142857142857143,0.7838155925451363,CF
129,0.5625,0.0,0.8660254037844387,CF
