737446.39049772,737446.39049772,737446.390671586,737446.390841493,737446.390841493,737446.391015266,737446.391185289,737446.391185289,737446.391359005
737446.391518484,737446.391515648,737446.391692188,737446.391851644,737446.391848819,737446.392025382,737446.392184757,737446.392181933,737446.392358449
737446.392539502,737446.392539502,737446.392713194,737446.39289434,737446.39289434,737446.393068032,737446.393249051,737446.393249051,737446.393422743
737446.393592257,737446.393592257,737446.393765961,737446.393935532,737446.393935532,737446.394109248,737446.394278738,737446.394278738,737446.394452407
737446.394604583,737446.394604583,737446.394778264,737446.394930417,737446.394930417,737446.395104109,737446.395256204,737446.395256204,737446.395429884
737446.395587778,737446.395587778,737446.395761458,737446.395919352,737446.395919352,737446.396093032,737446.396250914,737446.396250914,737446.396424606
737446.396588275,737446.39658544,737446.396761979,737446.396925718,737446.396922882,737446.397099398,737446.397263067,737446.39726022,737446.397436736
737446.397585984,737446.397585984,737446.397759664,737446.397908877,737446.397908877,737446.398082569,737446.39823184,737446.39823184,737446.398405544
737446.398575012,737446.398575012,737446.398748692,737446.39891816,737446.39891816,737446.39909184,737446.399261319,737446.399261319,737446.399434988
737446.39958566,737446.399582824,737446.39975934,737446.399910023,737446.399907187,737446.400083715,737446.400234363,737446.400231516,737446.400408032
737446.400567407,737446.400564572,737446.400741099,737446.400900417,737446.400897593,737446.401074109,737446.401233484,737446.401230648,737446.401407164
737446.401565058,737446.401565058,737446.401738738,737446.401896678,737446.401896678,737446.40207037,737446.40222831,737446.402228322,737446.402402002
737446.402561343,737446.402558519,737446.402735023,737446.40289441,737446.402891574,737446.40306809,737446.403227477,737446.40322463,737446.403401169
737446.403544607,737446.403544607,737446.403718287,737446.403861806,737446.403861806,737446.404035486,737446.404178947,737446.404178947,737446.404352639
737446.404496088,737446.404496088,737446.40466978,737446.404813287,737446.404813287,737446.404986979,737446.405130405,737446.405130405,737446.405304097
737446.405447546,737446.405447546,737446.405621227,737446.40576478,737446.40576478,737446.405938461,737446.406081956,737446.406081956,737446.406255637
737446.406404896,737446.406404896,737446.406578576,737446.40672787,737446.40672787,737446.406901562,737446.407050891,737446.407050891,737446.40722456
737446.407382523,737446.407382523,737446.407556227,737446.407714225,737446.407714225,737446.407887917,737446.408045857,737446.408045857,737446.408219537
737446.408374641,737446.408374641,737446.408548322,737446.408703472,737446.408703472,737446.408877153,737446.409032222,737446.409032222,737446.409205914
737446.40935662,737446.409353785,737446.409530324,737446.409681065,737446.409678229,737446.409854745,737446.410005475,737446.410002627,737446.410179155
737446.41034875,737446.41034875,737446.410522431,737446.410691944,737446.410691944,737446.410865625,737446.411035185,737446.411035185,737446.411208877
737446.411358137,737446.411358137,737446.411531829,737446.411681146,737446.411681146,737446.41185485,737446.412004282,737446.412004282,737446.412177975
737446.412327257,737446.412327269,737446.412500949,737446.412650255,737446.412650255,737446.412823924,737446.412973183,737446.412973194,737446.413146875
737446.413315081,737446.413312245,737446.413488773,737446.413656863,737446.413654028,737446.413830544,737446.413998634,737446.413995787,737446.414172315
737446.414331782,737446.414328947,737446.414505475,737446.414664873,737446.414662037,737446.414838576,737446.414998113,737446.414995289,737446.415171794
737446.415347141,737446.415347141,737446.415520833,737446.415696192,737446.415696192,737446.415869884,737446.416045266,737446.416045266,737446.416218958
737446.416369711,737446.416366875,737446.416543391,737446.41669412,737446.416691285,737446.416867801,737446.417018588,737446.417015752,737446.417192269
