,ID,grupo,Desempenho,Acuracia,Similaridade,Especificidade,Protocolo,Complexidade,psd_delta_CZ,psd_theta_CZ,psd_alfa_CZ,psd_beta_CZ,psd_gamma_CZ,psd_delta_C3,psd_theta_C3,psd_alfa_C3,psd_beta_C3,psd_gamma_C3,psd_delta_C4,psd_theta_C4,psd_alfa_C4,psd_beta_C4,psd_gamma_C4,psd_norm_delta_CZ,psd_norm_theta_CZ,psd_norm_alfa_CZ,psd_norm_beta_CZ,psd_norm_gamma_CZ,psd_norm_delta_C3,psd_norm_theta_C3,psd_norm_alfa_C3,psd_norm_beta_C3,psd_norm_gamma_C3,psd_norm_delta_C4,psd_norm_theta_C4,psd_norm_alfa_C4,psd_norm_beta_C4,psd_norm_gamma_C4,Proporção espacial x,Proporção espacial y
54,ID_12,CF,0.4442746258674876,0.5625,0.7703238776024629,0.0,protB_CF,4,7.847419634344988,2.9693768883589655,0.6819958434789442,1.1966661641054088,1.2979799330423702,0.8502532982674893,0.7945845572976395,0.38831304300401825,1.1238839879297302,1.5566529839361465,0.35481795475789113,0.3419757886149455,0.1362911107207765,0.6480228739746963,1.4167463900776056,2.0027998194122842,0.618097170652035,0.3927595146999808,0.19157021799240712,0.6842103197524634,5.107248377987183,4.9420722726491935,3.9660585487270925,2.3768052346507194,6.0627157808837255,0.42836546647677004,0.4351417509545136,0.3637250524811967,0.2822470743611271,1.4489256456777295,0.7365384615384616,0.6768935762224353
55,ID_12,CF,0.4834688645687433,0.5625,0.7450494508490871,0.1428571428571429,protB_CF,4,7.368506834609434,2.45261361123994,0.46044304326642305,1.242821586856735,0.6540712751075262,0.736506547582394,0.35763319829129614,0.23779450202709995,0.7020757357167895,0.5981378554906769,0.43694339774447144,0.21141561774129514,0.1989866668736795,0.4582367905641149,0.2676184304846174,1.8805728309858323,0.5105291752465524,0.2651678715485983,0.19895908270942136,0.3447836941771991,4.424001504236151,2.2243688186759027,2.428728405074775,1.4847593716917107,2.32957496182465,0.5275140671121652,0.26901250072607263,0.5310429672846908,0.19958553732534481,0.2736969791494895,0.7788461538461539,0.8763183125599233
56,ID_12,CF,0.491634892917024,625,0.8499046787510721,0.0,protB_CF,4,5.362949710615794,2.152439614292234,0.8545298624085262,1.121792999583704,0.8296147057080816,0.4472787250051624,0.7174919956014492,0.3191540381521918,0.7331521092055482,0.47681019896117505,0.35333369805812254,0.29760679899482056,0.08051846771195414,0.39747238315612776,0.3233343383612919,1.3687193004092488,0.4480457973553657,0.4921213776672763,0.17958402762499825,0.43731873553190215,2.686685894010059,4.462580180728857,3.259698905764478,1.5504801115325746,1.8570386255378823,0.42657354950909154,0.37868512310498276,0.21488256819798268,0.17311953295269414,0.3306783897675955,0.7826923076923077,0.725790987535954
57,ID_12,CF,0.8309097708015619,0.75,0.9245474942228676,0.8181818181818181,protB_CF,6,6.887918436405016,3.5288251820020378,1.0858591849682853,1.8714297148108017,1.0755492755833984,0.2667898679646896,0.40367939800489694,0.1968469377970905,0.48044467143881775,0.31487103979088715,0.48403392611362506,0.366516691428842,0.2550697290644166,0.8795465928415069,0.4743418875250427,1.7579182002938687,0.7345503594616224,0.6253432929226167,0.2995908208800947,0.566959392069758,1.6025367066525795,2.5107620599935943,2.0105080025159556,1.0160509646011833,1.226332163676233,0.5843656324881461,0.46636843943937434,0.6807138785477423,0.38308748435245255,0.48511584745705105,0.8730769230769231,0.7689357622243528
58,ID_12,CF,0.6261701726862824,875,0.6701771847255139,0.3333333333333333,protB_CF,6,5.493391619893373,4.133237031055614,0.7800822131684981,2.0426628670975333,0.893912882929726,0.39170738364191493,0.3122446723864414,0.16089433984234347,0.46537173011529376,0.3423307430807654,0.44992504444962833,0.5663501833623741,0.2567036481195828,0.7673700738450862,0.40985427676787367,1.402010374994014,0.860363035943739,0.4492471829553102,0.32700295410074015,0.47121253872283775,2.35288343347467,1.9420661067610299,1.6433039875174247,0.9841745020622624,1.3332798123763099,0.5431865805008567,0.7206434450808454,0.685074377856519,0.33422887832122244,0.41916349796885016,0.8923076923076924,0.9194630872483222
59,ID_12,CF,0.8128438052134682,0.75,0.7885314156404046,0.9,protB_CF,6,6.449575928854756,2.374137577135116,1.2490889494074509,1.8219454741483787,1.202714213377476,0.5017708426748868,0.4498828639043495,0.24671671599207912,0.6474144374806201,0.6991533732616517,1.2582228846440557,0.7624755235156044,0.5518729085451923,1.7244123664568178,2.070286461730575,1.6460454655773358,0.4941938239362002,0.7193468615348324,0.29166905702043394,0.6339924490026557,3.014005741106062,2.79813344875876,2.5198559723993976,1.3691609103061617,2.723001358089054,1.5190303243816083,0.9702000709065385,1.4728033366372077,0.7510696998075248,2.1173098935064307,1.0076923076923077,0.9980824544582934
60,ID_12,CF,0.4703851430507793,0.5,0.911155429152338,0.0,protB_CF,8,4.587860817991896,3.216114768292755,0.9948225633706897,1.4582269650418311,0.9393293853463547,0.31664597872804734,0.1494630678280373,0.12667007740674308,0.3306817377506377,0.2969003955399785,0.61656920297537,0.48244236313621514,0.27183338897884823,0.654793853755109,0.5440125592031109,1.1709029522963468,0.6694574361938203,0.5729155550405143,0.23344259740502105,0.4951531550986887,1.9020092771768544,0.9296144463342986,1.2937524309780584,0.6993302633814673,1.1563416715004249,0.7443731375656399,0.6138762497777343,0.7254516684880226,0.2851961820397774,0.5563689832708761,0.85,0.8801534036433365
61,ID_12,CF,0.5314858431944031,0.75,0.8444575295832093,0.0,protB_CF,8,8.001812275324482,3.0307195556815714,0.7957860216265544,4.192180422251113,0.9697173728113739,0.20129336598984082,0.21459369781950954,0.13036973632551963,0.4288895988793229,0.25128374116434316,1.0110031125805108,0.38467988269985653,0.22376826291292673,0.6994976479290926,0.5202389272085384,2.0422035429138283,0.6308660883535888,0.45829096269077724,0.6711119119462342,0.5111717190924634,1.2091164115987578,1.3347069913942415,1.3315391191837294,0.9070215917760349,0.9786779190724608,1.2205662484738882,0.4894799084840153,0.597178515467357,0.3046669686820119,0.5320553691130495,0.903846153846154,0.8533077660594439
62,ID_12,CF,0.6648724223121572,875,0.7862839336031381,0.3333333333333333,protB_CF,8,1.946388954820577,1.7961167031899095,0.8567847908125259,4.236189743096475,1.2676293882805112,0.6848083676231909,0.2871349824999925,0.19734819215955213,0.568209296943678,0.524600237042705,1.1506487926453701,0.45430404134094715,0.39448642201023176,1.8923577608802589,4.133372208343644,0.496752770829248,0.37387461886526807,0.4934199846809501,0.6781572145050697,0.6682114931084346,4.113464107580897,1.7858915360083853,2.015627594003144,1.2016567954141715,2.0431670825773547,1.3891580180850591,0.5780720816975752,1.0527802861828022,0.8242185007714438,4.227255518521306,1.0134615384615384,0.9683604985618408
63,ID_12,CF,0.6451363699593685,0.75,0.7854091098781056,0.4,protB_CF,4,5.662431416567415,2.6861378573812544,0.7470595010090619,2.454743183989194,1.1146956179572953,1.0926116701739375,0.44424829684430733,0.36275213096814696,0.9318449738202617,0.5951994563702101,0.7040597392915515,0.29263551732583437,0.16384316222683992,0.5084874965177733,0.49972025067290815,1.445152310818441,0.5591389278126425,0.430229494613317,0.392971491112339,0.5875947892364946,6.563031500890654,2.763088169587312,3.7049906409667046,1.970678500134873,2.318130742141762,0.849998920868959,0.3723594933909844,0.4372542161002285,0.22147228748434486,0.5110706418138947,0.7057692307692308,0.6097794822627037
64,ID_12,CF,0.4600796829519714,0.5625,0.6748819059987713,0.1428571428571429,protB_CF,4,6.715796926073381,3.017363662365824,0.6774988614779431,1.8071660342684481,0.8460320839276392,1.6802105674287304,0.6793862194172107,0.42792751446540933,0.8318084410348092,0.5847523406714572,0.3330506006022915,0.28443418523238506,0.16542861703783274,0.3874375065606728,0.32508219544524763,1.713989756821769,0.6280859630342475,0.39016971523827454,0.28930306673464645,0.44597290599721234,10.092583836678807,4.225573938689146,4.370663328358792,1.7591198719006946,2.2774422304020474,0.4020861232479559,0.36192383646405124,0.4414853771149507,0.16874883143212913,0.3324659467867344,0.8134615384615385,0.8571428571428571
65,ID_12,CF,0.4640647368109619,625,0.7671942104328858,0.0,protB_CF,4,6.2295443458424415,2.964267070638016,0.6227670310181566,1.2279636539460625,0.726444532460846,0.7687193246965762,0.4756502021336928,0.2892574448196683,0.6427003650060215,0.5601515151738568,0.25599113905627746,0.43136126987519674,0.11692261432472151,0.4112140582037682,0.30054199561391215,1.5898895270324684,0.6170335253167969,0.358649805878752,0.1965805267411895,0.382934152666318,4.6174952007641155,2.958398390524435,2.9543482571048467,1.3591915253389568,2.1816290886766936,0.3090535927658639,0.548878910485689,0.31203564052409655,0.179104734609587,0.30736835336090573,0.8384615384615385,0.716203259827421
