grupo,banda,canal,psd_mean,psd_std,psd_db_mean,psd_db_std
CV,total,C1,5.543011548573589,51.03956981134837,0.8819546397341937,4.565472280089371
CV,total,C2,1.385262510952178,8.133052024710185,-0.9205322331713733,2.4875721310101624
CV,total,C3,0.6723460137899188,0.513338695119351,-2.2325352924250232,1.9675780069786135
CV,total,C4,0.7589736306320389,0.6109961095465767,-1.9517592375364912,2.431034550388916
CV,total,CP1,0.9136321740850257,0.8253632504348629,-1.3430877566844226,2.687665789217128
CV,total,CP2,3.350982651545729,18.067652302230552,-0.49286206096899554,4.946033924924761
CV,total,CP3,1.113998637233224,1.044297441677586,-0.5553050211692567,2.805758153292429
CV,total,CP4,1.2863864664469964,7.48366826404911,-1.3484298903093979,3.346333718125183
CV,total,CPZ,0.9955774731273129,0.9080888726862499,-1.545573942981895,3.7249577868196657
CV,total,CZ,0.7081237690726738,0.9243966792405578,-2.2708236459660354,2.231424108426711
CV,total,F3,0.6113456370720325,0.3981841426591765,-2.7211438082200425,2.187618202910609
CV,total,F4,0.7625643021142192,0.6533334536656755,-2.0294215507908357,2.700447397003012
CV,total,F7,0.5353740316967808,0.3967416818593892,-3.7090889226189367,3.183706264344753
CV,total,F8,0.7805237920692898,0.5133888982798394,-1.9166323633021551,2.747626559135032
CV,total,FC1,0.6590777520748593,0.5434735166341648,-2.7076571638618754,2.709514516892378
CV,total,FC2,1.319605501720926,0.9693774420709959,0.6945102095383797,1.852702681530287
CV,total,FC3,0.9527411747954571,0.6199859126397663,-0.808977133558039,2.117548045874307
CV,total,FC4,1.2287671888298988,1.6142567241300472,-0.6226521922459956,3.2010109195885446
CV,total,FCZ,0.8425022796757381,0.5975411882815006,-1.6257046947087725,2.7381689092499157
CV,total,FP1,0.8631092616069955,1.2218967831999266,-2.646285001710213,3.8580151736400774
CV,total,FP2,1.0339641438681384,1.6470109683239078,-2.1009315435151743,4.073013642679086
CV,total,FZ,0.7451453180092551,0.5131435104924845,-2.075752003242947,2.57109029990014
CV,total,O1,1.2166819941935545,1.9888627278313666,-5.007479128818726,7.51892178050375
CV,total,O2,0.9258115930187879,1.4762730818036898,-4.466463721213749,6.5014014669307425
CV,total,OZ,0.6335180986195806,0.5438657087893172,-3.7482530674387227,4.216979355965622
CV,total,P3,0.527564662622041,0.4089569005884233,-4.311356963026736,4.059804450820733
CV,total,P4,0.7503833524158882,2.4689024913821567,-4.772871795752486,5.373316720494107
CV,total,P7,0.6429558234669039,0.4086284466140515,-2.705952270263712,2.602074747936866
CV,total,P8,1.9245573708719226,1.4219706733139121,2.1675333770027927,2.2074039555923672
CV,total,PZ,1.2256627185956284,0.7192817266798696,0.38756675623878756,1.9683674559736584
CV,total,T7,11.545121930760907,65.1649071858084,2.0808787354846934,5.11826655720163
CV,total,T8,1.5480267256881906,5.002095545123398,-0.6212340147602381,3.805212692618094
CV,delta,C1,53.77831270016308,754.8170741483206,4.790577958851512,6.375161531132967
CV,delta,C2,7.617704433757307,62.15483779761171,3.140765583602044,4.664975193441258
CV,delta,C3,2.040861967209554,9.557174039192194,0.4675731034810406,3.824254828275798
CV,delta,C4,1.8415424344846,3.9929159389170823,-0.2404982183910565,4.779153695684399
CV,delta,CP1,3.7600788214126823,6.4469033241219735,3.255039688830628,4.316285643382068
CV,delta,CP2,35.93462266266204,318.45927169897976,4.4694174835678,6.074718313272002
CV,delta,CP3,4.48462356621179,6.234887624869185,3.873314202178868,4.737046365525697
CV,delta,CP4,4.897692714340428,15.384000485141877,3.1564495243475226,4.900143504658284
CV,delta,CPZ,4.2249498719304475,5.230873478818281,3.6874385541396535,4.966746289541715
CV,delta,CZ,2.181812310285257,6.678214608804389,0.8265268259369775,4.185493832317008
CV,delta,F3,1.2427015717392091,1.2820390613949149,-0.4915611662481989,3.4483123125912476
CV,delta,F4,1.6388071917526172,2.2401365560726103,0.13934014755198246,4.149228926914547
CV,delta,F7,0.8888277390329514,1.3008279544578703,-2.8163832440700127,4.7720610488556074
CV,delta,F8,1.73066707131672,2.983119305362168,-0.18546497172623455,4.601739893709948
CV,delta,FC1,2.3316548514974693,5.982499753457311,1.6600503757782339,3.6168206115362787
CV,delta,FC2,3.8404987079567303,7.3299259722234025,3.0254921000251818,4.574792450872156
CV,delta,FC3,2.9909881060120598,4.577889040117599,1.9905883730404568,4.542729321225795
CV,delta,FC4,3.5243692885895523,9.351916970072454,1.7460694744905354,4.855322594999638
CV,delta,FCZ,3.6388521563443583,5.4225621136402555,3.1525805938353666,4.299683536840013
CV,delta,FP1,1.9370298978935878,4.596540293323932,-1.5705713362772922,6.015853588690829
CV,delta,FP2,2.764721298725155,9.789448490046997,-0.5660946010267357,5.950063202154467
CV,delta,FZ,2.3423184738197587,4.036386578634617,1.750025734830292,3.6464495513540145
CV,delta,O1,1.861961335096035,3.5226448681501528,-0.44281299235126237,5.205474247220257
CV,delta,O2,3.0379472962910157,18.63771749656537,0.03727861504568117,5.022763965546003
CV,delta,OZ,2.3216099543885087,3.2242380432572992,1.1340872935600352,4.684288364588714
CV,delta,P3,1.3654240918692002,1.3363760850576716,-0.4161934187467766,4.158273295257256
CV,delta,P4,1.6427792636288363,3.9156056161726505,-0.8254789066607773,4.601048227927572
CV,delta,P7,2.0204907898476026,2.464897427436295,1.5185462382683013,3.544914398402178
CV,delta,P8,5.786654531285988,12.006392490571436,4.558853550030405,4.615699012368573
CV,delta,PZ,3.797868670745024,7.237917383055626,3.3152189284571096,4.167950510518321
CV,delta,T7,90.8458891253467,635.6943449573101,4.09663688430939,8.165354367386907
CV,delta,T8,3.5188275553403243,12.550421487730803,1.730399637672027,4.945234526009026
CV,theta,C1,11.953140099137762,112.44894500993547,2.826375724040075,5.345812848271449
CV,theta,C2,3.67736245976665,36.72232187225918,1.5981103419318945,3.7408558798969156
CV,theta,C3,1.0582905596853915,0.7526575002659176,-0.7126653201073802,2.9494728984885628
CV,theta,C4,1.2273500525010654,1.358203719265539,-0.7480280989622994,3.6630365956098836
CV,theta,CP1,2.081003301537651,2.4097576085945356,1.595243389820438,3.51117252186178
CV,theta,CP2,14.758761926652305,115.43216141500464,2.1728877202647134,5.627527439751886
CV,theta,CP3,2.3528573995380007,2.879714476693161,2.274207433791231,3.3547446919179356
CV,theta,CP4,2.29435721742023,15.09224370259399,0.7605253313240499,3.486354974843233
CV,theta,CPZ,1.9770591033347908,2.0810192564588794,1.084489094499566,4.076886468395598
CV,theta,CZ,1.2707049811064657,1.8970241449225165,-0.2562015738933666,3.193704174612654
CV,theta,F3,0.97660417460781,0.8895124652904043,-1.0304929053649485,2.7425187656575902
CV,theta,F4,1.1969680840636592,1.1900011834232147,-0.847479722943927,3.7187571740205376
CV,theta,F7,0.5739377573456275,0.513519148033994,-3.7232232861951826,3.7023272259441735
CV,theta,F8,1.0997278791674034,0.9949176348722105,-1.029909756825733,3.657184700364802
CV,theta,FC1,1.4510449552516067,1.6364871045635543,0.4125209790014466,3.1652485628977187
CV,theta,FC2,2.2525774512850605,2.8592681334222427,2.078331071547731,3.312770827569684
CV,theta,FC3,2.020087575685231,2.306369086085824,1.2555228003087455,3.781332935012592
CV,theta,FC4,2.010659198206333,3.6038066078606303,0.3020318842102538,4.4859951248651795
CV,theta,FCZ,2.1288798852091806,2.253294299299,1.4695899786300703,3.9265218122111367
CV,theta,FP1,1.2413974740354483,2.2350990611774306,-2.2526233035332126,5.139472714366869
CV,theta,FP2,1.5763511655813611,3.675913789348609,-0.8564655712322621,4.6388972689683134
CV,theta,FZ,1.5484644963359728,1.3996771146455758,0.6500853628002163,3.2454029983155883
CV,theta,O1,1.8179699106470972,2.9567234700514216,-1.153442319512156,5.826807026103881
CV,theta,O2,1.6427732817551264,3.2704285150920005,-0.6935505906697922,5.03187224847444
CV,theta,OZ,1.4266759218003324,1.4594553300014246,-0.018450963260495952,3.6663662692232326
CV,theta,P3,1.1638442124475512,0.9848968727403473,-0.8084973651519316,3.8171495957183663
CV,theta,P4,1.3886887873929512,7.7607922834208365,-2.3523274494984827,4.471209967861513
CV,theta,P7,1.451094335108448,1.0758264783101066,0.5688521741032463,3.0893337625809503
CV,theta,P8,2.8291690410953234,3.940100954295308,2.774760340384037,3.5516237599088316
CV,theta,PZ,2.0667872575215016,2.1794595071037457,1.8074702939892315,3.290197795250025
CV,theta,T7,42.318243641918315,253.41446642476564,2.6840309715681716,7.0667961078207995
CV,theta,T8,1.7600991649940159,3.2344155923028945,0.09136400138286518,4.393751260423122
CV,alfa,C1,6.443246840035978,30.02262568050007,4.024746233246877,4.699477507697184
CV,alfa,C2,3.2079285867785936,11.827278756451502,2.790926625028675,3.798061157776122
CV,alfa,C3,2.9340978399114728,4.090023771974401,2.438026986519932,4.189037872564687
