grupo,banda,canal,psd_mean,psd_std,psd_db_mean,psd_db_std
all,beta,FC1,1.0807008762426749,1.1706093600716831,-1.2191649953998087,3.3005869118134705
all,beta,FC2,1.1962786791518727,0.40182370990694455,0.5589306908098659,1.3709615911449422
all,beta,FC3,1.1414127469527622,0.9281301733082807,-0.8052139591940202,3.475630424708291
all,beta,FC4,1.3489136862477722,0.7297427109513992,0.5631400640618547,2.6973124698950004
all,beta,FCZ,0.975673145810339,0.6449324140958252,-0.8721538798591609,2.4584003590616117
all,beta,FP1,0.9740291343616815,1.173371707171034,-2.839214028328941,4.843193961480226
all,beta,FP2,1.198761675681853,1.2028175771534504,-1.2682654530975426,4.460013426970174
all,beta,FZ,1.0868844121191152,0.9686518822826431,-0.739085238456043,2.798708655982359
all,beta,O1,2.3001943708180814,2.386068588290655,1.8648107569365715,4.101305274146845
all,beta,O2,3.3625889842727545,4.841885567849569,2.1558591804847818,5.081128787128102
all,beta,OZ,1.73434167438583,2.0987661831290403,-1.3523043947543734,6.214852896607542
all,beta,P3,1.5979618107545375,1.5401088902494104,0.0765659614270662,4.452754862983969
all,beta,P4,1.3772063503864072,1.8583910241578852,-1.972769001803901,5.4355228137368075
all,beta,P7,1.009486433240517,0.8857093521833324,-1.089179054558005,2.9016438037600656
all,beta,P8,1.3166450008434323,0.3316323843093887,1.0479946871288017,1.1571026264721977
all,beta,PZ,1.2851600820848101,0.4328709513221776,0.8170220435606316,1.6051418501034806
all,beta,T7,1.4740738680450625,1.1992763338798629,0.37163169304442795,3.740581399783503
all,beta,T8,2.6029886062735716,4.0007067557738765,0.948901378678169,4.860384290224777
all,gamma,C1,1.2605936751815863,0.5277142430569767,0.6813817531678963,1.6412118748702675
all,gamma,C2,1.3710423109344865,0.8866180975396388,0.484175981109044,2.8474553175706956
all,gamma,C3,1.3829897000812668,1.010357223513614,0.49257102844228673,2.7886416378070233
all,gamma,C4,1.1124407563297067,0.9513344580732629,-0.7641675229617153,3.245003128415045
all,gamma,CP1,1.2677843415120316,0.9241899416977741,-0.3360181449747246,3.7293968898967953
all,gamma,CP3,1.2963673072841022,0.6419647629483741,0.5653843106107539,2.2829646716457663
all,gamma,CPZ,2.4532442981623506,1.6713155072317083,2.891493346754677,3.0420062695884478
all,gamma,CZ,1.235274929068603,3.6820516199828224,-0.5569145882426862,2.368703523228081
all,gamma,F3,0.9244676214656917,0.7673633663843986,-1.36333040986498,2.996824014242564
all,gamma,F4,1.4793517450451266,1.4801640944710515,-0.1157562185961016,4.019184547726813
all,gamma,F7,1.9915997757745738,2.6499297101420627,0.5929143541846131,4.119209979159292
all,gamma,F8,1.133441967032773,0.8581392897401752,-0.31551645643474574,2.5468986324623177
all,gamma,FC1,0.9083217568748922,0.4025526003024464,-0.790368854128285,1.7628298395928834
all,gamma,FC2,1.2869746693420423,0.1620803066009556,1.0602068231039117,0.5633801969229797
all,gamma,FC3,0.8241330221787432,0.40917950832445404,-1.3136374977336154,2.003712197902986
all,gamma,FC4,1.9843466399455396,1.4543492480841314,1.853787262898209,3.1630227493326926
all,gamma,FCZ,0.9472635078509428,0.20266026755639172,-0.3284199747733445,0.8948700355839042
all,gamma,FP1,0.9346789029189035,1.1037164341734609,-4.102337411130285,6.08555628412453
all,gamma,FP2,1.4355626596332305,3.173285903771665,-1.5468170244713113,5.1062588314518536
all,gamma,FZ,1.178363126165116,0.6609963164750088,0.10352593029876939,2.273353285566433
all,gamma,O1,3.0333303986792486,3.257618368862533,3.376051395591964,3.385762383355424
all,gamma,O2,3.7400696129403648,3.5837099003493407,4.2264721397366865,3.55139676697667
all,gamma,OZ,2.003110387073285,2.0401296038173524,-0.02422961449130155,5.832630732793201
all,gamma,P3,1.2332050547558708,0.8780758464332467,-0.10230205763898523,3.13624968480801
all,gamma,P4,0.9976706741292136,0.7159012286628608,-1.3807165385966527,3.707410230990279
all,gamma,P7,0.9084120126785513,0.37591123285827555,-0.7214915873116867,1.5601722028031735
all,gamma,P8,1.5036924061232955,0.34629834950876853,1.660747825720919,0.9800630865393306
all,gamma,PZ,1.4321518582338182,0.3458529616908129,1.4337034531657409,1.0559438114355821
all,gamma,T7,1.4280705145411152,0.5109821022808979,1.2700435320625223,1.5725087623649976
all,gamma,T8,2.57931540122372,3.5741857078544905,0.7756841976477745,5.4200664807424035
