Sorteio,Tempo 1,Tempo 2,ID,Fase,Score total,Score Parcial,Proporção espacial x,Proporção espacial y,Trajetória Completa,Trajetória Simplificada,Acuracia,Media Acuracia,Taxa de Falsos Positivos,Media FPR,Similaridade,Media Similaridade,Desempenho,Desempenho ponderado com proporção,Complexidade,nivel
14,737442.5101704167,737442.5104597685,df_ID_20,Fase Execucao,0.5,0.4901504535732723,0.9692307692307692,0.9913710450623202,"[2, 3, 2, 3, 2, 3, 4, 4, 4, 1, 3, 3, 1, 3, 1, 4, 4, 4, 1, 4, 4, 4]","[2, 3, 2, 3, 2, 3, 4, 1, 3, 1, 3, 1, 4, 1, 4]",0.375,0.5694444444444444,0.4285714285714285,0.4182539682539682,0.5877290868987322,0.7489445473692184,0.5113858861091012,0.5013120480546915,4,Fácil
2,737442.5110079513,737442.5112973033,df_ID_20,Fase Execucao,0.3,0.2857439707943064,0.9576923076923076,0.947267497603068,"[2, 2, 3, 2, 3, 1, 3, 1, 1, 4, 2, 4, 1, 4, 1, 4, 4, 4]","[2, 3, 2, 3, 1, 3, 1, 4, 2, 4, 1, 4, 1, 4]",0.5,0.5694444444444444,0.2,0.4182539682539682,0.7267220926874316,0.7489445473692184,0.6755740308958105,0.6434706871789476,4,Fácil
10,737442.512270706,737442.5125600694,df_ID_20,Fase Execucao,0.5476190476190476,0.5236826751867499,0.9403846153846154,0.972195589645254,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 1, 1, 3, 2, 3, 1, 4, 4, 4]","[2, 3, 1, 4, 1, 3, 2, 3, 1, 4]",0.375,0.5694444444444444,0.0,0.4182539682539682,0.737045503527806,0.7489445473692184,0.704015167842602,0.6732427370282709,6,Médio
4,737442.5139760996,737442.5142654398,df_ID_20,Fase Execucao,0.5238095238095237,0.5006656534580791,0.9442307692307692,0.9674017257909876,"[2, 3, 2, 4, 2, 3, 3, 3, 1, 1, 4, 1, 3, 4, 4, 4]","[2, 3, 2, 4, 2, 3, 1, 4, 1, 3, 4]",0.4375,0.5694444444444444,0.0,0.4182539682539682,0.7606953970487937,0.7489445473692184,0.7327317990162646,0.7003569585676211,6,Médio
16,737442.5149937732,737442.515283125,df_ID_20,Fase Execucao,0.2619047619047618,0.247688958133589,0.925,0.9664429530201344,"[2, 3, 3, 3, 2, 2, 4, 4, 4, 1, 3, 4, 2, 3, 1, 1, 1, 4, 4, 4, 4]","[2, 3, 2, 4, 1, 3, 4, 2, 3, 1, 4]",0.125,0.5694444444444444,0.0,0.4182539682539682,0.8183621933643848,0.7489445473692184,0.6477873977881282,0.6126264543008029,6,Médio
17,737442.5163883681,737442.5166777084,df_ID_20,Fase Execucao,0.3148148148148147,0.3010516794912767,0.9346153846153846,0.977948226270374,"[2, 3, 2, 2, 4, 3, 3, 1, 1, 3, 1, 4, 4, 4, 2, 2, 3, 3, 1, 4, 1, 1, 4, 4]","[2, 3, 2, 4, 3, 1, 3, 1, 4, 2, 3, 1, 4, 1, 4]",0.5,0.5694444444444444,0.0,0.4182539682539682,0.707266886878894,0.7489445473692184,0.7357556289596313,0.7035897212262774,8,Difícil
9,737442.5173322569,737442.5176216203,df_ID_20,Fase Execucao,0.5555555555555556,0.5379442518704264,0.9576923076923076,0.9789069990412272,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 4, 3, 1, 4, 4, 3, 3, 1, 4, 4, 2, 3, 3, 1, 2, 2, 4, 4, 1, 1, 4]","[2, 3, 1, 4, 3, 1, 4, 3, 1, 4, 2, 3, 1, 2, 4, 1, 4]",0.625,0.5694444444444444,0.0,0.4182539682539682,0.5828666591251804,0.7489445473692184,0.7359555530417268,0.7126255069036517,8,Difícil
12,737442.5184233912,737442.5187127546,df_ID_20,Fase Execucao,0.1481481481481481,0.142739959518483,0.95,0.9769894534995206,"[2, 2, 1, 1, 2, 2, 2, 3, 3, 1, 3, 1, 1, 4, 4, 4, 3]","[2, 1, 2, 3, 1, 3, 1, 4, 3]",0.3125,0.5694444444444444,0.3333333333333333,0.4182539682539682,0.8524653938468247,0.7489445473692184,0.6105440201711638,0.5882559438835155,8,Difícil
5,737443.5188303357,737443.519119699,df_ID_22,Fase Execucao,0.3333333333333333,0.4970994050692038,1.2826923076923078,1.6999041227229146,"[0, 1, 1, 3, 3, 1, 2, 2, 2, 4, 4, 4]","[1, 3, 1, 2, 4]",0.5,0.5555555555555556,0.6,0.4208994708994709,0.8447367914999205,0.7535946485311601,0.5815789304999736,0.867307621056962,4,Fácil
13,737443.5214574421,737443.521746794,df_ID_22,Fase Execucao,0.6,0.5424138948300021,0.9307692307692308,0.8772770853307766,"[3, 1, 3, 1, 3, 1, 4, 4, 2, 2, 3, 1, 3, 2, 2, 4, 4, 4, 2, 4, 4, 4]","[3, 1, 3, 1, 3, 1, 4, 2, 3, 1, 3, 2, 4, 2, 4]",0.625,0.5555555555555556,0.7142857142857143,0.4208994708994709,0.647236671223138,0.7535946485311601,0.5193169856458079,0.4694745813925317,4,Fácil
7,737443.5236544329,737443.5239438078,df_ID_22,Fase Execucao,0.3,0.2772488752857881,0.9346153846153846,0.9137104506232024,"[1, 1, 3, 1, 3, 2, 2, 3, 2, 4, 1, 4, 2, 4, 2, 4, 4, 4]","[1, 3, 1, 3, 2, 3, 2, 4, 1, 4, 2, 4, 2, 4]",0.625,0.5555555555555556,0.8,0.4208994708994709,0.7838180581610249,0.7535946485311601,0.536272686053675,0.4956033301828996,4,Fácil
8,737443.5255365509,737443.5258259028,df_ID_22,Fase Execucao,0.2142857142857142,0.2102711167068789,0.9730769230769232,0.9894534995206136,"[1, 1, 1, 3, 3, 3, 2, 4, 4, 2, 2, 1, 3, 3, 2, 4, 4, 4]","[1, 3, 2, 4, 2, 1, 3, 2, 4]",0.875,0.5555555555555556,1.0,0.4208994708994709,0.8291761914687816,0.7535946485311601,0.5680587304895939,0.5574162702039814,6,Médio
3,737443.5273032639,737443.5275926157,df_ID_22,Fase Execucao,0.4523809523809523,0.4430332251640976,0.9653846153846154,0.9932885906040269,"[1, 3, 1, 3, 1, 3, 2, 2, 2, 4, 4, 4, 3, 4, 4, 4]","[1, 3, 1, 3, 1, 3, 2, 4, 3, 4]",0.6875,0.5555555555555556,0.6666666666666666,0.4208994708994709,0.8328947292607425,0.7535946485311601,0.6179093541980253,0.6051412478987088,6,Médio
18,737443.5288503588,737443.5291396991,df_ID_22,Fase Execucao,0.3809523809523809,0.321699170117195,0.8480769230769231,0.840843720038351,"[1, 3, 1, 1, 3, 3, 2, 2, 2, 4, 4, 4, 1, 3, 2, 2, 2, 4, 4, 4, 4]","[1, 3, 1, 3, 2, 4, 1, 3, 2, 4]",0.75,0.5555555555555556,0.0,0.4208994708994709,0.84427854054788,0.7535946485311601,0.8647595135159599,0.7302550968537133,6,Médio
6,737443.5300682175,737443.5303575695,df_ID_22,Fase Execucao,0.6296296296296295,0.5051147864067327,0.825,0.7794822627037392,"[1, 3, 1, 1, 3, 2, 3, 2, 2, 1, 4, 4, 2, 4, 1, 1, 3, 3, 2, 4, 2, 2, 4, 4]","[1, 3, 1, 3, 2, 3, 2, 1, 4, 2, 4, 1, 3, 2, 4, 2, 4]",0.6875,0.5555555555555556,1.0,0.4208994708994709,0.7565859899895366,0.7535946485311601,0.4813619966631788,0.3861683927928634,8,Difícil
11,737443.5319423842,737443.5322317361,df_ID_22,Fase Execucao,0.1851851851851851,0.1538907121960813,0.8288461538461539,0.8331735378715245,"[1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 4, 3, 2, 4, 4, 3, 3, 2, 4, 4, 1, 3, 3, 2, 1, 1, 4, 4, 2, 2, 4]","[1, 3, 2, 4, 3, 2, 4, 3, 2, 4, 1, 3, 2, 1, 4, 2, 4]",0.75,0.5555555555555556,0.5,0.4208994708994709,0.6046066240618893,0.7535946485311601,0.6182022080206298,0.5137321215968176,8,Difícil
15,737443.5330661458,737443.5333554976,df_ID_22,Fase Execucao,0.1481481481481481,0.1129271797057031,0.6903846153846154,0.8341323106423778,"[1, 1, 1, 3, 2, 3, 3, 2, 2, 4, 4, 4, 2, 4, 4, 4, 3]","[1, 3, 2, 3, 2, 4, 2, 4, 3]",0.5625,0.5555555555555556,1.0,0.4208994708994709,0.862615766297429,0.7535946485311601,0.4750385887658097,0.3621021845447265,8,Difícil
1,737443.5367415857,737443.537030926,df_ID_22,Fase Execucao,0.2333333333333333,0.3479695835484426,1.2826923076923078,1.6999041227229146,"[0, 2, 2, 3, 3, 2, 1, 1, 1, 4, 4, 4]","[2, 3, 2, 1, 4]",0.5,0.5555555555555556,0.0,0.4208994708994709,0.7826237921249264,0.7535946485311601,0.7608745973749755,1.1346909290621108,4,Fácil
14,737443.5383891088,737443.5386784606,df_ID_22,Fase Execucao,0.3,0.2712069474150012,0.9307692307692308,0.8772770853307766,"[3, 2, 3, 2, 3, 2, 4, 4, 1, 1, 3, 2, 3, 1, 1, 4, 4, 4, 1, 4, 4, 4]","[3, 2, 3, 2, 3, 2, 4, 1, 3, 2, 3, 1, 4, 1, 4]",0.375,0.5555555555555556,0.4285714285714285,0.4208994708994709,0.617281421857993,0.7535946485311601,0.5212366644288547,0.4712100154684233,4,Fácil
2,737443.5395946297,737443.5398839815,df_ID_22,Fase Execucao,0.4,0.3696651670477174,0.9346153846153846,0.9137104506232024,"[2, 2, 3, 2, 3, 1, 1, 3, 1, 4, 2, 4, 1, 4, 1, 4, 4, 4]","[2, 3, 2, 3, 1, 3, 1, 4, 2, 4, 1, 4, 1, 4]",0.5,0.5555555555555556,0.2,0.4208994708994709,0.7267220926874316,0.7535946485311601,0.6755740308958105,0.6243404674604989,4,Fácil
10,737443.541381088,737443.5416704514,df_ID_22,Fase Execucao,0.1904761904761904,0.1869076592950034,0.9730769230769232,0.9894534995206136,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 1, 1, 2, 3, 3, 1, 4, 4, 4]","[2, 3, 1, 4, 1, 2, 3, 1, 4]",0.375,0.5555555555555556,0.0,0.4208994708994709,0.7600781755130499,0.7535946485311601,0.7116927251710167,0.6983593123447339,6,Médio
4,737443.5452276621,737443.5455170255,df_ID_22,Fase Execucao,0.2857142857142857,0.2798104579983774,0.9653846153846154,0.9932885906040269,"[2, 3, 2, 3, 2, 3, 1, 1, 1, 4, 4, 4, 3, 4, 4, 4]","[2, 3, 2, 3, 2, 3, 1, 4, 3, 4]",0.4375,0.5555555555555556,0.0,0.4208994708994709,0.805735118523979,0.7535946485311601,0.747745039507993,0.7322940868976123,6,Médio
16,737443.5468348842,737443.5471242361,df_ID_22,Fase Execucao,0.2857142857142857,0.2412743775878962,0.8480769230769231,0.840843720038351,"[2, 3, 2, 2, 3, 3, 1, 1, 1, 4, 4, 4, 2, 3, 1, 1, 1, 4, 4, 4, 4]","[2, 3, 2, 3, 1, 4, 2, 3, 1, 4]",0.4375,0.5555555555555556,0.0,0.4208994708994709,0.7621632257233177,0.7535946485311601,0.7332210752411058,0.6191761049709406,6,Médio
17,737443.5480776042,737443.5483669561,df_ID_22,Fase Execucao,0.5555555555555555,0.4456895174177052,0.825,0.7794822627037392,"[2, 3, 2, 2, 3, 1, 3, 1, 1, 2, 4, 4, 1, 4, 2, 2, 3, 3, 1, 4, 1, 1, 4, 4]","[2, 3, 2, 3, 1, 3, 1, 2, 4, 1, 4, 2, 3, 1, 4, 1, 4]",0.4375,0.5555555555555556,0.0,0.4208994708994709,0.7075088383331438,0.7535946485311601,0.715002946111048,0.573604772408047,8,Difícil
9,737443.5493740278,737443.5496633797,df_ID_22,Fase Execucao,0.5555555555555556,0.461672136588244,0.8288461538461539,0.8331735378715245,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 4, 3, 1, 4, 4, 3, 3, 1, 4, 4, 2, 3, 3, 1, 2, 2, 4, 4, 1, 1, 4]","[2, 3, 1, 4, 3, 1, 4, 3, 1, 4, 2, 3, 1, 2, 4, 1, 4]",0.625,0.5555555555555556,0.0,0.4208994708994709,0.5828666591251804,0.7535946485311601,0.7359555530417268,0.6115863106921621,8,Difícil
12,737443.5505429051,737443.5508322569,df_ID_22,Fase Execucao,0.3518518518518518,0.268202051801045,0.6903846153846154,0.8341323106423778,"[2, 2, 2, 3, 1, 3, 3, 1, 1, 4, 4, 4, 1, 4, 4, 4, 3]","[2, 3, 1, 3, 1, 4, 1, 4, 3]",0.25,0.5555555555555556,0.6666666666666666,0.4208994708994709,0.8137749871615185,0.7535946485311601,0.4657027734982839,0.3549858803479244,8,Difícil
13,737448.4708293403,737448.4711187037,df_ID_30,Fase Execucao,0.1666666666666666,0.1554639292474863,0.928846153846154,0.9367209971236816,"[1, 3, 1, 3, 1, 3, 4, 4, 4, 2, 3, 3, 2, 2, 3, 4, 4, 4]","[1, 3, 1, 3, 1, 3, 4, 2, 3, 2, 3, 4]",0.5625,0.5694444444444444,1.0,0.4253968253968253,0.731126155013931,0.7352028525704611,0.4312087183379769,0.402224410071567,4,Fácil
7,737448.4725899537,737448.4728793171,df_ID_30,Fase Execucao,0.9333333333333332,0.8661108242987439,0.9192307692307692,0.9367209971236816,"[1, 3, 1, 1, 3, 3, 2, 2, 2, 4, 4, 1, 4, 2, 2, 4, 4, 4, 2, 4, 4, 4]","[1, 3, 1, 3, 2, 4, 1, 4, 2, 4, 2, 4]",0.8125,0.5694444444444444,0.4285714285714285,0.4253968253968253,0.6439760123403022,0.7352028525704611,0.6759681945896245,0.6272821823740214,4,Fácil
2,737448.4739677662,737448.4742571296,df_ID_30,Fase Execucao,0.3333333333333333,0.310287754750842,0.926923076923077,0.9348034515819752,"[1, 1, 2, 2, 1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 1, 4, 4]","[1, 2, 1, 3, 2, 4, 1, 4]",0.75,0.5694444444444444,0.6,0.4253968253968253,0.7338721796528167,0.7352028525704611,0.6279573932176056,0.5845424688620474,4,Fácil
8,737448.4755958449,737448.4758851967,df_ID_30,Fase Execucao,0.2142857142857142,0.1992622849346243,0.9173076923076924,0.9424736337488016,"[1, 1, 1, 3, 3, 3, 2, 4, 4, 2, 2, 1, 3, 3, 2, 4, 4, 4]","[1, 3, 2, 4, 2, 1, 3, 2, 4]",0.875,0.5694444444444444,1.0,0.4253968253968253,0.8291761914687816,0.7352028525704611,0.5680587304895939,0.5282325095339526,6,Médio
5,737448.4773833912,737448.477672743,df_ID_30,Fase Execucao,0.6190476190476191,0.5753583983929142,0.926923076923077,0.9319271332694152,"[1, 3, 1, 1, 3, 3, 2, 2, 4, 2, 4, 4, 3, 4, 4, 4]","[1, 3, 1, 3, 2, 4, 2, 4, 3, 4]",0.6875,0.5694444444444444,0.6666666666666666,0.4253968253968253,0.8510011364185847,0.7352028525704611,0.6239448232506394,0.5799099829239842,6,Médio
12,737448.4786179282,737448.4789072917,df_ID_30,Fase Execucao,0.4761904761904761,0.4453240511485957,0.928846153846154,0.9415148609779482,"[1, 1, 1, 3, 3, 3, 2, 2, 2, 1, 4, 2, 4, 4, 2, 2, 2, 4, 4, 4, 4]","[1, 3, 2, 1, 4, 2, 4, 2, 4]",0.8125,0.5694444444444444,0.0,0.4253968253968253,0.8307724743085091,0.7352028525704611,0.881090824769503,0.8239789645840463,6,Médio
16,737448.47975853,737448.480047882,df_ID_30,Fase Execucao,0.4074074074074074,0.3800218113976503,0.926923076923077,0.9386385426653884,"[1, 1, 1, 3, 3, 3, 2, 2, 2, 4, 4, 1, 4, 2, 1, 1, 3, 3, 2, 4, 2, 2, 4, 4]","[1, 3, 2, 4, 1, 4, 2, 1, 3, 2, 4, 2, 4]",0.875,0.5694444444444444,1.0,0.4253968253968253,0.7329426778023636,0.7352028525704611,0.5359808926007879,0.4999526910343985,8,Difícil
18,737448.4808621064,737448.4811514583,df_ID_30,Fase Execucao,0.3888888888888889,0.3591930534044628,0.903846153846154,0.9434324065196548,"[1, 3, 3, 3, 1, 1, 4, 4, 4, 2, 2, 4, 3, 2, 4, 4, 3, 3, 2, 4, 4, 1, 3, 3, 2, 1, 1, 4, 4, 2, 2, 4]","[1, 3, 1, 4, 2, 4, 3, 2, 4, 3, 2, 4, 1, 3, 2, 1, 4, 2, 4]",0.5625,0.5694444444444444,1.0,0.4253968253968253,0.5916028110444587,0.7352028525704611,0.3847009370148195,0.3553248965500567,8,Difícil
17,737448.4823263773,737448.4826157292,df_ID_30,Fase Execucao,0.1851851851851851,0.1747836273842985,0.9442307692307692,0.9434324065196548,"[1, 1, 1, 3, 3, 3, 2, 4, 2, 3, 2, 4, 4, 4, 4, 4, 3]","[1, 3, 2, 4, 2, 3, 2, 4, 3]",0.6875,0.5694444444444444,1.0,0.4253968253968253,0.8566856228572162,0.7352028525704611,0.5147285409524054,0.4858170561317999,8,Difícil
10,737448.4841651504,737448.4844545024,df_ID_30,Fase Execucao,0.5333333333333334,0.4974845735919562,0.928846153846154,0.9367209971236816,"[2, 3, 2, 3, 2, 3, 4, 4, 4, 1, 3, 3, 1, 1, 3, 4, 4, 4]","[2, 3, 2, 3, 2, 3, 4, 1, 3, 1, 3, 4]",0.5625,0.5694444444444444,0.0,0.4253968253968253,0.6876067410250065,0.7352028525704611,0.7500355803416688,0.6996208703720073,4,Fácil
6,737448.4853502084,737448.4856395602,df_ID_30,Fase Execucao,0.2333333333333333,0.2165277060746859,0.9192307692307692,0.9367209971236816,"[2, 3, 2, 2, 3, 3, 1, 1, 1, 4, 4, 2, 4, 1, 1, 4, 4, 4, 1, 4, 4, 4]","[2, 3, 2, 3, 1, 4, 2, 4, 1, 4, 1, 4]",0.375,0.5694444444444444,0.4285714285714285,0.4253968253968253,0.618878530405428,0.7352028525704611,0.5217690339446664,0.4841890800893296,4,Fácil
14,737448.4868129977,737448.4871023495,df_ID_30,Fase Execucao,0.4,0.3723453057010104,0.926923076923077,0.9348034515819752,"[2, 1, 2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 2, 4, 4, 4, 4]","[2, 1, 2, 3, 1, 4, 2, 4]",0.4375,0.5694444444444444,0.2,0.4253968253968253,0.746932502482859,0.7352028525704611,0.6614775008276197,0.6157451056500011,4,Fácil
9,737448.4888166203,737448.4891059722,df_ID_30,Fase Execucao,0.1904761904761904,0.1771220310529994,0.9173076923076924,0.9424736337488016,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 1, 1, 2, 3, 3, 1, 4, 4, 4]","[2, 3, 1, 4, 1, 2, 3, 1, 4]",0.375,0.5694444444444444,0.0,0.4253968253968253,0.7600781755130499,0.7352028525704611,0.7116927251710167,0.6617964200816565,6,Médio
15,737448.4900998727,737448.4903892245,df_ID_30,Fase Execucao,0.4999999999999999,0.4647125525481229,0.926923076923077,0.9319271332694152,"[2, 3, 2, 2, 3, 3, 1, 1, 4, 1, 4, 4, 3, 4, 4, 4]","[2, 3, 2, 3, 1, 4, 1, 4, 3, 4]",0.375,0.5694444444444444,0.0,0.4253968253968253,0.7785755077872157,0.7352028525704611,0.7178585025957386,0.6671957142192781,6,Médio
4,737448.4916861689,737448.4919755209,df_ID_30,Fase Execucao,0.4047619047619047,0.3785254434763063,0.928846153846154,0.9415148609779482,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 2, 4, 1, 4, 4, 1, 1, 1, 4, 4, 4, 4]","[2, 3, 1, 2, 4, 1, 4, 1, 4]",0.4375,0.5694444444444444,0.0,0.4253968253968253,0.72782274176995,0.7352028525704611,0.7217742472566501,0.6749892067864253,6,Médio
11,737448.4926256018,737448.4929149537,df_ID_30,Fase Execucao,0.5185185185185185,0.4836641235970095,0.926923076923077,0.9386385426653884,"[2, 2, 2, 3, 3, 3, 1, 1, 1, 4, 4, 2, 4, 1, 2, 2, 3, 3, 1, 4, 1, 1, 4, 4]","[2, 3, 1, 4, 2, 4, 1, 2, 3, 1, 4, 1, 4]",0.5,0.5694444444444444,0.0,0.4253968253968253,0.7234079133518662,0.7352028525704611,0.7411359711172887,0.6913174113064195,8,Difícil
1,737448.4934833102,737448.493772662,df_ID_30,Fase Execucao,0.5555555555555556,0.5131329334349468,0.903846153846154,0.9434324065196548,"[2, 3, 3, 3, 2, 2, 4, 4, 4, 1, 1, 4, 3, 1, 4, 4, 3, 3, 1, 4, 4, 2, 3, 3, 1, 2, 2, 4, 4, 1, 1, 4]","[2, 3, 2, 4, 1, 4, 3, 1, 4, 3, 1, 4, 2, 3, 1, 2, 4, 1, 4]",0.25,0.5694444444444444,0.0,0.4253968253968253,0.5725403886200184,0.7352028525704611,0.6075134628733395,0.5611232975497549,8,Difícil
3,737448.4946726505,737448.4949620023,df_ID_30,Fase Execucao,0.4074074074074074,0.3845239802454567,0.9442307692307692,0.9434324065196548,"[2, 2, 2, 3, 3, 3, 1, 4, 1, 3, 1, 4, 4, 4, 4, 4, 3]","[2, 3, 1, 4, 1, 3, 1, 4, 3]",0.3125,0.5694444444444444,0.3333333333333333,0.4253968253968253,0.8166535844059444,0.7352028525704611,0.5986067503575371,0.5649839597027748,8,Difícil
6,737455.3794834143,737455.3797727663,df_ID_35,Fase Execucao,0.1666666666666666,0.1326635752390786,0.8057692307692308,0.7861936720997124,"[1, 1, 3, 1, 3, 2, 3, 2, 4, 2, 4, 4, 2, 2, 3, 4, 4, 4]","[1, 3, 1, 3, 2, 3, 2, 4, 2, 4, 2, 3, 4]",0.6875,0.5603395061728396,0.6,0.3485088985088985,0.7543422685124546,0.7390254128078984,0.6139474228374848,0.4886907607346344,4,Fácil
3,737455.3805708565,737455.3808602083,df_ID_35,Fase Execucao,0.8333333333333333,0.6744620731617376,0.7711538461538462,0.8475551294343241,"[1, 3, 1, 4, 1, 3, 3, 3, 2, 2, 4, 2, 4, 2, 2, 4, 4, 4, 2, 4, 4, 4]","[1, 3, 1, 4, 1, 3, 2, 4, 2, 4, 2, 4, 2, 4]",0.6875,0.5603395061728396,0.7142857142857143,0.3485088985088985,0.6314094187256224,0.7390254128078984,0.534874568146636,0.4329031321364031,4,Fácil
16,737455.3816993635,737455.3819887269,df_ID_35,Fase Execucao,0.2,0.1608256508592079,0.8038461538461539,0.8044103547459253,"[1, 3, 1, 1, 3, 3, 2, 2, 4, 4, 1, 2, 2, 4, 4, 1, 4, 4]","[1, 3, 1, 3, 2, 4, 1, 2, 4, 1, 4]",0.625,0.5603395061728396,0.6,0.3485088985088985,0.7639898923124281,0.7390254128078984,0.5963299641041426,0.4795257730194841,4,Fácil
11,737455.3829659143,737455.3832552546,df_ID_35,Fase Execucao,0.1666666666666666,0.1481867824569167,0.9019230769230768,0.8763183125599233,"[3, 3, 3, 2, 2, 2, 4, 4, 4, 2, 2, 1, 3, 3, 2, 4, 4, 4]","[3, 2, 4, 2, 1, 3, 2, 4]",0.375,0.5603395061728396,0.0,0.3485088985088985,0.7857187992600521,0.7390254128078984,0.7202395997533507,0.6403799333130392,6,Médio
7,737455.3840942824,737455.3843836343,df_ID_35,Fase Execucao,0.6666666666666665,0.5398376232268849,0.7173076923076923,0.9022051773729626,"[1, 3, 1, 1, 3, 3, 2, 2, 2, 4, 1, 1, 4, 2, 2, 4]","[1, 3, 1, 3, 2, 4, 1, 4, 2, 4]",0.6875,0.5603395061728396,1.0,0.3485088985088985,0.8122555239237086,0.7390254128078984,0.4999185079745695,0.4048122287281832,6,Médio
17,737455.3850952778,737455.3853846296,df_ID_35,Fase Execucao,0.3809523809523809,0.3487569317866537,0.9019230769230768,0.9290508149568552,"[2, 2, 2, 1, 1, 1, 3, 3, 3, 2, 4, 4, 4, 2, 3, 3, 3, 2, 4, 4, 4]","[2, 1, 3, 2, 4, 2, 3, 2, 4]",0.25,0.5603395061728396,0.0,0.3485088985088985,0.9241802138091172,0.7390254128078984,0.7247267379363724,0.6634778679544038,6,Médio
14,737455.3862354861,737455.3865248496,df_ID_35,Fase Execucao,0.4074074074074074,0.345593947439585,0.8346153846153846,0.8619367209971237,"[1, 1, 2, 4, 2, 2, 1, 3, 1, 1, 3, 3, 2, 2, 4, 4, 2, 4, 2, 4, 2, 2, 4, 4]","[1, 2, 4, 2, 1, 3, 1, 3, 2, 4, 2, 4, 2, 4, 2, 4]",0.5,0.5603395061728396,0.5,0.3485088985088985,0.746003846592251,0.7390254128078984,0.582001282197417,0.4936977503906037,8,Difícil
8,737455.3870521412,737455.3873414815,df_ID_35,Fase Execucao,0.4444444444444445,0.3853406101728249,0.8653846153846154,0.8686481303930969,"[1, 1, 1, 3, 3, 3, 2, 4, 4, 4, 2, 3, 2, 1, 3, 3, 2, 4, 4, 4, 4, 1, 3, 3, 2, 1, 1, 4, 4, 2, 2, 4]","[1, 3, 2, 4, 2, 3, 2, 1, 3, 2, 4, 1, 3, 2, 1, 4, 2, 4]",0.875,0.5603395061728396,1.0,0.3485088985088985,0.5625363219578721,0.7390254128078984,0.4791787739859574,0.4154558425866337,8,Difícil
5,737455.388044838,737455.3883342014,df_ID_35,Fase Execucao,0.3518518518518518,0.2988067922631681,0.8384615384615385,0.8600191754554171,"[1, 3, 1, 1, 3, 3, 2, 2, 4, 2, 4, 4, 4, 4, 4, 4, 3]","[1, 3, 1, 3, 2, 4, 2, 4, 3]",0.6875,0.5603395061728396,0.6666666666666666,0.3485088985088985,0.8459212859869939,0.7390254128078984,0.6222515397734424,0.5284411197551606,8,Difícil
15,737455.3890377778,737455.3893271296,df_ID_35,Fase Execucao,0.4666666666666667,0.3714580106694201,0.8057692307692308,0.7861936720997124,"[2, 2, 3, 2, 3, 1, 3, 1, 4, 1, 4, 4, 1, 1, 3, 4, 4, 4]","[2, 3, 2, 3, 1, 3, 1, 4, 1, 4, 1, 3, 4]",0.4375,0.5603395061728396,0.4,0.3485088985088985,0.6961061401749461,0.7390254128078984,0.5778687133916488,0.4599727772240553,4,Fácil
1,737455.3902880208,737455.3905773726,df_ID_35,Fase Execucao,0.2666666666666666,0.215827863411756,0.7711538461538462,0.8475551294343241,"[2, 3, 2, 4, 2, 3, 3, 3, 1, 1, 4, 1, 4, 1, 1, 4, 4, 4, 1, 4, 4, 4]","[2, 3, 2, 4, 2, 3, 1, 4, 1, 4, 1, 4, 1, 4]",0.4375,0.5603395061728396,0.4285714285714285,0.3485088985088985,0.6110144430816993,0.7390254128078984,0.5399810048367569,0.4370360495881888,4,Fácil
2,737455.3912028241,737455.3914921759,df_ID_35,Fase Execucao,0.5,0.4020641271480197,0.8038461538461539,0.8044103547459253,"[2, 3, 2, 2, 3, 3, 1, 1, 4, 4, 2, 1, 1, 2, 4, 4, 4, 4]","[2, 3, 2, 3, 1, 4, 2, 1, 2, 4]",0.4375,0.5603395061728396,0.0,0.3485088985088985,0.7008255578851517,0.7390254128078984,0.7127751859617172,0.5731626659929305,4,Fácil
4,737455.3925187152,737455.3928080671,df_ID_35,Fase Execucao,0.1904761904761904,0.1693563228079047,0.9019230769230768,0.8763183125599233,"[3, 3, 3, 1, 1, 1, 4, 4, 4, 1, 1, 2, 3, 3, 1, 4, 4, 4]","[3, 1, 4, 1, 2, 3, 1, 4]",0.6111111111111112,0.5603395061728396,0.3636363636363636,0.3485088985088985,0.7448242193142117,0.7390254128078984,0.6640996555963197,0.5904647471613907,6,Médio
18,737455.3934049653,737455.3936943056,df_ID_35,Fase Execucao,0.5476190476190477,0.4434380476506555,0.7173076923076923,0.9022051773729626,"[2, 3, 2, 2, 3, 3, 1, 1, 1, 4, 2, 2, 4, 1, 1, 4]","[2, 3, 2, 3, 1, 4, 2, 4, 1, 4]",0.4375,0.5603395061728396,0.0,0.3485088985088985,0.7683498199278324,0.7390254128078984,0.7352832733092775,0.5954003619926466,6,Médio
