,Acuracia,Especificidade,Similaridade
868,0.6875,0.6666666666666667,0.8503445724851287
869,0.625,1.0,0.8514608763306709
870,0.625,0.5,0.8759053287470834
871,0.75,0.5,0.790934242078241
872,0.625,0.0,0.7612020568998559
873,0.75,0.6,0.8875
874,0.9375,0.8571428571428572,0.951189731211342
875,0.8125,0.8,0.8401388774085707
876,0.9375,0.5,0.9367659069225724
877,0.8125,1.0,0.8812844060648344
878,0.5625,1.0,0.819631530627009
879,0.8125,1.0,0.8314800973905477
880,0.6875,0.0,0.8630339426736915
881,0.8125,0.6666666666666667,0.7592566023652966
882,0.84,0.8571428571428572,0.8767140075192094
883,0.8125,0.7142857142857143,0.8510644963469901
884,0.6875,0.8,0.8743828992755144
885,0.875,0.0,0.9367659069225724
886,0.8125,1.0,0.9052401100310647
887,0.7142857142857143,0.8484848484848485,0.7764807322840056
888,0.875,0.5,0.8481952335504856
889,0.875,1.0,0.798368487215841
890,0.8125,0.8823529411764706,0.7882407813680822
891,0.9375,1.0,0.7923321138079843
892,0.8055555555555556,0.7777777777777778,0.8025383458814722
893,0.8367346938775511,0.868421052631579,0.7854091098781056
894,0.875,1.0,0.8665897736089426
895,0.8125,0.6666666666666667,0.8555277382080452
896,0.75,1.0,0.8810099639215181
897,0.8125,0.5,0.8785764965929087
898,0.75,0.5,0.8310858166694651
899,0.6875,0.3333333333333333,0.7949984100047699
900,0.875,0.6,0.7639872188644489
901,0.6875,0.5714285714285714,0.8488382153210785
902,0.8333333333333334,0.84,0.8583325077599887
903,0.6875,0.0,0.8606888267023434
904,0.8125,0.6666666666666667,0.8403691032851185
905,0.8125,1.0,0.7855577408569383
906,0.75,0.5,0.8143879346968547
907,0.75,0.5,0.8310858166694651
908,0.625,0.3333333333333333,0.798812409657477
909,0.8125,1.0,0.8077410799098391
910,0.8055555555555556,0.8148148148148149,0.8112630727941166
911,0.5625,0.4,0.835509977844025
912,0.68,0.9090909090909092,0.8193464903987027
913,0.5625,0.3333333333333333,0.841560574856282
914,0.75,0.85,0.8511379722701269
915,0.75,0.5,0.8404696207817698
916,0.6875,0.5,0.8637073444776134
917,0.64,0.75,0.75
918,0.8888888888888888,0.92,0.8244509614010418
919,0.8611111111111112,0.8518518518518519,0.6713343662993523
920,0.84,0.7857142857142857,0.8370775100096616
921,0.9375,1.0,0.7953036546224644
922,0.8125,0.6666666666666667,0.8768105301663434
923,0.96,0.8888888888888888,0.8515674113789572
924,0.6875,0.5,0.8544181257852469
925,0.875,0.0,0.8041578301409761
926,0.75,0.3333333333333333,0.8568753083836919
927,0.9375,1.0,0.8875
928,0.625,0.5714285714285714,0.781166566864507
929,0.84,0.8571428571428572,0.9209109202723808
930,0.875,0.0,0.884053437733959
931,0.8125,0.3333333333333333,0.7430584203084154
932,0.8125,1.0,0.800044325013193
933,0.875,1.0,0.8915931536971684
934,0.8125,0.5,0.83624777717348
935,0.8367346938775511,0.9166666666666666,0.7938286555839551
936,1.0,1.0,1.0
937,0.68,0.625,0.8151933134075309
938,0.68,0.6428571428571428,0.9428090415820634
939,0.625,0.0,0.87167173692536
940,0.6875,0.6666666666666667,0.8129756650809232
941,0.8125,1.0,0.800044325013193
942,0.75,0.5,0.8404696207817698
943,0.6875,0.0,0.8104408984731077
944,0.7777777777777778,0.8260869565217391,0.848528137423857
945,0.90625,0.9245283018867924,0.820412654142367
946,0.84,0.8125,0.7970811413304556
947,0.9444444444444444,0.92,0.9035079029052512
948,1.0,1.0,0.8558004242796232
949,0.625,0.3333333333333333,0.778014977471544
950,0.75,1.0,0.8402783883318415
951,0.8,0.8181818181818181,0.8316847989130756
952,0.8125,0.0,0.782983818783922
953,0.75,0.6666666666666667,0.8634629012402222
954,0.76,0.7857142857142857,0.9429903335828896
955,0.8125,0.7142857142857143,0.8510644963469901
956,0.8055555555555556,0.84,0.835509977844025
957,0.76,0.7272727272727273,0.8084245764806932
958,0.8125,0.6666666666666667,0.9156330260447352
959,0.8125,1.0,0.800044325013193
960,0.8125,0.5,0.8277812410582097
961,0.8125,0.5,0.83624777717348
962,0.8367346938775511,0.8888888888888888,0.7683498199278324
963,0.875,0.8,0.8685990362153791
964,0.6875,0.5714285714285714,0.8510644963469901
965,0.5,0.4,0.7839294959021853
966,0.9375,0.5,0.9367659069225724
967,0.75,0.6666666666666667,0.9072699205202812
968,0.8,0.8888888888888888,0.8034091928287773
969,0.8163265306122449,0.8857142857142857,0.8803941926854268
970,0.8125,0.5,0.8071417672951359
971,0.75,0.0,0.8009085749662975
972,0.9375,0.8,0.843058517275878
973,0.6,0.5625,0.7726438749546088
974,0.875,0.6,0.8401388774085707
975,0.875,1.0,0.945092878742904
976,0.4375,0.3333333333333333,0.8595162341335421
977,1.0,1.0,1.0
978,0.68,0.7272727272727273,0.8561706738324666
979,0.6875,0.5,0.7977906370990442
980,0.8611111111111112,0.8695652173913043,0.7822165589515727
981,0.625,0.1999999999999999,0.8144258552404943
982,0.6875,0.5714285714285714,0.8488382153210785
983,0.6666666666666666,0.72,0.8583325077599887
984,0.3125,1.0,0.7317117587562044
985,0.8125,0.6666666666666667,0.8403691032851185
986,0.72,0.7777777777777778,0.8208726945742082
987,0.875,1.0,0.8192794869521737
988,0.75,0.5,0.8310858166694651
989,0.625,0.6666666666666667,0.7756717518813397
990,0.375,0.0,0.775
991,0.8055555555555556,0.8148148148148149,0.8112630727941166
992,0.4375,0.1999999999999999,0.7722137674012959
993,0.76,0.9090909090909092,0.8534859274986486
994,0.8125,0.3333333333333333,0.8149580519916495
995,0.8055555555555556,0.85,0.8029603511982328
996,0.625,0.5,0.8750094682111575
997,0.625,0.5,0.8353890708881835
998,0.625,0.0,0.7612020568998559
999,0.8163265306122449,0.8947368421052632,0.809776330178916
1000,0.8611111111111112,0.8518518518518519,0.6713343662993523
1001,0.875,0.6,0.8401388774085707
1002,0.6875,0.0,0.7725393039369071
1003,0.8125,0.6666666666666667,0.8909030059424665
1004,0.7777777777777778,0.8,0.8163616919309311
1005,0.6875,0.0,0.750027870162214
1006,0.75,0.5,0.8034481504428455
1007,0.6875,0.3333333333333333,0.8573669721886888
1008,0.6875,0.4,0.8461980479554632
1009,0.8125,0.7142857142857143,0.8029550685469662
1010,0.9375,0.8,0.8401388774085707
1011,0.875,0.0,0.884053437733959
1012,0.8125,0.6666666666666667,0.8248159098493204
1013,0.75,1.0,0.8191523901557465
1014,0.75,0.5,0.7577754301140095
1015,0.8125,0.5,0.8541985556144386
1016,0.5625,0.3333333333333333,0.7183153983413225
1017,0.875,1.0,0.8875
1018,0.68,0.625,0.8151933134075309
1019,0.6111111111111112,0.6799999999999999,0.7616867247541254
1020,0.6875,0.0,0.8849953577374196
1021,0.875,0.6666666666666667,0.8835852486128687
1022,0.6944444444444444,0.8,0.7597456497402568
1023,0.5625,0.5,0.8714143060628625
1024,0.875,1.0,0.8712034792451622
1025,0.6875,0.0,0.7758392910291326
1026,0.890625,0.9245283018867924,0.8438530156892917
1027,0.75,0.5714285714285714,0.7680003654969891
1028,0.875,0.6,0.8401388774085707
1029,0.875,1.0,0.7415497622520352
1030,0.8125,0.6666666666666667,0.8909030059424665
1031,0.72,0.6666666666666667,0.8075343841087772
1032,0.8125,0.0,0.8973031700969425
1033,0.75,0.5,0.7860400632011593
1034,0.8125,0.0,0.8003675626198988
1035,0.75,0.4,0.7710107309044482
1036,0.75,0.7142857142857143,0.8052627168725033
1037,0.875,0.6,0.8401388774085707
1038,0.8125,0.5,0.7866781555746067
1039,0.75,0.6666666666666667,0.8604202427326287
1040,0.8125,1.0,0.8168873634345234
1041,0.75,0.5,0.7524200596152733
1042,0.6875,0.0,0.8040844011283461
1043,0.8163265306122449,0.8888888888888888,0.8000946913656627
1044,0.875,0.8,0.8685990362153791
1045,0.6875,0.5714285714285714,0.8510644963469901
1046,0.3125,0.0,0.8228507357554792
1047,0.875,0.0,0.8729035458601565
1048,0.875,0.3333333333333333,0.8396376564614171
1049,0.7755102040816326,0.8787878787878788,0.7628172477005296
1050,0.72,0.7272727272727273,0.8446530265013354
1051,0.75,0.5,0.8159150473744309
1052,0.6875,0.0,0.7627700713964738
1053,0.84,0.8571428571428572,0.8161648117874232
1054,0.5,0.1428571428571429,0.8042946923566697
1055,0.9166666666666666,0.92,0.8244509614010418
1056,0.6530612244897959,0.7428571428571429,0.8740284488750757
1057,0.8125,0.3333333333333333,0.7534031188084134
1058,0.625,1.0,0.8737435238121212
1059,0.875,0.5,0.9513652501417031
1060,0.75,0.5,0.8310858166694651
1061,0.75,0.8260869565217391,0.8614283623897067
1062,0.4375,0.0,0.8373674286275504
1063,0.5,0.2857142857142857,0.6936475308782408
1064,0.9444444444444444,0.92,0.9035079029052512
1065,0.875,0.0,0.9367659069225724
1066,0.5,0.0,0.828532918731807
1067,0.8125,1.0,0.8575745218394285
1068,0.8,0.9090909090909092,0.8648292355287597
1069,0.6875,0.5,0.8167066662472783
1070,0.6875,0.0,0.8515620322306778
1071,0.5625,0.4,0.7419408268023742
1072,0.8,0.75,0.8151933134075309
1073,0.68,0.7857142857142857,0.7183811165192391
1074,0.76,0.6363636363636364,0.9667550799532344
1075,0.6875,0.3333333333333333,0.814173155294097
1076,0.7551020408163265,0.8484848484848485,0.8088700371332465
1077,0.8125,1.0,0.8427009716003845
1078,0.625,0.5,0.7402023140737117
1079,0.7755102040816326,0.8611111111111112,0.7903026719257705
1080,0.8055555555555556,0.88,0.8357448101873575
1081,0.8,0.75,0.6390866872108506
1082,0.9444444444444444,0.92,0.9035079029052512
1083,0.625,0.0,0.7671124679351382
1084,0.875,0.6666666666666667,0.8150279304957
1085,0.92,0.8888888888888888,0.8304860777105237
1086,0.8125,0.5,0.8668807377250547
1087,0.75,0.0,0.7452350324224537
1088,0.75,0.6666666666666667,0.8838834764831843
1089,0.64,0.6428571428571428,0.7836445860269197
1090,0.4375,0.2857142857142857,0.8488382153210785
1091,0.7777777777777778,0.8,0.9035079029052512
1092,0.9375,0.5,0.884053437733959
1093,0.5,0.0,0.7926802250499961
1094,0.6875,1.0,0.9259416862330891
1095,0.72,0.8181818181818181,0.811443805660871
1096,0.6875,0.5,0.8148055264767241
1097,0.5625,0.6666666666666667,0.7714434522374274
1098,0.6875,0.8,0.9125
1099,0.48,0.5,0.8151933134075309
1100,0.76,0.7857142857142857,0.7542472332656507
1101,0.8125,0.0,0.8423195726346616
1102,0.8125,0.6666666666666667,0.8119631737991282
1103,0.625,1.0,0.805418998778512
1104,0.875,1.0,0.8456872867237141
1105,0.72,0.7272727272727273,0.7879125274918306
1106,0.7755102040816326,0.8333333333333334,0.8684111532186138
1107,0.6875,0.6,0.8292279828967711
1108,0.5,0.2857142857142857,0.786732081728623
1109,0.9444444444444444,0.92,0.9035079029052512
1110,0.76,0.7272727272727273,0.7903905329456671
1111,0.5625,0.3333333333333333,0.8561924992174353
1112,0.9375,1.0,0.8138381567063987
1113,0.8,0.6363636363636364,0.8996469021204838
1114,0.6875,0.5,0.7085452585284243
1115,0.6,0.5,0.8086937042208112
1116,0.8,0.7857142857142857,0.7416198487095663
1117,0.4375,0.1428571428571429,0.8337342394041923
1118,0.8125,0.8,0.8401388774085707
1119,0.8,0.7272727272727273,0.9246929112180866
1120,0.5625,0.3333333333333333,0.8604202427326287
1121,0.75,1.0,0.8647707859496934
1122,0.6875,0.5,0.8952046159107012
1123,0.8125,0.5,0.83624777717348
1124,0.7777777777777778,0.8695652173913043,0.8283250865328128
1125,0.625,0.8,0.8418729120241367
1126,0.75,0.7142857142857143,0.8236577760362478
1127,0.76,0.8571428571428572,0.7606388292556648
1128,0.875,0.0,0.8772266680960713
1129,0.6666666666666666,0.6956521739130435,0.8020818198568549
1130,0.625,1.0,0.805418998778512
1131,0.84,1.0,0.9032329495627084
1132,0.75,0.0,0.7587449244554323
1133,0.8163265306122449,0.8611111111111112,0.7888426505157585
1134,0.75,0.1999999999999999,0.8132062148225916
1135,0.8,0.75,0.8842821310068665
1136,0.9444444444444444,0.92,0.9035079029052512
1137,0.875,0.0,0.9367659069225724
1138,0.9375,0.6666666666666667,0.8018684584958439
1139,0.88,0.8888888888888888,0.8944011318252354
1140,0.75,0.5,0.9695920253653976
1141,0.75,0.5,0.85146931829632
1142,0.8125,0.3333333333333333,0.8333088681424018
1143,0.5,0.0,0.8401388774085707
1144,0.5625,0.2857142857142857,0.8918325397005953
1145,0.7777777777777778,0.8,0.9035079029052512
1146,0.6875,0.0,0.9367659069225724
1147,0.8125,0.6666666666666667,0.8403691032851185
1148,0.84,0.7777777777777778,0.8591762345488783
1149,0.6875,0.0,0.8689771213663764
1150,0.75,0.5,0.85146931829632
1151,0.8333333333333334,0.8260869565217391,0.8504200642707613
1152,0.875,0.6,0.7355424714268559
1153,0.68,0.625,0.8151933134075309
1154,0.6875,0.6,0.8101914936669333
1155,0.6875,0.0,0.928655226929768
1156,0.6,0.5833333333333333,0.850352452649271
1157,0.6875,1.0,0.859419469006961
1158,0.75,0.5,0.8289563383053072
1159,0.75,0.5,0.8055411545812777
1160,0.8271604938271605,0.8970588235294118,0.7456011350793257
1161,0.875,0.6,0.8401388774085707
1162,0.64,0.5625,0.6807251484180581
1163,0.90625,0.9245283018867924,0.8555731964627541
1164,0.75,0.0,0.862440385651912
1165,0.8125,0.6666666666666667,0.8909030059424665
1166,0.96,0.8888888888888888,0.8304860777105237
1167,0.6875,1.0,0.90816963710618
1168,0.75,0.5,0.796544260302395
1169,0.8125,0.6666666666666667,0.838552760240712
1170,0.96,0.9285714285714286,0.8318688682439609
1171,0.76,0.75,0.8749572785196142
1172,0.875,0.6,0.8401388774085707
1173,0.875,0.0,0.884053437733959
1174,0.8125,0.6666666666666667,0.8219644634897771
1175,0.625,1.0,0.8469804522684231
1176,0.625,0.5,0.8749070460642712
1177,0.75,0.5,0.85146931829632
1178,0.5625,0.3333333333333333,0.7612020568998559
1179,0.875,0.6,0.799502686333539
1180,0.76,0.75,0.7982796838956309
1181,0.5,0.0,0.8401388774085707
1182,0.875,0.0,0.8576578123452984
1183,0.8125,0.6666666666666667,0.8909030059424665
1184,0.8125,1.0,0.7871469099844897
1185,0.8125,0.5,0.8271383929183074
1186,0.75,0.5,0.8398387664337814
1187,0.8148148148148148,0.8823529411764706,0.8049844718999243
1188,0.875,0.6,0.799502686333539
1189,0.625,0.4285714285714286,0.7680003654969891
1190,0.8333333333333334,0.84,0.8583325077599887
1191,0.875,0.0,0.8393427238127074
1192,0.75,0.3333333333333333,0.8742671711966791
1193,0.875,1.0,0.8336878678455791
1194,0.625,0.5,0.8266293486534401
1195,0.75,0.5,0.7860400632011593
1196,0.9375,0.6666666666666667,0.8060433501697916
1197,0.8611111111111112,0.8,0.7931790872912177
1198,0.7222222222222222,0.7037037037037037,0.7766431633476234
1199,0.6875,0.1999999999999999,0.7868588344784758
1200,0.875,0.0,0.8882176431559488
1201,0.8125,0.6666666666666667,0.8528997913607468
1202,0.8125,1.0,0.8668273689494929
1203,0.75,0.5,0.8620703852607454
1204,0.75,0.5,0.85146931829632
1205,0.75,0.0,0.8139287438099234
1206,1.0,1.0,1.0
1207,0.5625,0.4285714285714286,0.8388704928078611
1208,0.5,0.0,0.8401388774085707
1209,0.875,0.0,0.8772266680960713
1210,0.8125,0.6666666666666667,0.8811660687121098
1211,0.75,1.0,0.7900584012487727
1212,0.875,0.5,0.8861862597425677
1213,0.75,0.5,0.8011927448021526
1214,0.8148148148148148,0.8823529411764706,0.7888888888888889
1215,0.5625,0.1999999999999999,0.7184212081070996
1216,0.75,0.7777777777777778,0.7584114779753877
1217,0.8125,0.6,0.8178064193007666
1218,0.875,0.0,0.7087835840655705
1219,0.9375,0.6666666666666667,0.8018684584958439
1220,1.0,1.0,0.7058563703386853
1221,0.75,0.5,0.8470839101854908
1222,0.8125,0.5,0.83624777717348
1223,0.6875,0.3333333333333333,0.8407615595399209
1224,0.5625,0.1999999999999999,0.9056042444793684
1225,0.625,0.4285714285714286,0.7794488346453278
1226,0.84,0.8571428571428572,0.8231365399742987
1227,0.9375,0.5,0.8116471566769876
1228,0.8125,0.0,0.84324062123274
1229,0.8,0.7777777777777778,0.7746670967243985
1230,0.75,0.5,0.8495186414651514
1231,0.75,0.0,0.8673072277057966
1232,0.84,0.8333333333333334,0.850728110360184
1233,0.875,0.8,0.79
1234,0.375,0.1428571428571429,0.7010662495304765
1235,0.6875,0.6,0.8401388774085707
1236,0.75,0.8181818181818181,0.8705149382958673
1237,0.8125,0.6666666666666667,0.8514751492728411
1238,0.75,1.0,0.931559715949802
1239,0.875,0.0,0.8062029235969145
1240,0.875,0.0,0.6556705731606094
1241,0.625,0.3333333333333333,0.7888426505157585
1242,0.875,0.8,0.7545446354176848
1243,0.625,0.2857142857142857,0.6424925662032356
1244,0.6875,0.6,0.7832647378983919
1245,0.75,0.0,0.71541351451888
1246,0.75,0.6666666666666667,0.8252740455007532
1247,0.9375,1.0,0.778590180126859
1248,0.75,0.5,0.8557250996811163
1249,0.8125,0.5,0.7772815877574013
1250,0.75,0.3333333333333333,0.7660850002087956
1251,0.625,0.1999999999999999,0.7274014732084384
1252,0.8125,0.7142857142857143,0.8488382153210785
1253,0.84,0.8571428571428572,0.8231365399742987
1254,0.8125,0.0,0.7321765321469981
1255,0.75,0.0,0.8214819924924042
1256,0.75,1.0,0.8857933595859279
1257,0.8125,0.5,0.7985494095046906
1258,0.6875,0.0,0.7611998997348344
1259,0.8125,0.3333333333333333,0.8227195572487128
1260,0.6875,0.1999999999999999,0.7626591218691433
1261,0.76,0.6875,0.6653127337741475
1262,0.56,0.6428571428571428,0.8134609701761972
1263,0.875,0.0,0.7844645405527361
1264,0.6875,0.3333333333333333,0.7254563846614089
1265,0.8125,1.0,0.873246807271666
1266,0.625,0.0,0.7777784120892148
1267,0.875,0.0,0.7633862853691146
1268,0.7959183673469388,0.8611111111111112,0.8643558937793571
1269,0.7755102040816326,0.8157894736842105,0.7534455389609657
1270,0.625,0.4285714285714286,0.7138277697663796
1271,0.875,0.6,0.8401388774085707
1272,0.9375,0.5,0.7836769818337361
1273,0.625,0.0,0.8742671711966791
1274,0.9375,1.0,0.7640001035106234
1275,0.8,0.7272727272727273,0.8163928948718484
1276,0.75,0.5,0.7860400632011593
1277,0.75,0.3333333333333333,0.7636363636363637
1278,0.625,0.1999999999999999,0.7789711910621947
1279,0.6111111111111112,0.6296296296296297,0.8175191193132878
1280,0.8979591836734694,0.9210526315789472,0.7673994195716326
1281,0.6875,0.5,0.7580716771900756
1282,0.8125,0.6666666666666667,0.8955447809287841
1283,0.875,1.0,0.812207806007285
1284,0.8125,0.0,0.7441611006409122
1285,0.8125,0.5,0.8258918255501917
1286,0.75,0.3333333333333333,0.8060433501697916
1287,0.6875,0.1999999999999999,0.6471832459560073
1288,0.625,0.4285714285714286,0.8598892366800223
1289,0.75,0.4,0.7719252839930797
1290,0.875,0.0,0.8008075518142515
1291,0.625,0.0,0.8541663883916589
1292,0.875,1.0,0.8051828719568184
1293,0.875,0.5,0.7748077496159599
1294,0.875,0.5,0.7643157063581784
1295,0.8125,0.3333333333333333,0.7893522173763263
