Trajectory,Repetition,Y_Position,X_Position
1,1,2221,357
1,1,2236,368
1,1,2252,379
1,1,2268,392
1,1,2279,401
1,1,2292,410
1,1,2306,419
1,1,2323,429
1,1,2340,437
1,1,2355,447
1,1,2371,457
1,1,2388,468
1,1,2406,480
1,1,2429,496
1,1,2451,510
1,1,2473,524
1,1,2501,541
1,1,2526,556
1,1,2553,571
1,1,2584,586
1,1,2625,604
1,1,2661,620
1,1,2697,636
1,1,2741,654
1,1,2776,670
1,1,2818,687
1,1,2853,700
1,1,2886,714
1,1,2925,732
1,1,2956,745
1,1,2990,759
1,1,3015,771
1,1,3036,780
1,1,3053,784
1,1,3063,784
1,1,3067,784
1,1,3067,784
1,1,3067,784
1,1,3067,784
1,1,3067,784
1,1,3067,784
1,1,3066,784
1,1,3065,784
1,1,3064,783
1,1,3059,782
1,1,3044,782
1,1,3025,782
1,1,2997,782
1,1,2963,783
1,1,2914,784
1,1,2868,785
1,1,2819,786
1,1,2756,787
1,1,2690,788
1,1,2633,789
1,1,2572,789
1,1,2511,789
1,1,2449,789
1,1,2373,788
1,1,2311,787
1,1,2255,786
1,1,2194,785
1,1,2151,784
1,1,2128,784
1,1,2118,784
1,1,2113,784
1,1,2113,784
1,1,2113,783
1,1,2114,783
1,1,2115,782
1,1,2115,782
1,1,2115,782
1,1,2115,782
1,1,2116,782
1,1,2116,781
1,1,2116,781
1,1,2116,781
1,1,2119,779
1,1,2120,778
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2117,786
1,1,2238,772
1,1,2237,773
1,1,2235,774
1,1,2234,775
1,1,2234,774
1,1,2234,773
1,1,2233,771
1,1,2230,769
1,1,2227,766
1,1,2225,762
1,1,2222,760
1,1,2215,757
1,1,2196,750
1,1,2181,744
1,1,2168,741
1,1,2154,739
1,1,2144,738
1,1,2139,739
1,1,2136,744
1,1,2135,747
1,1,2134,752
1,1,2134,756
1,1,2134,761
1,1,2132,764
1,1,2131,766
1,1,2130,768
1,1,2130,769
1,1,2130,770
1,1,2130,770
1,1,2130,771
1,1,2130,771
1,1,2130,772
1,1,2130,773
1,1,2130,773
1,1,2130,774
1,1,2131,775
1,1,2132,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,1,2133,775
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2142,774
1,2,2128,744
1,2,2128,732
1,2,2128,722
1,2,2128,714
1,2,2128,703
1,2,2128,692
1,2,2127,677
1,2,2127,663
1,2,2127,646
1,2,2127,632
1,2,2126,615
1,2,2125,601
1,2,2125,584
1,2,2125,571
1,2,2125,551
1,2,2125,532
1,2,2125,513
1,2,2125,487
1,2,2125,466
1,2,2125,443
1,2,2126,415
1,2,2127,393
1,2,2127,367
1,2,2127,352
1,2,2128,330
1,2,2128,313
1,2,2128,305
1,2,2129,296
1,2,2129,291
1,2,2129,291
1,2,2129,291
1,2,2129,291
1,2,2129,291
1,2,2130,291
1,2,2130,291
1,2,2131,291
1,2,2139,291
1,2,2152,291
1,2,2171,291
1,2,2191,291
1,2,2214,291
1,2,2229,291
1,2,2252,292
1,2,2270,292
1,2,2295,289
1,2,2317,288
1,2,2342,286
1,2,2367,285
1,2,2392,283
1,2,2424,283
1,2,2459,283
1,2,2489,283
1,2,2519,283
1,2,2552,284
1,2,2591,284
1,2,2638,285
1,2,2680,285
1,2,2725,285
1,2,2778,285
1,2,2821,285
1,2,2868,285
1,2,2910,284
1,2,2954,284
1,2,2988,285
1,2,3021,286
1,2,3047,287
1,2,3070,288
1,2,3094,289
1,2,3101,289
1,2,3102,289
1,2,3103,289
1,2,3103,289
1,2,3103,289
1,2,3103,289
1,2,3103,289
1,2,3103,289
1,2,3103,290
1,2,3103,291
1,2,3103,292
1,2,3103,299
1,2,3103,309
1,2,3102,322
1,2,3102,345
1,2,3102,366
1,2,3102,391
1,2,3103,418
1,2,3103,447
1,2,3104,483
1,2,3104,515
1,2,3104,554
1,2,3104,580
1,2,3104,617
1,2,3104,648
1,2,3104,676
1,2,3103,707
1,2,3102,728
1,2,3102,745
1,2,3101,761
1,2,3101,769
1,2,3100,773
1,2,3100,775
1,2,3100,776
1,2,3100,777
1,2,3100,777
1,2,3100,777
1,2,3100,777
1,2,3100,777
1,2,3099,777
1,2,3099,777
1,2,3099,777
1,2,3099,777
1,2,3099,777
1,2,3098,777
1,2,3098,777
1,2,3080,777
1,2,3056,777
1,2,3027,778
1,2,2985,779
1,2,2946,779
1,2,2904,781
1,2,2852,782
1,2,2804,782
1,2,2753,782
1,2,2702,782
1,2,2648,782
1,2,2581,783
1,2,2525,784
1,2,2472,784
1,2,2418,784
1,2,2352,782
1,2,2299,782
1,2,2235,781
1,2,2186,781
1,2,2145,781
1,2,2125,781
1,2,2124,781
1,2,2124,781
1,2,2124,781
1,2,2124,781
1,2,2124,781
1,2,2124,781
1,2,2124,781
1,2,2124,781
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2125,780
1,2,2126,780
1,2,2126,780
1,2,2126,780
1,2,2126,780
1,2,2126,780
1,2,2126,780
1,2,2127,780
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,779
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2127,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,778
1,2,2128,777
1,2,2128,777
1,2,2128,777
1,2,2128,777
1,2,2128,777
1,2,2128,777
1,2,2131,782
1,2,2131,782
1,2,2131,782
1,2,2131,782
1,2,2131,782
1,2,2131,782
1,2,2131,782
1,2,2145,770
1,2,2174,745
1,2,2175,727
1,2,2141,673
1,2,2093,653
1,2,2061,636
1,2,2012,599
1,2,1933,535
1,2,1807,449
1,2,1609,312
1,2,1440,169
1,2,1221,41
1,2,1100,64
1,2,952,102
1,2,789,118
1,2,545,119
1,2,217,94
1,2,1,40
1,2,1,26
1,2,97,13
1,2,268,13
1,2,308,16
1,2,308,16
1,2,318,16
1,2,340,16
1,2,360,16
1,2,360,16
1,2,366,16
1,2,372,17
1,2,375,18
1,2,395,20
1,2,410,24
1,2,416,27
1,2,427,30
1,2,427,30
1,2,427,30
1,2,427,30
1,2,427,30
1,2,427,30
1,2,426,30
1,2,426,30
1,2,426,30
1,2,426,33
1,2,415,49
1,2,404,63
1,2,428,71
1,2,425,80
1,2,427,83
1,2,439,87
1,2,437,91
1,2,438,91
1,2,440,93
1,2,439,94
1,2,439,94
1,2,439,94
1,2,439,94
1,2,439,94
1,2,454,122
1,2,585,287
1,2,828,509
1,2,1075,685
1,2,1309,846
1,2,1549,985
1,2,1649,1036
1,2,1658,1039
1,2,1658,1039
1,2,1658,1039
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2129,741
1,3,2128,725
1,3,2128,705
1,3,2128,688
1,3,2128,668
1,3,2128,646
1,3,2128,623
1,3,2128,594
1,3,2128,567
1,3,2127,540
1,3,2127,509
1,3,2127,482
1,3,2127,458
1,3,2128,430
1,3,2129,408
1,3,2130,388
1,3,2130,366
1,3,2131,352
1,3,2131,340
1,3,2131,326
1,3,2131,317
1,3,2131,307
1,3,2131,301
1,3,2131,299
1,3,2131,298
1,3,2131,298
1,3,2131,298
1,3,2131,298
1,3,2131,298
1,3,2131,298
1,3,2131,298
1,3,2131,298
1,3,2132,298
1,3,2134,296
1,3,2142,293
1,3,2156,291
1,3,2175,290
1,3,2202,290
1,3,2230,290
1,3,2267,291
1,3,2305,293
1,3,2345,295
1,3,2388,295
1,3,2429,293
1,3,2488,290
1,3,2536,290
1,3,2589,289
1,3,2656,287
1,3,2713,287
1,3,2773,286
1,3,2839,286
1,3,2890,286
1,3,2936,286
1,3,2984,287
1,3,3013,288
1,3,3033,289
1,3,3050,289
1,3,3063,290
1,3,3071,290
1,3,3081,290
1,3,3090,290
1,3,3099,290
1,3,3103,290
1,3,3104,291
1,3,3104,291
1,3,3104,292
1,3,3104,294
1,3,3105,304
1,3,3105,324
1,3,3105,362
1,3,3105,403
1,3,3104,448
1,3,3102,508
1,3,3102,556
1,3,3102,600
1,3,3103,644
1,3,3105,673
1,3,3106,694
1,3,3107,712
1,3,3107,724
1,3,3106,736
1,3,3105,747
1,3,3103,763
1,3,3100,775
1,3,3099,780
1,3,3099,781
1,3,3099,781
1,3,3099,781
1,3,3098,781
1,3,3098,781
1,3,3089,780
1,3,3047,779
1,3,3002,779
1,3,2934,780
1,3,2867,782
1,3,2791,783
1,3,2699,785
1,3,2618,785
1,3,2536,783
1,3,2442,782
1,3,2369,781
1,3,2303,781
1,3,2230,781
1,3,2162,780
1,3,2128,780
1,3,2125,780
1,3,2123,780
1,3,2123,780
1,3,2123,780
1,3,2125,780
1,3,2127,781
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2142,784
1,3,2146,657
1,3,2144,683
1,3,2144,711
1,3,2148,731
1,3,2151,745
1,3,2153,752
1,3,2154,755
1,3,2156,759
1,3,2158,761
1,3,2158,762
1,3,2153,765
1,3,2149,767
1,3,2146,769
1,3,2144,771
1,3,2143,771
1,3,2143,771
1,3,2141,770
1,3,2140,770
1,3,2138,771
1,3,2137,772
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2137,773
1,3,2134,773
1,3,2131,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
1,3,2130,774
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
2,1,2131,775
